,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,,,5.79%," 192,225 "," 203,360 "
257,6/18/2019,1.04,2898,2936.5,2889,2926,30,2926.25,2235224,1595842,0.056,0.50672241,0.463574996,0.10036975,0.664314495,0.262835497,0,1.55,1350.7,2.703,0.002001185,-0.219090909,1.166036771,,,,,,,
258,6/19/2019,0.25,2924.75,2936.75,2915.25,2931.5,7.25,2933.5,1639495,2093571,0.039454545,0.509369495,0.463149668,0.100120386,0.663390439,0.262908896,0,-0.69,1348.8,2.6805,0.001987322,-0.230727273,1.167510575,,,,,,,
259,6/20/2019,0.9,2930.75,2964.5,2930.5,2958.25,26.5,2960,1821314,2336928,0.058,0.454652609,0.461619197,0.099584045,0.660787287,0.262451106,0,-2.31,1396.9,2.712,0.001941442,-0.259090909,1.198887251,,,,,,,
260,6/21/2019,-0.32,2957.75,2969.25,2947.75,2948.25,9.5,2950.5,1476245,2431817,0.044181818,0.451937516,0.460258964,0.099188087,0.658635138,0.261882789,0,-0.5,1400.1,2.7045,0.001931648,-0.295454545,1.174629679,,,,,,,
261,6/24/2019,0.08,2948.75,2962.25,2948.5,2952.5,1.25,2952.75,1618,24834,0.043818182,0.452328643,0.458947541,0.098799635,0.656546812,0.261348271,0,-1.24,1418.2,2.7055,0.0019077,-0.295454545,1.174629679,,,,,,,
262,6/25/2019,-1.02,2952.75,2958.75,2921,2923.75,30,2922.75,1891,25802,0.016545455,0.416584513,0.4571422,0.098647157,0.654436513,0.259847886,0,1.07,1418.7,2.7355,0.001928174,-0.264727273,1.188010872,,,,,,,
263,6/26/2019,-0.13,2924,2939.5,2915.75,2916.25,3.75,2919,2814,26175,0.012727273,0.418946279,0.455425281,0.098471898,0.652369077,0.258481486,0,-0.57,1415.4,2.7135,0.001917126,-0.289818182,1.179434094,,,,,,,
264,6/27/2019,0.45,2918,2936.5,2916.25,2934.25,13,2932,2060,26035,0.030909091,0.420177207,0.454283076,0.098510479,0.651304034,0.257262118,0,-0.07,1417.9,2.7165,0.001915861,-0.283636364,1.179683516,,,,,,,
265,6/28/2019,0.44,2936.5,2955.75,2931.5,2954.5,13,2945,1490,26748,0.031272727,0.423939458,0.454520115,0.098419806,0.651359726,0.257680503,0,-0.25,1419.6,2.713,0.001911102,-0.275636364,1.178367929,,,,,,,
266,7/1/2019,0.81,2967.5,2982.75,2957,2969,24,2969,5830,27061,0.047636364,0.434811858,0.454950124,0.098278422,0.651506967,0.25839328,0,0.77,1395.3,2.687,0.001925751,-0.265272727,1.185115801,,,,,,,
267,7/2/2019,0.4,2968.75,2981,2959.75,2980,12,2981,3119,27881,0.041636364,0.396828931,0.454473039,0.098499495,0.651472029,0.25747405,0,-2.24,1414.2,2.6625,0.00188269,-0.340727273,1.176132794,,,,,,,
268,7/3/2019,0.7,2980.5,3002.75,2975.25,3002.75,20.75,3001.75,2561,28285,0.056181818,0.397663132,0.454442636,0.098517086,0.651476807,0.257408464,0,-0.16,1427.1,2.6825,0.001879686,-0.342,1.175894301,,,,,,,
269,7/5/2019,-0.32,3005,3006.25,2973.5,2993.75,9.5,2992.25,6506,27806,0.049090909,0.390860706,0.455149036,0.097906396,0.650961829,0.259336243,0,0.67,1406.3,2.661,0.001892199,-0.347454545,1.170378568,,,,,,,
270,7/8/2019,-0.39,2991.5,2996.25,2975,2980.25,11.75,2980.5,1117,23163,0.048909091,0.409805514,0.456463312,0.096776786,0.650016884,0.26290974,0,-0.09,1406.2,2.6585,0.001890556,-0.372545455,1.149225533,,,,,,,
271,7/9/2019,0.12,2979,2988,2965.5,2984.75,3.5,2984,2883,23975,0.045090909,0.417396431,0.458985525,0.093819946,0.646625418,0.271345632,0,-1.26,1406.8,2.626,0.001866648,-0.367272727,1.144378296,,,,,,,
272,7/10/2019,0.52,2984.5,3009.25,2973.75,2998.5,15.5,2999.5,6464,25159,0.052909091,0.423752826,0.46146851,0.090952362,0.643373234,0.279563786,0,1.76,1418.8,2.695,0.001899493,-0.321454545,1.178307666,,,,,,,
273,7/11/2019,0.22,2998,3008.5,2994.75,3006,6.5,3006,6069,26709,0.040727273,0.423064489,0.464080647,0.087628792,0.639338231,0.288823063,0,0.08,1413,2.686,0.00190092,-0.320909091,1.178489731,,,,,,,
274,7/12/2019,0.39,3005.75,3020,3004.75,3016.75,11.75,3017.75,3974,30069,0.052363636,0.427054701,0.466955247,0.083610274,0.634175796,0.299734698,0,-0.13,1418.5,2.693,0.001898484,-0.325090909,1.177376042,,,,,,,
275,7/15/2019,0.07,3018.25,3026.25,3013.25,3019.75,2,3019.75,892,31977,0.056363636,0.425410459,0.469736725,0.079460761,0.628658247,0.310815202,0,0.51,1419.9,2.7095,0.001908233,-0.285818182,1.168353845,,,,,,,
276,7/16/2019,-0.34,3019.25,3023.75,3007,3008.5,10.25,3009.5,1030,32310,0.040727273,0.42214124,0.472295184,0.0754494,0.623193985,0.321396384,0,-0.28,1417.6,2.6975,0.001902864,-0.293818182,1.166749983,,,,,,,
277,7/17/2019,-0.73,3008,3015.25,2983.5,2983.75,22,2987.5,1651,32612,0.026545455,0.419899646,0.47492917,0.070822073,0.616573316,0.333285025,0,-0.24,1429.7,2.714,0.0018983,-0.309818182,1.159719779,,,,,,,
278,7/18/2019,0.42,2984.5,3007.25,2977.25,3005.75,12.5,3000,4879,32615,0.030727273,0.416173606,0.477497295,0.065819603,0.6091365,0.345858089,0,-0.59,1434.5,2.707,0.001887069,-0.319272727,1.159848098,,,,,,,
279,7/19/2019,-0.68,3009,3012,2972.5,2973.25,20.5,2979.5,9229,34653,0.034,0.350395803,0.477665078,0.065476512,0.608618102,0.346712054,0,1.64,1433.2,2.749,0.001918085,-0.228181818,1.111545622,,,,,,,
280,7/22/2019,0.41,2976.75,2996,2974,2992,12.25,2991.75,6604,34806,0.044909091,0.343572147,0.476876348,0.066836625,0.610549598,0.343203098,0,-1.14,1433.4,2.718,0.001896191,-0.252545455,1.116660395,,,,,,,
281,7/23/2019,0.64,2991.75,3011.25,2990.75,3006,19.25,3011,1586,37450,0.037818182,0.326406323,0.475638969,0.068986067,0.613611104,0.337666834,-0.011260511,-0.47,1428.2,2.6955,0.001887341,-0.273818182,1.109298228,,short,-63," 189,693 ",,,
282,7/24/2019,0.45,3007,3024.75,2999.25,3020.5,13.5,3024.5,4184,37738,0.055454545,0.336932594,0.4746733,0.070560182,0.615793664,0.333552935,0,0.27,1430.2,2.7065,0.001892393,-0.272181818,1.110046197,,cover,63," (190,544)",,,
283,7/25/2019,-0.5,3021.75,3030.5,3001,3008.25,15,3009.5,3165,40461,0.072545455,0.298259338,0.472129957,0.07432207,0.620774098,0.323485816,-0.025226478,0.3,1421.2,2.6975,0.001898044,-0.236545455,1.096040379,,short,-63," 189,599 ",,,
284,7/26/2019,0.6,3010,3032.25,3008.5,3026,18,3027.5,5949,41375,0.085636364,0.288061284,0.469324496,0.078273716,0.625871928,0.312777065,-0.024715781,-1.03,1425.9,2.6785,0.001878463,-0.255090909,1.100755419,,,,,,,
285,7/29/2019,-0.09,3028,3030,3018.5,3025.75,2.75,3024.75,2533,41774,0.093090909,0.278240242,0.46632121,0.082348845,0.6310189,0.301623519,-0.023383278,1.12,1427.2,2.711,0.001899524,-0.227454545,1.116025053,,,,,,,
286,7/30/2019,-0.32,3025,3030,3004.5,3018,9.75,3015,2972,42504,0.078363636,0.285356137,0.463223988,0.085883207,0.634990401,0.291457575,-0.006101438,-1.79,1435.8,2.6785,0.001865511,-0.258545455,1.13549046,,,,,,,
287,7/31/2019,-0.99,3019,3027.75,2961.5,2976.5,29.75,2985.25,3012,43632,0.110909091,0.131231228,0.455648059,0.096050833,0.647749726,0.263546393,-0.132315164,-0.19,1431.8,2.666,0.001861992,-0.205272727,1.065320078,,,,,,,
288,8/1/2019,-1.05,2973.75,3017,2946.75,2950.75,31.25,2954,16081,43890,0.070909091,0.09276984,0.447300735,0.106873093,0.661046921,0.23355455,-0.14078471,0.35,1426.5,2.6655,0.001868559,-0.21,1.062207694,,,,,,,
289,8/2/2019,-0.68,2953,2962.75,2915.25,2936.25,20,2934,12727,45698,0.048545455,0.147984384,0.439867827,0.113148797,0.666165421,0.213570233,-0.065585849,-5.19,1451.6,2.5715,0.001771494,-0.314909091,1.250913552,,,,,,,
290,8/5/2019,-3.53,2931,2935,2821.25,2825,103.5,2830.5,20857,50789,-0.030727273,0.224957902,0.433624179,0.115379844,0.664383867,0.202864491,0,-2.35,1470.6,2.544,0.001729906,-0.377454545,1.265284653,,cover,63," (178,322)",,,
291,8/6/2019,1.63,2817.75,2884.5,2776.75,2876,46,2876.5,10750,57349,0.009454545,0.237562754,0.427786438,0.117047995,0.661882427,0.193690448,0,0.01,1478.3,2.5575,0.001730028,-0.384909091,1.261702073,,,,,,,
292,8/7/2019,0.14,2875.75,2891,2823.5,2879.75,4,2880.5,12890,58193,0.023636364,0.231765731,0.421907778,0.118644292,0.659196362,0.184619194,0,-1.79,1513.2,2.571,0.001699048,-0.407818182,1.275746246,,,,,,,
293,8/8/2019,2.08,2877.25,2943.75,2871,2939.5,60,2940.5,12093,61711,0.047090909,0.290743342,0.417093204,0.118493599,0.654080402,0.180106005,0,2.1,1503.1,2.6075,0.001734748,-0.368545455,1.319159971,,,,,,,
294,8/9/2019,-0.69,2929.5,2936,2899.75,2924,20.25,2920.25,8980,64805,0.04,0.288356616,0.412072833,0.117981832,0.648036496,0.17610917,0,-0.64,1502,2.589,0.001723702,-0.353636364,1.311205783,,,,,,,
295,8/12/2019,-1.36,2919.5,2931,2873.25,2882.5,39.75,2880.5,3816,67082,0.039636364,0.287883079,0.407113716,0.117352303,0.641818321,0.172409111,0,-0.74,1510.9,2.585,0.001710901,-0.353272727,1.311093768,,,,,,,
296,8/13/2019,1.81,2883,2945,2867,2932.5,52.25,2932.75,8771,68008,0.064545455,0.326174647,0.402693848,0.115698145,0.634090137,0.171297559,0,1.94,1507.9,2.63,0.001744147,-0.333454545,1.337589344,,,,,,,
297,8/14/2019,-3.13,2931,2936,2836.5,2837,91.75,2841,13925,70601,0.024909091,0.387189566,0.399670621,0.113843005,0.62735663,0.171984611,0,-2.33,1521.6,2.592,0.00170347,-0.382727273,1.360538366,,,,,,,
298,8/15/2019,0.26,2836,2871.75,2818.25,2851.75,7.5,2848.5,16638,74877,0.046,0.37931048,0.396461812,0.11183038,0.620122571,0.172801053,0,-0.11,1525.1,2.595,0.001701528,-0.358363636,1.353049729,,,,,,,
299,8/16/2019,1.52,2851.75,2895,2849.75,2891.75,43.25,2891.75,8190,76326,0.066909091,0.394458834,0.393888056,0.11017581,0.614239676,0.173536435,0,0.5,1517.5,2.595,0.001710049,-0.323090909,1.349612939,,,,,,,
300,8/19/2019,1.12,2892.25,2932.75,2892.25,2922.5,32.5,2924.25,9392,78036,0.112363636,0.386026568,0.390468343,0.107361338,0.60519102,0.175745666,0,1.05,1505.5,2.6015,0.001727997,-0.268545455,1.343251194,,,,,,,
301,8/20/2019,-0.87,2921.75,2932.75,2894.75,2896.25,25.5,2898.75,3189,82644,0.098909091,0.392050868,0.387176607,0.10439262,0.595961846,0.178391367,0,-1.18,1509.7,2.578,0.001707624,-0.273818182,1.346301506,,,,,,,
302,8/21/2019,1.08,2895.75,2933.25,2894,2933,31.25,2930,5829,83376,0.081636364,0.38596592,0.383777346,0.101228164,0.586233673,0.181321019,0,0.3,1509.6,2.5855,0.001712705,-0.280363636,1.34254728,,,,,,,
303,8/22/2019,-0.24,2931.75,2941.5,2905,2921.25,7,2923,7121,85996,0.062545455,0.414448786,0.38178506,0.099480017,0.580745094,0.182825027,0,-0.6,1502.3,2.5575,0.00170239,-0.253454545,1.320458981,,,,,,,
304,8/23/2019,-2.29,2921,2937.25,2834.25,2851.5,67,2856,13290,85907,0.009272727,0.458759633,0.380520688,0.098014481,0.576549651,0.184491725,0,-2.96,1531.4,2.53,0.001652083,-0.313818182,1.366962693,,,,,,,
305,8/26/2019,0.98,2831.25,2888.75,2811,2882.75,28,2884,14993,85318,0.008545455,0.480741739,0.380038919,0.097443549,0.574926017,0.185151822,0,0.57,1530.9,2.5435,0.001661441,-0.283090909,1.367499574,,,,,,,
306,8/27/2019,-0.62,2882,2900.25,2861,2867.25,18,2866,7210,86579,-0.012,0.484718469,0.379147198,0.096227563,0.571602324,0.186692071,0,-0.8,1545.6,2.5475,0.001648227,-0.344363636,1.311653979,,,,,,,
307,8/28/2019,0.85,2866.5,2891,2852.5,2884.25,24.25,2890.25,7964,88117,0.004909091,0.490602791,0.379126466,0.096202976,0.571532417,0.186720515,0,0.44,1542.8,2.554,0.001655432,-0.340545455,1.313661011,,,,,,,
308,8/29/2019,1.29,2884.25,2931.5,2876,2925,37.25,2927.5,18755,91830,0.032181818,0.500036214,0.379255256,0.096362789,0.571980834,0.186529678,0,0.89,1536.9,2.567,0.001670245,-0.304909091,1.320075577,,,,,,,
309,8/30/2019,-0.07,2925,2947,2913.5,2924.25,2,2925.5,14430,104319,0.022363636,0.501668541,0.379553196,0.096721344,0.572995883,0.186110508,0,-0.55,1529.4,2.5405,0.001661109,-0.307272727,1.320401811,,,,,,,
310,9/3/2019,-0.65,2911.75,2927,2889.5,2905.25,19,2906.5,24213,112445,0.012909091,0.506188498,0.379707552,0.096919954,0.57354746,0.185867645,0,-2.63,1555.9,2.5165,0.001617392,-0.335454545,1.353330348,,,,,,,
311,9/4/2019,1.14,2903.75,2940.25,2902.75,2938.75,33,2939.5,40054,118141,0.032727273,0.52329919,0.380211657,0.097603456,0.575418569,0.185004746,0,2.35,1560.4,2.583,0.001655345,-0.306727273,1.393406503,,,,,,,
312,9/5/2019,1.15,2939.5,2987.75,2937.5,2971.5,33.75,2973.25,46948,140341,0.034727273,0.521791008,0.380485632,0.097985551,0.576456733,0.184514531,0,4.13,1525.5,2.6295,0.001723697,-0.259818182,1.496672223,,,,,,,
313,9/6/2019,0.3,2972.25,2989.5,2972,2983.5,9,2982.25,44496,147554,0.035636364,0.524248336,0.380756156,0.098367764,0.577491684,0.184020628,0,0.35,1515.5,2.6215,0.001729792,-0.240909091,1.49770599,,,,,,,
314,9/9/2019,-0.08,2981.75,2993,2971,2981,2.5,2979.75,50045,162781,0.017818182,0.558269592,0.382640101,0.100772097,0.584184296,0.181095907,0,0.04,1511.1,2.615,0.001730527,-0.198181818,1.470865317,,,,,,,
315,9/10/2019,0.02,2980.5,2986.25,2958.75,2981,0.5,2980.25,92998,179085,0.024,0.555402853,0.384521289,0.103030115,0.590581518,0.17846106,0,0.81,1499.2,2.6155,0.001744597,-0.174363636,1.476483264,,,,,,,
316,9/11/2019,0.79,2980.75,3005.75,2973.75,3004,23.5,3003.75,129549,209453,0.036909091,0.549828641,0.386294017,0.105037637,0.596369292,0.176218742,0,-0.78,1503.2,2.602,0.001730974,-0.166,1.471629986,,,,,,,
317,9/12/2019,0.33,3004.25,3023.5,3001,3010.5,10,3013.75,510919,261249,0.061454545,0.57507494,0.389175661,0.108015851,0.605207362,0.17314396,0,0.74,1507.4,2.6285,0.001743731,-0.172,1.4671633,,,,,,,
318,9/13/2019,-0.17,3012,3025.75,3005.75,3009.5,5.25,3008.5,1306243,463048,0.060727273,0.547159188,0.391506805,0.110034887,0.611576578,0.171437032,0,2.75,1499.5,2.6865,0.001791597,-0.111636364,1.517905189,,,,,,,
319,9/16/2019,-0.23,2996.75,3005.25,2983.5,3004.5,7,3001.5,1686065,932866,0.048363636,0.53867016,0.393661222,0.111753225,0.617167671,0.170154772,0,-3.05,1511.5,2.6255,0.001737016,-0.165818182,1.568726413,,,,,,,
320,9/17/2019,0.22,3004.25,3009,2993.75,3008.25,6.5,3008,1675172,1520061,0.044363636,0.538596289,0.395745892,0.113385991,0.622517873,0.16897391,0,-0.54,1513.4,2.6145,0.001727567,-0.171090909,1.569501776,,,,,,,
321,9/18/2019,0.02,3008.75,3013.75,2980.75,3009.75,0.5,3008.5,1599315,2128531,0.03,0.53443143,0.397557156,0.114808356,0.627173869,0.167940444,0,-0.69,1515.8,2.6005,0.001715596,-0.197636364,1.565632003,,,,,,,
322,9/19/2019,-0.02,3010,3024.5,2991.25,3007.5,0.5,3008,1304359,2334444,0.022363636,0.551571698,0.400370661,0.116671139,0.633712938,0.167028384,0,0.44,1506.2,2.5955,0.001723211,-0.148909091,1.542423145,,,,,,,
323,9/20/2019,-0.62,3007,3018,2985.25,2989.25,18.5,2989.5,1405299,2432119,-0.001636364,0.554920209,0.403229881,0.118515896,0.640261672,0.16619809,0,-0.63,1515.1,2.5945,0.001712428,-0.157454545,1.543787092,,,,,,,
324,9/23/2019,0.33,3000,3010.25,2985,3003.25,7.25,2999.25,681,10875,0.010181818,0.555434817,0.406222137,0.120262509,0.646747156,0.165697118,0,-0.94,1531.5,2.598,0.001696376,-0.186727273,1.543070597,,,,,,,
325,9/24/2019,-0.9,3004.75,3014.5,2960.75,2974,27,2972.25,9566,11103,0.000909091,0.558144551,0.408919211,0.121995244,0.6529097,0.164928722,0,-0.78,1540.2,2.5925,0.001683223,-0.199272727,1.545073239,,,,,,,
326,9/25/2019,0.55,2970,2993.75,2956,2988.5,16.25,2988.5,1275,15835,0.008727273,0.563707991,0.411579421,0.123765895,0.659111211,0.164047631,0,2.08,1512.3,2.5985,0.001718244,-0.138545455,1.568076692,,,,,,,
327,9/26/2019,-0.19,2989,2997,2966.75,2981.75,5.75,2982.75,1348,16277,-0.004181818,0.560374633,0.414063454,0.125375309,0.664814072,0.163312836,0,-1.57,1515.2,2.5625,0.001691196,-0.199090909,1.557667145,,,,,,,
328,9/27/2019,-0.57,2983,2994.75,2948.5,2970.25,17,2965.75,1999,16574,-0.018545455,0.539864798,0.416187096,0.126514616,0.669216328,0.163157864,0,1.68,1506.4,2.5905,0.001719663,-0.17,1.577786776,,,,,,,
329,9/30/2019,0.5,2978.25,2988.25,2966.75,2986.75,14.75,2980.5,724,16965,-0.016545455,0.543217188,0.418299141,0.127663794,0.673626729,0.162971553,0,1.54,1472.9,2.572,0.001746215,-0.139636364,1.594550864,,,,,,,
330,10/1/2019,-1.39,2986.25,2996,2938.75,2943.5,41.5,2939,8072,17148,-0.043090909,0.55317759,0.42062218,0.128951556,0.678525293,0.162719067,0,-1.7,1489,2.556,0.001716588,-0.179818182,1.60568376,,,,,,,
331,10/2/2019,-1.96,2942.5,2950,2874.75,2884.5,57.5,2881.5,6486,22061,-0.072545455,0.550254915,0.422951519,0.130131211,0.683213941,0.162689098,0,-0.85,1507.9,2.5665,0.001702036,-0.190181818,1.60817989,,,,,,,
332,10/3/2019,1.06,2884.5,2912.5,2855,2911.75,30.5,2912,4014,23542,-0.04,0.534908013,0.425042581,0.131002374,0.687047328,0.163037833,0,-1.09,1513.8,2.5485,0.001683512,-0.205636364,1.61274526,,,,,,,
333,10/4/2019,1.37,2911,2953.5,2898.75,2951.75,39.75,2951.75,1194,25036,-0.022727273,0.538774744,0.427271692,0.131888746,0.691049185,0.1634942,0,0.47,1512.9,2.559,0.001691453,-0.186363636,1.614399744,,,,,,,
334,10/7/2019,-0.46,2932.25,2959.75,2929.25,2936.5,13.5,2938.25,3024,24939,-0.018727273,0.54885004,0.430879951,0.132460054,0.695800058,0.165959844,0,1.17,1504.4,2.5745,0.001711313,-0.194909091,1.605774156,,,,,,,
335,10/8/2019,-1.55,2936.75,2950.25,2891,2893.5,45.5,2892.75,2644,26980,-0.054363636,0.548451179,0.434605024,0.132839579,0.700284183,0.168925866,0,-0.3,1503.9,2.566,0.00170623,-0.179636364,1.600605168,,,,,,,
336,10/9/2019,0.92,2895,2932.5,2888.75,2921,26.5,2919.25,8189,28042,-0.049272727,0.544042303,0.438562042,0.132798335,0.704158712,0.172965373,0,-0.63,1512.8,2.565,0.001695531,-0.182545455,1.601287929,,,,,,,
337,10/10/2019,0.77,2922,2954.25,2882,2950.25,22.5,2941.75,5397,34742,-0.043454545,0.548563842,0.442409883,0.132865081,0.708140045,0.176679722,0,2.52,1500.9,2.609,0.00173829,-0.141636364,1.641304544,,,,,,,
338,10/11/2019,1.03,2949,2995.25,2942.5,2971.75,30.25,2972,11333,37683,-0.015636364,0.558608577,0.447143506,0.132270722,0.711684949,0.182602062,0,1.36,1488.7,2.623,0.00176194,-0.122363636,1.652769801,,,,,,,
339,10/14/2019,-0.19,2973.25,2983.25,2955.5,2967,5.5,2966.5,8512,41943,-0.03,0.567417431,0.452222708,0.131409673,0.715042055,0.189403361,0,-0.39,1497.6,2.6285,0.001755142,-0.110727273,1.648508703,,,,,,,
340,10/15/2019,1.1,2968,3004.25,2968,2998,32.5,2999,10543,48793,-0.008363636,0.569652383,0.457521111,0.130133474,0.717788058,0.197254163,0,0.2,1483.5,2.609,0.001758679,-0.127454545,1.64043718,,,,,,,
341,10/16/2019,-0.2,2997.75,2999,2986.5,2993.5,6,2993,7861,54099,-0.006181818,0.568566885,0.462670397,0.128791174,0.720252744,0.20508805,0,-1.65,1494,2.584,0.001729585,-0.124909091,1.637916328,,,,,,,
342,10/17/2019,0.22,2993,3009.5,2986,3000,6.5,2999.5,5697,60052,0.015818182,0.571814119,0.470680995,0.121277008,0.713235011,0.228126979,0,-0.02,1498.3,2.591,0.001729293,-0.121818182,1.637951624,,,,,,,
343,10/18/2019,-0.33,2999,3002.5,2976.5,2990.75,10,2989.5,2386,63958,0.028909091,0.567766876,0.479317305,0.11028118,0.699879665,0.258754945,0,1.77,1494.1,2.6295,0.001759922,-0.096,1.656611446,,,,,,,
344,10/21/2019,0.62,2987.5,3008.5,2985.5,3007.75,18.5,3008,6040,65036,0.052545455,0.590962891,0.48737146,0.101457901,0.690287261,0.284455658,0,0.77,1488.1,2.639,0.001773402,0.012363636,1.505242645,,,,,,,
345,10/22/2019,-0.4,3008,3015.25,2989.75,2991.75,12,2996,5306,68343,0.109454545,0.566341392,0.493578432,0.095366401,0.684311233,0.302845631,0,-0.45,1487.5,2.626,0.001765378,0.046909091,1.471445337,,,,,,,
346,10/23/2019,0.38,2992.25,3007.5,2983.75,3007.25,11.25,3007.25,9078,72196,0.086727273,0.579654861,0.499798289,0.089323992,0.678446273,0.321150304,0,0.95,1495.7,2.6655,0.001782109,0.064,1.476459228,,,,,,,
347,10/24/2019,-0.05,3008.25,3016.5,3000.75,3004.25,1.5,3005.75,5884,78991,0.083272727,0.589339941,0.506299638,0.082181531,0.670662701,0.341936575,0,-0.71,1504.7,2.6625,0.001769456,0.083636364,1.45841665,,,,,,,
348,10/25/2019,0.54,3005,3027.75,3002,3021.5,16.25,3022,7398,83763,0.055272727,0.568839918,0.511355939,0.07706972,0.665495379,0.3572165,0,0.2,1505.3,2.669,0.001773068,0.049090909,1.432034648,,,,,,,
349,10/28/2019,0.54,3026.5,3044.75,3024.5,3039.25,16.25,3038.25,6309,87448,0.077636364,0.568386556,0.516447393,0.071082123,0.658611639,0.374283146,0,0.88,1495.8,2.6755,0.001788675,0.076727273,1.43315639,,,,,,,
350,10/29/2019,-0.02,3039.25,3048,3032,3038.25,0.75,3037.5,8344,92128,0.102,0.563803025,0.521464119,0.064040031,0.649544181,0.393384057,0,0.72,1490.7,2.6855,0.001801503,0.103272727,1.431268609,,,,,,,
351,10/30/2019,0.4,3038.5,3056.5,3025,3053,12.25,3049.75,4696,98610,0.076363636,0.538684543,0.525327935,0.058182065,0.641692066,0.408963805,0,-0.85,1503.8,2.686,0.001786142,0.052545455,1.414306816,,,,,,,
352,10/31/2019,-0.41,3051.75,3053.5,3022,3037,12.5,3037.25,9473,101600,0.125818182,0.503379657,0.527440482,0.055101305,0.637643093,0.417237872,0,-2.95,1521.8,2.638,0.001733474,0.041272727,1.435953748,,,,,,,
353,11/1/2019,0.91,3036,3066.75,3034.75,3065,27.75,3065,6537,106667,0.137636364,0.507455086,0.529770384,0.051299892,0.632370168,0.427170601,0,0.79,1518.5,2.653,0.001747119,0.057636364,1.439322067,,,,,,,
354,11/4/2019,0.42,3067.25,3085.75,3067,3078.25,12.75,3077.75,8502,109450,0.117636364,0.513224289,0.531929756,0.047884653,0.627699062,0.43616045,0,0.69,1518.3,2.671,0.001759204,0.061090909,1.440630871,,,,,,,
355,11/5/2019,-0.12,3079,3087.25,3072.25,3073.5,3.75,3074,8246,115343,0.095090909,0.47851703,0.533611401,0.044143789,0.621898979,0.445323823,0,2.97,1490.8,2.7005,0.001811444,0.096,1.487536616,,,,,,,
356,11/6/2019,0.12,3073.25,3079.75,3065.5,3079,3.75,3077.75,7033,121874,0.113090909,0.460410275,0.534854299,0.040929582,0.616713464,0.452995134,0,-1.94,1500.3,2.665,0.001776311,0.082181818,1.503058229,,,,,,,
357,11/7/2019,0.34,3078.5,3099,3072.75,3088,10.5,3088.25,5969,127291,0.099636364,0.449071532,0.536001674,0.037411868,0.610825411,0.461177937,-0.012106406,4.22,1473.3,2.7275,0.001851286,0.153454545,1.603183428,,short,-62," 191,472 ",,,
358,11/8/2019,0.15,3088.5,3095,3075,3094.25,4.75,3093,7550,132679,0.106727273,0.441911238,0.536500991,0.035912749,0.60832649,0.464675493,-0.022764255,-1.43,1469.8,2.682,0.001824738,0.138363636,1.614275165,,,,,,,
359,11/11/2019,-0.11,3093,3094,3077,3090,3.25,3089.75,4114,137562,0.146363636,0.379258779,0.535055521,0.04041719,0.615889901,0.454221142,-0.074962362,-0.28,1464.1,2.664,0.001819548,0.187090909,1.558503167,,,,,,,
360,11/12/2019,0.15,3089,3104.25,3084,3093,4.5,3094.25,8614,140343,0.131272727,0.378230961,0.533191689,0.045064676,0.623321041,0.443062337,-0.064831376,-0.46,1460.6,2.6455,0.001811242,0.168363636,1.560004468,,,,,,,
361,11/13/2019,0.12,3090.75,3099,3078.25,3098.5,3.75,3098,8243,146994,0.144727273,0.369903542,0.531104145,0.049765791,0.630635728,0.431572562,-0.06166902,-0.88,1470.2,2.6395,0.001795334,0.166909091,1.560961091,,,,,,,
362,11/14/2019,0.04,3098,3101.75,3084.25,3099.75,1.25,3099.25,6901,151171,0.13,0.36947784,0.528901873,0.054083986,0.637069845,0.420733901,-0.05125606,-1.35,1480.2,2.6215,0.001771044,0.134363636,1.573769671,,,,,,,
363,11/15/2019,0.69,3099,3121.5,3098.25,3121.5,21.25,3120.5,10473,155263,0.119090909,0.369923507,0.526536187,0.058068809,0.642673806,0.410398569,-0.040475061,0.96,1475.4,2.638,0.00178799,0.135636364,1.57442025,,,,,,,
364,11/18/2019,0.11,3120.25,3129.75,3113.5,3123.75,3.5,3124,4905,161477,0.122363636,0.367254579,0.524092297,0.061840748,0.647773792,0.400410802,-0.033156223,-0.91,1478.8,2.62,0.001771707,0.129090909,1.578067586,,,,,,,
365,11/19/2019,-0.1,3122.75,3134.5,3115,3119,3.25,3120.75,6758,163727,0.132363636,0.337058876,0.521017213,0.066757144,0.654531502,0.387502924,-0.050444048,1.23,1481.2,2.6565,0.001793478,0.199272727,1.538424946,,,,,,,
366,11/20/2019,-0.3,3117.25,3120.5,3092.5,3110.75,9.5,3111.25,21281,167192,0.106181818,0.311078088,0.517158648,0.072508268,0.662175184,0.372142112,-0.061064024,-0.25,1481,2.6495,0.001788994,0.152,1.510812144,,,,,,,
367,11/21/2019,-0.17,3100,3116.25,3093.5,3106.25,5.25,3106,13211,182776,0.082181818,0.255370786,0.512314644,0.080636717,0.673588078,0.35104121,-0.095670424,-0.27,1470.5,2.6235,0.001784087,0.072,1.409356827,,,,,,,
