,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std
189,2003-03-14,0.09,832.0,842.25,826.75,833.0,,833.0,867163.0,271797.0,-0.1243636363636369,0.3048415875939451,0.4010824372621618,0.11738445594411918,0.6358513491504002,0.16631352537392344,0.0,0.16,337.4,0.752,0.0022288085358624777,0.15254545454545443,1.857638104314004
190,2003-03-17,3.36,830.75,862.75,822.0,861.0,,861.0,1081930.0,366387.0,-0.05218181818181872,0.3268998351789733,0.3967121800317161,0.1155428625018396,0.6277979050353952,0.1656264550280369,0.0,2.08,338.0,0.769,0.002275147928994083,0.22836363636363624,1.849495190021444
191,2003-03-18,0.61,861.25,872.75,856.0,866.25,,866.25,859251.0,337851.0,-0.03909090909090963,0.3202803536778876,0.39179480573719805,0.11285642627664787,0.6175076582904938,0.16608195318390231,0.0,-1.09,338.6,0.762,0.0022504430005906672,0.23363636363636353,1.8452334627321638
192,2003-03-19,0.75,866.5,874.5,860.25,872.75,,872.75,734164.0,387314.0,0.013272727272726732,0.3355965476356425,0.387560187823996,0.11044707214331922,0.6084543321106344,0.16666604353735753,0.0,2.16,337.1,0.775,0.0022990210619994065,0.26527272727272716,1.8633152996001254
193,2003-03-20,0.23,873.0,879.25,857.25,874.75,,874.75,864431.0,421345.0,0.005454545454544912,0.3308674666104622,0.383187076064224,0.10776271592629574,0.5987125079168154,0.1676616442116325,0.0,-0.28,333.9,0.7655,0.0022926025756214437,0.23363636363636353,1.8574169276437758
194,2003-03-21,2.11,874.75,895.75,873.0,893.25,,893.25,795953.0,466209.0,0.04072727272727218,0.36639924479528085,0.3799216957909956,0.10543387159989227,0.5907894389907802,0.16905395259121106,0.0,3.61,326.9,0.7765,0.0023753441419394313,0.32581818181818173,1.8971906041703317
195,2003-03-24,-3.5,871.0,876.75,862.0,862.0,,862.0,87.0,14.0,-0.0823636363636369,0.3700713766349241,0.37653248198679756,0.10261157874915709,0.5817556394851118,0.17130932448848338,0.0,-2.37,330.3,0.7659999999999999,0.0023191038449894034,0.2319999999999999,1.9006581706034047
196,2003-03-25,1.04,862.5,877.0,862.25,871.0,,871.0,381.0,261.0,-0.06854545454545509,0.37117651824034154,0.3729150769704072,0.0991072051679502,0.5711294873063076,0.1747006666345068,0.0,0.66,329.2,0.7685,0.0023344471445929525,0.239090909090909,1.9015298643239407
197,2003-03-26,-0.49,870.0,873.25,863.75,866.75,,866.75,1247.0,588.0,-0.11036363636363691,0.3669597492427784,0.36970126578917106,0.09629181608590741,0.5622848979609859,0.17711763361735625,0.0,-3.0,331.0,0.7495,0.0022643504531722055,0.16727272727272718,1.948202832380211
198,2003-03-27,-0.09,863.75,871.0,856.0,866.0,,866.0,599.0,986.0,-0.10709090909090965,0.3629719947910657,0.3664541702653626,0.0933554868250169,0.5531651439153964,0.17974319661532878,0.0,-2.23,329.3,0.7290000000000001,0.0022137868205283936,0.11127272727272719,1.9723318165594739
199,2003-03-28,-0.52,866.5,867.25,859.0,861.5,,861.5,134.0,1022.0,-0.08890909090909146,0.36315366814145844,0.36360047665424394,0.09093925476019295,0.5454789861746299,0.18172196713385805,0.0,-1.07,332.4,0.728,0.002190132370637786,0.09999999999999992,1.9773645011404373
200,2003-03-31,-1.86,850.5,854.25,839.25,845.5,,845.5,186.0,1024.0,-0.15218181818181875,0.3840847890995755,0.36096376761463617,0.0881101040682419,0.53718397575112,0.18474355947815235,0.0,-3.17,336.9,0.7145,0.002120807361234788,0.02999999999999992,2.024047100901228
201,2003-04-01,1.15,845.0,858.5,845.0,855.25,,855.25,416.0,1331.0,-0.1347272727272733,0.3974279648703185,0.35893336170878004,0.08589200282502171,0.5307173673588235,0.18714935605873662,0.0,1.91,335.2,0.7245,0.0021613961813842482,0.08545454545454537,2.0331592076461606
202,2003-04-02,2.4,864.25,882.5,864.25,875.75,,875.75,482.0,1468.0,-0.09109090909090967,0.39467872084497113,0.3570196079457014,0.08384027314725687,0.5247001542402152,0.1893390616511877,0.0,0.61,330.4,0.7185,0.002174636803874092,0.07799999999999992,2.0304190408586797
203,2003-04-03,-0.46,876.5,887.25,871.75,871.75,,871.75,106.0,1482.0,-0.10490909090909148,0.3922840954318981,0.35511207110464893,0.08175954305330033,0.5186311572112496,0.19159298499804828,0.0,0.38,325.7,0.711,0.002182990482038686,0.05327272727272719,2.018047327699481
204,2003-04-04,0.6,870.75,881.0,870.75,877.0,,877.0,304.0,1485.0,-0.07781818181818241,0.40126516330904854,0.3526848534659546,0.07823298209913573,0.5091508176642261,0.1962188892676831,0.0,0.89,326.0,0.718,0.0022024539877300614,0.05072727272727265,2.016880479524473
205,2003-04-07,-0.17,886.25,902.75,875.25,875.5,,875.5,825.0,1674.0,-0.07200000000000058,0.3933731824284383,0.35022751496182786,0.07464789000864268,0.4995232949791132,0.2009317349445425,0.0,2.66,322.2,0.7285,0.0022610180012414653,0.14381818181818173,2.0170086862490306
206,2003-04-08,0.17,876.0,885.5,870.25,877.0,,877.0,861.0,2041.0,-0.04218181818181877,0.3928635686432655,0.3479452933979366,0.0712531707058601,0.4904516348096568,0.20543895198621642,0.0,-1.04,322.9,0.7225,0.0022375348405078974,0.12436363636363627,2.023277286095748
207,2003-04-09,-1.31,876.5,884.25,864.0,865.5,,865.5,866.0,2457.0,-0.03636363636363695,0.41574895909064796,0.3467935703849503,0.06958650951113174,0.48596658940721377,0.2076205513626868,0.0,-1.49,326.2,0.7190000000000001,0.0022041692213366037,0.07727272727272717,2.030277717315444
208,2003-04-10,0.55,865.75,870.25,861.0,870.25,,870.25,68.0,2463.0,-0.003272727272727861,0.4121863550066389,0.34566681610122896,0.06796894400227048,0.48160470410576994,0.209728928096688,0.0,-0.96,327.3,0.7145,0.0021830125267338833,0.06127272727272718,2.03500209713738
209,2003-04-11,-0.37,870.25,881.25,863.5,867.0,,867.0,821.0,2615.0,-0.02145454545454604,0.4194073354113125,0.3447314969328537,0.06655361579997855,0.47783872853281084,0.2116242653328966,0.0,1.17,328.5,0.7255,0.002208523592085236,0.11345454545454536,2.02577851352476
210,2003-04-14,2.05,874.0,885.0,868.25,884.75,,884.75,313.0,2673.0,0.06272727272727213,0.41424091881915065,0.3437055629606197,0.06499295839579049,0.4736914797522007,0.21371964616903874,0.0,0.97,324.9,0.7245,0.0022299168975069253,0.15272727272727263,2.020972863036838
211,2003-04-15,0.88,885.25,892.5,879.75,892.5,,892.5,581.0,2877.0,0.10618181818181759,0.40809959437906645,0.34247391370945834,0.06305555157054828,0.46858501685055487,0.2163628105683618,0.0,1.12,325.5,0.7340000000000001,0.0022549923195084487,0.1981818181818181,2.0139633772361614
212,2003-04-16,-1.68,901.0,901.0,877.0,877.5,,877.5,620.0,3140.0,0.05999999999999941,0.4127130065993976,0.34137458540802423,0.06123545164691857,0.4638454887018614,0.2189036821141871,0.0,-0.25,326.3,0.7340000000000001,0.0022494636837266323,0.20381818181818173,2.012235251423329
213,2003-04-17,1.42,878.0,892.0,877.25,890.0,,890.0,522.0,3482.0,0.07254545454545394,0.4045015238128467,0.3401648146651842,0.05925147695527585,0.45866776857573593,0.2216618607546325,0.0,0.08,327.6,0.7375,0.002251221001221001,0.16745454545454538,1.9957057771178468
214,2003-04-21,0.22,893.25,896.5,887.75,892.0,,892.0,193.0,3553.0,0.12036363636363577,0.460919658600906,0.34237298899613494,0.061447492483537446,0.46526797396320985,0.21947800402906004,0.0,-3.02,333.9,0.7290000000000001,0.0021832884097035044,0.05745454545454538,2.0017290842167745
215,2003-04-22,1.85,895.5,910.0,884.75,908.5,,908.5,772.0,3972.0,0.1219999999999994,0.4368604537724851,0.3440204848578827,0.06275414616608553,0.4695287771900538,0.21851219252571166,0.0,-1.29,334.8,0.7215,0.0021550179211469534,0.021818181818181747,2.008058847917644
216,2003-04-23,0.88,910.5,918.0,908.5,916.5,,916.5,306.0,3995.0,0.1299999999999994,0.4450392777768634,0.3456931655318454,0.06420828431352056,0.4741097341588866,0.2172765969048043,0.0,1.15,331.9,0.7235,0.002179873455860199,0.06745454545454539,2.004592152276791
217,2003-04-24,-0.87,915.25,915.25,905.0,908.5,,908.5,852.0,4040.0,0.1338181818181812,0.4400489564279686,0.3468932411786596,0.06535458755332166,0.4776024162853029,0.2161840660720163,0.0,-2.05,335.1,0.7155,0.002135183527305282,0.0912727272727272,1.9706081544326608
218,2003-04-25,-1.24,910.0,910.25,895.25,897.25,,897.25,1238.0,3467.0,0.12145454545454483,0.4369401909068206,0.348098057860674,0.06640351189831574,0.4809050816573055,0.2152910340640425,0.0,0.42,333.7,0.7155,0.002144141444411148,0.08709090909090901,1.969644330298947
219,2003-04-28,1.67,896.5,915.0,895.5,912.25,,912.25,171.0,3498.0,0.16036363636363576,0.427370899322754,0.3489036126857969,0.0671006436147551,0.4831048999153071,0.2147023254562867,0.0,-0.54,334.8,0.7140000000000001,0.0021326164874551972,0.07145454545454538,1.971174136079173
220,2003-04-29,0.3,911.75,922.25,910.0,915.0,,915.0,663.0,3690.0,0.18745454545454485,0.4243069975999525,0.3496200962340021,0.06769983746027038,0.48501977115454287,0.21422042131346133,0.0,1.78,334.7,0.7265,0.0021706005377950407,0.11345454545454538,1.982697580815011
221,2003-04-30,0.0,915.0,920.5,909.25,915.0,,915.0,570.0,3786.0,0.17545454545454484,0.4247595141620439,0.3498766386871834,0.06796161415601401,0.4857998669992114,0.21395341037515536,0.0,-1.35,340.2,0.7285,0.002141387419165197,0.028363636363636275,1.9421072591545003
222,2003-05-01,-0.14,914.0,914.0,899.75,913.75,,913.75,67.0,3773.0,0.18654545454545393,0.42949841596089544,0.35027872709503255,0.06837232816379891,0.4870233834226304,0.21353407076743472,0.0,-1.01,343.2,0.7275,0.002119755244755245,0.003999999999999912,1.9466529679883309
223,2003-05-02,1.37,920.0,929.0,910.0,926.25,,926.25,439.0,3991.0,0.2399999999999994,0.45728022799055196,0.35242207416950627,0.0698564782530375,0.4921350306755813,0.21270911766343129,0.0,-1.06,342.1,0.7175,0.0020973399590762934,-0.0560000000000001,1.9272179142195853
224,2003-05-05,-0.11,927.25,932.25,922.75,925.25,,925.25,328.0,3919.0,0.23290909090909034,0.4784021704640778,0.35551810163086806,0.07160814937226499,0.49873440037539807,0.21230180288633807,0.0,-0.59,343.4,0.716,0.0020850320326150262,0.005999999999999905,1.8513444564143908
225,2003-05-06,0.89,925.0,938.0,924.0,933.5,,933.5,821.0,4576.0,0.20909090909090852,0.4628469461472369,0.3577964221508061,0.0730053288642016,0.5038070798792093,0.2117857644224029,0.0,0.78,343.6,0.722,0.0021012805587892897,-0.021818181818181914,1.8274239011455755
226,2003-05-07,-0.56,935.0,937.0,924.75,928.25,,928.25,123.0,4470.0,0.16745454545454486,0.45152911035840587,0.35990947276882207,0.07401735001119988,0.5079441727912218,0.2118747727464223,0.0,1.7,343.0,0.733,0.0021370262390670554,0.005454545454545358,1.8419311707309904
227,2003-05-08,-0.97,926.0,928.0,917.5,919.25,,919.25,428.0,4556.0,0.1599999999999994,0.45405489973667146,0.3620323917365744,0.07502428277372214,0.5120809572840187,0.21198382618913014,0.0,-1.12,349.5,0.7385,0.0021130185979971387,0.00018181818181808306,1.8447799135108038
228,2003-05-09,1.28,919.0,932.5,919.0,931.0,,931.0,468.0,4700.0,0.20054545454545392,0.45015789115600374,0.3651752635291314,0.07502961978606566,0.5152345031012627,0.21511602395700005,0.0,-0.4,349.7,0.736,0.0021046611381183872,-0.005636363636363735,1.8455419395139874
229,2003-05-12,1.29,931.25,945.0,928.0,943.0,,943.0,391.0,4857.0,0.205636363636363,0.4512283767225996,0.3679236370572839,0.07536831571529257,0.5186602684878691,0.2171870056266988,0.0,0.97,352.7,0.7495,0.002125035440884605,-0.05654545454545465,1.7768013480136235
230,2003-05-13,-0.13,943.0,945.5,938.25,941.75,,941.75,164.0,4843.0,0.23490909090909026,0.44608618125623384,0.37077288226411137,0.07530605456483895,0.5213849913937892,0.22016077313443347,0.0,2.13,351.1,0.762,0.002170321845628026,-0.015090909090909195,1.8010129585229742
231,2003-05-14,-0.27,944.0,946.5,933.5,939.25,,939.25,312.0,4898.0,0.21418181818181756,0.4479088507184223,0.37365405406977525,0.07516810452553103,0.5239902631208373,0.22331784501871318,0.0,-1.11,353.4,0.7585,0.0021462931522354275,-0.03945454545454556,1.8066906703836099
232,2003-05-15,0.64,938.0,946.5,937.25,945.25,,945.25,350.0,4893.0,0.2518181818181812,0.47960791841961853,0.37776566796052646,0.07465540448738722,0.5270764769353009,0.22845485898575202,0.0,-0.08,353.7,0.7585,0.0021444727169918007,-0.07054545454545465,1.7920838461926134
233,2003-05-16,-0.21,943.5,947.5,937.5,943.25,,943.25,1069.0,5807.0,0.22490909090909028,0.47401313737585216,0.3814954439990805,0.07423767736254104,0.5299707987241625,0.2330200892739984,0.0,-0.52,355.8,0.759,0.002133220910623946,-0.10563636363636374,1.7814203276706997
234,2003-05-19,-2.33,938.75,938.75,918.75,921.25,,921.25,237.0,5800.0,0.17654545454545392,0.5071150647711767,0.38643144666952994,0.07338022961211187,0.5331919058937536,0.2396709874453062,0.0,-2.28,365.3,0.7615,0.0020845880098549134,-0.09636363636363646,1.7684690634226057
235,2003-05-20,-0.35,921.0,924.5,910.0,918.0,,918.0,736.0,5850.0,0.18199999999999938,0.5283146146040943,0.392239907995877,0.07168750715450442,0.5356149223048858,0.24886489368686815,0.0,-0.64,367.4,0.7609999999999999,0.0020713119216113226,-0.14127272727272736,1.7499090500656551
236,2003-05-21,0.33,920.0,922.25,913.25,921.0,,921.0,721.0,5796.0,0.2169090909090903,0.5106392133749137,0.3972809911406599,0.07003906993888825,0.5373591310184365,0.2572028512628834,0.0,-0.56,373.1,0.7685,0.002059769498793889,-0.10418181818181829,1.718160828617808
237,2003-05-22,0.92,918.25,934.0,918.25,929.5,,929.5,497.0,5927.0,0.217636363636363,0.5315096325204253,0.4029795066876867,0.06790759059546969,0.538794687878626,0.2671643254967473,0.0,0.72,369.0,0.7655,0.0020745257452574523,-0.0530909090909092,1.6996970021124056
238,2003-05-23,0.16,928.25,933.5,925.5,931.0,,931.0,121.0,5942.0,0.237636363636363,0.5222796948377837,0.4086062454290378,0.06459908176782553,0.5378044089646888,0.27940808189338673,0.0,-0.35,369.8,0.7645,0.0020673336938885883,-0.018181818181818295,1.6728264957396166
239,2003-05-27,1.85,932.25,952.0,925.75,948.25,,948.25,1432.0,6834.0,0.25636363636363574,0.5414685655360643,0.4135295545669332,0.06421054019643885,0.5419506349598109,0.2851084741740555,0.0,1.71,368.8,0.7755,0.002102765726681128,-0.054181818181818296,1.6117366880216977
240,2003-05-28,0.29,949.5,958.25,948.75,951.0,,951.0,777.0,6999.0,0.30781818181818116,0.5085596549735122,0.41715314624926,0.06383985970183981,0.5448328656529395,0.28947342684558036,0.0,-0.33,366.2,0.7675,0.002095849262697979,-0.008545454545454662,1.5662900471446888
241,2003-05-29,-0.32,952.0,960.75,944.75,948.0,,948.0,2106.0,8323.0,0.31890909090909025,0.5566180487993434,0.42221371339626174,0.06365948094835706,0.5495326752929759,0.2948947514995476,0.007085373506367509,-0.57,370.7,0.7725,0.002083895333153493,-0.06381818181818194,1.5304338417938044
242,2003-05-30,1.5,948.0,964.5,945.25,962.25,,962.25,1180.0,7395.0,0.33363636363636295,0.5663025165822791,0.4275786283791926,0.06313121698676072,0.553841062352714,0.30131619440567114,0.012461454229565128,2.71,365.6,0.7825,0.0021403172866520785,-0.014545454545454663,1.5754879528458126
243,2003-06-02,0.52,963.25,978.5,963.25,967.25,,967.25,2698.0,7931.0,0.2803636363636357,0.5368992475220787,0.43183017906704263,0.06246075250917224,0.5567516840853871,0.30690867404869815,0.0,0.55,367.1,0.79,0.002152002179242713,-0.049818181818181935,1.5396867056369459
244,2003-06-03,0.39,964.25,972.0,963.0,971.0,,971.0,2578.0,9007.0,0.28581818181818114,0.5364952821123619,0.43604206442192295,0.06154276520413823,0.5591275948301995,0.3129565340136465,0.0,-0.54,366.3,0.784,0.0021403221403221402,-0.06254545454545467,1.5408129386088734
245,2003-06-04,1.44,972.0,987.0,969.5,985.0,,985.0,2183.0,8780.0,0.25090909090909025,0.5102387009143012,0.43937549834438344,0.06047766834754192,0.5603308350394672,0.3184201616492996,0.0,0.29,363.6,0.7805,0.0021465896589658966,-0.09509090909090921,1.5133796771260168
246,2003-06-05,0.46,984.5,989.75,976.5,989.5,,989.5,8385.0,14516.0,0.2481818181818176,0.5104220530799799,0.4428326201516942,0.058959218227197935,0.56075105660609,0.32491418369729835,0.0,-1.34,369.5,0.7825,0.0021177266576454666,-0.09963636363636376,1.5167948219803928
247,2003-06-06,-0.28,989.0,1007.5,985.0,986.75,,986.75,3412.0,15993.0,0.22945454545454486,0.49501710893771306,0.4457311758117319,0.057490061074175036,0.5607112979600819,0.3307510536633818,0.0,1.44,364.5,0.7829999999999999,0.0021481481481481477,-0.11272727272727284,1.4999450046035077
248,2003-06-09,-1.09,981.75,990.25,971.75,976.0,,976.0,4264.0,17477.0,0.20545454545454486,0.5012796497898379,0.44882957914226596,0.055750724990928556,0.560331029124123,0.33732812916040883,0.0,-1.14,362.6,0.77,0.0021235521235521233,-0.12836363636363646,1.5061906372336258
249,2003-06-10,0.97,976.25,986.0,975.25,985.5,,985.5,7052.0,19150.0,0.18472727272727216,0.4706531589974593,0.4507251048550328,0.054657796170706194,0.5600406971964452,0.3414095125136204,0.0,2.38,352.8,0.767,0.0021740362811791384,-0.15072727272727285,1.4580172413569998
250,2003-06-11,1.07,985.25,997.0,980.75,996.0,,996.0,34752.0,46111.0,0.26781818181818123,0.4196076136092335,0.45162576370911117,0.05370397115740615,0.5590337060239234,0.3442178213942989,0.0,-0.89,356.2,0.7675,0.0021546883773161146,-0.12381818181818194,1.42968203005798
251,2003-06-12,0.35,996.0,1003.5,989.25,999.5,,999.5,677729.0,141053.0,0.25527272727272665,0.4122381892883572,0.45237233954634776,0.05284339831343955,0.5580591361732269,0.3466855429194686,0.0,1.5,353.9,0.774,0.002187058491099181,-0.10854545454545467,1.4426382958057271
252,2003-06-13,-1.1,998.75,1001.25,982.75,988.5,,988.5,528442.0,199117.0,0.24418181818181758,0.4269581086340613,0.45346321880800744,0.051653413682213316,0.5567700461724341,0.3501563914435808,0.0,-2.59,357.2,0.7609999999999999,0.0021304591265397534,-0.1010909090909092,1.4284097253359567
253,2003-06-16,2.1,988.25,1010.0,985.5,1009.25,,1009.25,752230.0,255705.0,0.2839999999999994,0.39996079449410904,0.45413574243897187,0.05068512634719769,0.5555059951333673,0.3527654897445765,0.0,-0.7,359.7,0.7609999999999999,0.0021156519321656932,-0.07327272727272739,1.400813327962716
254,2003-06-17,0.02,1009.25,1015.75,1005.5,1009.5,,1009.5,729775.0,278283.0,0.29381818181818126,0.3841080528120159,0.4545167312511639,0.05006351259812479,0.5546437564474135,0.35438970605491427,0.0,1.47,363.8,0.7809999999999999,0.002146783947223749,-0.02709090909090921,1.4091889875717887
255,2003-06-18,-0.12,1009.5,1014.5,1003.0,1008.25,,1008.25,661336.0,290712.0,0.32545454545454483,0.3154511222871062,0.45326884640002807,0.05264066236812861,0.5585501711362852,0.34798752166377084,-0.03253639937666464,1.29,357.8,0.778,0.002174399105645612,0.05399999999999988,1.3521527417555448
256,2003-06-19,-1.44,1008.25,1012.75,991.25,993.75,,993.75,707410.0,312745.0,0.2783636363636357,0.3086775889343558,0.4516552032011924,0.055657906880792626,0.5629710169627776,0.3403393894396072,-0.03166180050525136,-0.66,361.8,0.7815,0.002160033167495854,0.007272727272727154,1.3310681516144935
257,2003-06-20,-0.23,993.5,1001.5,990.75,991.5,,991.5,571235.0,316608.0,0.2305454545454539,0.3000989778457385,0.4499355715102973,0.05882202722492331,0.5675796259601439,0.3322915170604507,-0.03219253921471216,0.46,356.7,0.774,0.0021698906644238855,0.004545454545454426,1.3299635447270841
258,2003-06-23,-1.26,988.25,989.0,974.25,979.0,,979.0,107.0,75.0,0.21599999999999936,0.29874142452418434,0.4482347956756116,0.06179694199621734,0.5718286796680463,0.3246409116831769,-0.02589948715899254,0.02,353.4,0.767,0.0021703452178834185,-0.002000000000000119,1.328967017398601
259,2003-06-24,0.05,983.75,984.5,975.75,979.5,,979.5,132.0,90.0,0.20599999999999938,0.2846190118103862,0.44611395655745406,0.06533888026461639,0.5767917170866869,0.31543619602822126,-0.03081718421783508,2.07,346.7,0.768,0.002215171618113643,0.019454545454545332,1.352942497179167
260,2003-06-25,-0.94,983.5,986.5,970.25,970.25,,970.25,296.0,159.0,0.1919999999999994,0.33129662424198897,0.444985291863155,0.06678690653078154,0.5785591049247181,0.3114114788015919,0.0,-2.06,349.6,0.7585,0.0021696224256292904,-0.06636363636363649,1.3318816592358174
261,2003-06-26,1.19,975.25,984.25,971.5,981.75,,981.75,56.0,175.0,0.21054545454545393,0.3380507213375049,0.44398869463941393,0.06797742132557245,0.5799435372905588,0.30803385198826905,0.0,0.63,344.2,0.7515,0.002183323649041255,-0.03600000000000013,1.3283052415822256
262,2003-06-27,-1.04,982.25,985.5,971.5,971.5,,971.5,117.0,99.0,0.21545454545454487,0.3042205942429213,0.44196090618763706,0.07045377957402331,0.5828684653356837,0.3010533470395904,0.0,0.48,346.2,0.7595,0.0021938186019641827,-0.00018181818181831118,1.314864435920481
263,2003-06-30,0.0,980.0,980.0,969.75,971.5,,971.5,67.0,115.0,0.20545454545454486,0.31121425746863973,0.44012504986876433,0.07252898335457933,0.585183016577923,0.29506708315960567,0.0,-1.41,347.0,0.7505,0.0021628242074927953,-0.008363636363636491,1.3223264622351292
264,2003-07-01,0.82,971.0,979.5,959.0,979.5,,979.5,101.0,114.0,0.22709090909090848,0.3037087524011716,0.43802143926857995,0.07478379736193327,0.5875890339924466,0.2884538445447134,0.0,-1.79,352.4,0.7485,0.002124006810442679,-0.06218181818181831,1.333666195824698
265,2003-07-02,1.2,983.5,991.25,982.5,991.25,,991.25,92.0,140.0,0.211636363636363,0.30240956301163147,0.43598814189026147,0.0769317836609191,0.5898517092120996,0.28212457456842327,0.0,1.4,352.4,0.759,0.002153802497162316,-0.054363636363636496,1.341068898769109
266,2003-07-03,-1.06,984.25,989.75,976.5,980.75,,980.75,251.0,243.0,0.1763636363636357,0.3090292952557094,0.4341868637243822,0.07873552644199752,0.5916579166083773,0.27671581084038716,0.0,-1.3,352.1,0.7485,0.002125816529395058,-0.0983636363636365,1.341524510945668
267,2003-07-07,2.04,990.0,1002.75,990.0,1000.75,,1000.75,162.0,331.0,0.24399999999999933,0.3711154557516523,0.4334305446180596,0.07914434815724186,0.5917192409325434,0.27514184830357585,0.0,3.52,349.2,0.7685,0.0022007445589919817,-0.02981818181818195,1.427211073321479
268,2003-07-08,0.52,997.25,1006.25,997.25,1006.0,,1006.0,47.0,329.0,0.22763636363636294,0.37608989974919976,0.4329139696350842,0.07942887433487456,0.5917717183048333,0.2740562209653351,0.0,0.9,345.2,0.7665,0.00222045191193511,-0.01490909090909104,1.4326521284708724
269,2003-07-09,-0.67,1005.5,1007.75,995.0,999.25,,999.25,119.0,319.0,0.21145454545454476,0.3648293249035862,0.43116687265876924,0.07985709566562037,0.59088106399001,0.27145268132752853,0.0,1.71,344.7,0.7785,0.002258485639686684,0.07109090909090897,1.390260663978059
270,2003-07-10,-1.23,993.75,993.75,981.25,987.0,,987.0,93.0,374.0,0.15545454545454476,0.40588862700020933,0.43060374853563693,0.07992537505268615,0.5904544986410092,0.2707529984302646,0.0,-0.14,345.4,0.779,0.002255356108859294,0.09199999999999987,1.3780049991846104
271,2003-07-11,0.86,986.5,997.25,986.5,995.5,,995.5,122.0,410.0,0.15509090909090836,0.3930427164321543,0.4296583565111877,0.08005887077745283,0.5897760980660933,0.26954061495628207,0.0,-0.37,346.0,0.7775,0.002247109826589595,0.06436363636363625,1.3716207817846626
272,2003-07-14,0.53,996.25,1012.0,996.25,1000.75,,1000.75,250.0,442.0,0.1805454545454538,0.37793572816415455,0.4285290250882092,0.08034715763539767,0.5892233403590046,0.26783470981741386,0.0,1.52,348.7,0.7955,0.0022813306567249785,0.12927272727272715,1.354069113813311
273,2003-07-15,-0.17,1007.75,1008.75,995.0,999.0,,999.0,134.0,414.0,0.19999999999999926,0.38406096568895964,0.4275675846297027,0.08056073971837671,0.5886890640664562,0.26644610519294926,0.0,1.12,343.1,0.7915,0.002306907607111629,0.14199999999999988,1.360128534231096
274,2003-07-16,-0.58,1004.25,1005.0,985.75,993.25,,993.25,231.0,358.0,0.15909090909090834,0.41148687476823365,0.4272787841832569,0.08058992372977669,0.5884586316428102,0.2660989367237035,0.0,-0.42,344.1,0.7905,0.0022972972972972973,0.14418181818181805,1.359110126774257
275,2003-07-17,-1.46,992.25,992.25,975.5,978.75,,978.75,52.0,349.0,0.12709090909090834,0.43713937137379283,0.42751210007005397,0.08059973568944173,0.5887115714489375,0.2663126286911705,0.0,-1.71,345.2,0.7795,0.0022581112398609503,0.0807272727272726,1.3627883378837866
276,2003-07-18,1.0,984.0,990.5,979.0,988.5,,988.5,330.0,444.0,0.14527272727272653,0.43179477999863314,0.4276400139943556,0.0806008689346315,0.5888417518636186,0.2664382761250926,0.0,-0.23,348.2,0.7845,0.002253015508328547,0.10109090909090897,1.3493148779030935
277,2003-07-21,-1.26,984.75,984.75,972.75,976.0,,976.0,637.0,230.0,0.12490909090909016,0.45617707289111986,0.42812508048399595,0.08069248589244087,0.5895100522688776,0.26674010869911424,0.0,-2.38,351.9,0.774,0.0021994884910485936,0.07618181818181806,1.3824448162706786
278,2003-07-22,0.92,973.75,986.75,973.5,985.0,,985.0,695.0,445.0,0.11672727272727199,0.47628416754194686,0.42847060665765774,0.08086015382936972,0.5901909143163971,0.26675029899891833,0.0,-0.43,351.6,0.77,0.0021899886234357222,0.08763636363636351,1.3754486993629114
279,2003-07-23,0.08,985.5,988.0,976.75,985.75,,985.75,589.0,576.0,0.12018181818181745,0.47120422167582837,0.4283397348615077,0.08078363197737065,0.5899069988162491,0.2667724709067664,0.0,-1.4,359.6,0.7765,0.0021593437152391546,0.0729090909090908,1.387125555383256
280,2003-07-24,-0.74,988.0,995.5,978.0,978.5,,978.5,820.0,1102.0,0.0905454545454538,0.4545275226668191,0.4281884726164092,0.08072559082280706,0.5896396542620232,0.26673729097079507,0.0,0.83,363.3,0.7909999999999999,0.0021772639691714835,0.0738181818181817,1.3876138470598327
281,2003-07-25,1.69,977.0,995.5,974.0,995.0,,995.0,1595.0,1892.0,0.1314545454545447,0.47405172421427116,0.4285979746865158,0.08090311583058674,0.5904042063476893,0.2667917430253423,0.0,0.43,363.8,0.7955,0.0021866410115448046,0.0507272727272726,1.3705133595433752
282,2003-07-28,-0.3,994.5,997.5,989.75,992.0,,992.0,356.0,1813.0,0.1436363636363629,0.4601457612615738,0.42870871762333224,0.08094276641028972,0.5905942504439117,0.2668231848027528,0.0,0.61,365.9,0.805,0.0022000546597430995,0.08218181818181805,1.3629783440429148
283,2003-07-29,-0.5,993.75,995.0,980.0,987.0,,987.0,319.0,1722.0,0.11127272727272654,0.46653386367913036,0.4290064625782982,0.08105317141530381,0.5911128054089059,0.26690011974769057,0.0,0.69,362.7,0.8035,0.0022153294733939896,0.10199999999999985,1.3637616822326128
284,2003-07-30,-0.25,989.0,989.25,983.0,984.5,,984.5,32.0,1742.0,0.08327272727272653,0.4505860027062024,0.42899478305072736,0.0810499562216981,0.5910946954941235,0.2668948706073312,0.0,1.32,357.3,0.802,0.002244612370556955,0.10836363636363623,1.3686946520334806
