,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,,,,"147,095",-11.72%,,,
166,2/11/2009,0.58,828.25,832.75,816.75,828.25,,828.25,9331,97898,-0.009090909,0.134466593,0.29110307,0.12413604,0.53937515,0.042830991,0,-5.42,944.5,1.54,0.001630492,-0.387090909,3.891657113,,,,,,,,,,
167,2/12/2009,0.48,830,835.25,803,832.25,,832.25,4793,98436,-0.011636364,0.191823585,0.286223288,0.122631327,0.531485942,0.040960634,0,-0.85,949.2,1.5345,0.001616625,-0.307636364,3.835361282,,,,,,,,,,
168,2/13/2009,-1.83,831.75,836.75,815.75,817,,817,3553,98436,-0.115272727,0.163428444,0.280514025,0.120861006,0.522236038,0.038792012,0,1.01,942.2,1.5385,0.00163288,-0.332363636,3.822139678,,,,,,,,,,
169,2/17/2009,-2.86,807.25,807.75,782,782.5,,782.5,5247,101695,-0.211818182,0.202873347,0.275533985,0.118238938,0.512011861,0.039056109,0,-9.93,967.5,1.423,0.001470801,-0.490363636,4.034091739,,,,,,,,,,
170,2/18/2009,-0.8,782.75,792.5,773.25,776.25,,776.25,7008,103556,-0.064727273,0.183309198,0.269929739,0.115073433,0.500076605,0.039782873,0,-0.19,978.2,1.436,0.001468002,-0.545636364,4.008219686,,,,,,,,,,
171,2/19/2009,0,776,793.5,772.5,776.25,,776.25,11216,105073,-0.138909091,0.18853574,0.264423247,0.111469456,0.48736216,0.041484334,0,2.62,976.5,1.471,0.0015064,-0.435818182,4.010750688,,,,,,,,,,
172,2/20/2009,-1.29,774.25,775,749.5,766.25,,766.25,8939,105800,-0.204181818,0.313459161,0.262260978,0.109283044,0.480827065,0.043694891,0,-6.21,1002.2,1.416,0.001412892,-0.622363636,4.036764364,,,,,,,,,,
173,2/23/2009,-3.23,765.25,782,737,741.5,,741.5,23390,114890,-0.219454545,0.316329856,0.260326313,0.107313622,0.474953558,0.045699068,0,2.22,995,1.437,0.001444221,-0.536181818,4.046087956,,,,,,,,,,
174,2/24/2009,3.24,741.75,771,740.25,765.5,,765.5,13396,120883,-0.214181818,0.356153068,0.259255076,0.106026658,0.471308392,0.047201759,0,6.2,969.5,1.487,0.00153378,-0.402,4.145493046,,,,,,,,,,
175,2/26/2009,-1.25,758,775.25,747.25,748.75,,748.75,19790,153458,-0.291818182,0.30830562,0.257262922,0.10400115,0.465265221,0.049260622,0,8.54,944.6,1.5725,0.001664726,-0.162181818,4.274703235,,,,,,,,,,
176,2/27/2009,-2.37,749,752.25,728,731,,731,16344,158333,-0.347636364,0.356852849,0.256658631,0.10330934,0.46327731,0.050039952,0,-2.53,944.5,1.5325,0.001622552,-0.117090909,4.235520289,,,,,,,,,,
177,3/2/2009,-3.93,728,728.75,695.5,702.25,,702.25,21156,162122,-0.376909091,0.316131341,0.254800883,0.101246774,0.457294432,0.052307335,0,-1.01,942,1.513,0.001606157,-0.253818182,4.137880335,,,,,,,,,,
178,3/3/2009,-2.28,701.75,711.5,686,686.25,,686.25,46610,181596,-0.441272727,0.258342815,0.252088315,0.099053813,0.450195942,0.053980688,0,8.79,915.4,1.5995,0.001747324,-0.014,4.273145082,,,,,,,,,,
179,3/4/2009,2.77,686.25,720.25,678.75,705.25,,705.25,34893,197235,-0.363636364,0.290708437,0.249991008,0.096931796,0.4438546,0.056127417,0,6.45,908.6,1.69,0.001860004,0.120909091,4.35867771,,,,,,,,,,
180,3/5/2009,-3.15,705.25,708.5,673.25,683,,683,73688,238502,-0.505272727,0.307069464,0.248194949,0.094883885,0.437962718,0.058427179,0,-4.66,929.9,1.649,0.001773309,0.054909091,4.403678543,,,,,,,,,,
181,3/6/2009,0.26,683.5,696,662.75,684.75,,684.75,106065,288620,-0.481090909,0.328296356,0.246925209,0.09329422,0.433513649,0.060336769,0,0.47,944.9,1.6835,0.00178167,0.150727273,4.353129932,,,,,,,,,,
182,3/9/2009,-1.72,685.5,691.75,668,673,,673,69001,305118,-0.491272727,0.323267822,0.245609449,0.09165397,0.42891739,0.062301509,0,-0.3,920.2,1.6345,0.001776244,0.207090909,4.326290718,,,,,,,,,,
183,3/10/2009,5.94,671.25,718.5,670.25,713,,713,184512,385353,-0.360363636,0.402458116,0.245915692,0.09215719,0.430230072,0.061601313,0,5.29,898,1.6795,0.001870267,0.354909091,4.359018269,,,,,,,,,,
184,3/11/2009,0.6,713,729,709.5,717.25,,717.25,423663,666503,-0.324181818,0.384373188,0.246249942,0.092632868,0.431515678,0.060984207,0,-5.06,912.9,1.621,0.00177566,0.326,4.390017126,,,,,,,,,,
185,3/12/2009,4.32,717.5,750,708,748.25,,748.25,2507284,1186206,-0.218363636,0.350579566,0.246036917,0.092374169,0.430785254,0.06128858,0,-1.47,926.2,1.6205,0.001749622,0.380545455,4.347757795,,,,,,,,,,
186,3/13/2009,0.84,747.75,758.25,739,754.5,,754.5,2715441,1594762,-0.216909091,0.36644666,0.246301641,0.092703405,0.431708451,0.060894832,0,1.79,932.4,1.6605,0.001780888,0.319818182,4.303289651,,,,,,,,,,
187,3/16/2009,-0.07,750.75,771.5,746.25,754,,754,2848135,1954437,-0.226545455,0.362307713,0.246467996,0.092906695,0.432281387,0.060654606,0,5.89,924.3,1.743,0.001885751,0.426,4.368070851,,,,,,,,,,
188,3/17/2009,2.82,753.5,777,746,775.25,,775.25,2826223,2213449,-0.178363636,0.343476139,0.246093751,0.092464648,0.431023048,0.061164455,0,-0.79,919.1,1.7195,0.001870852,0.480181818,4.333404055,,,,,,,,,,
189,3/18/2009,2.1,776,800.5,761.75,791.5,,791.5,3324988,2359316,-0.176909091,0.353324979,0.246297249,0.092691963,0.431681174,0.060913323,0,2.7,891.3,1.7125,0.001921351,0.561090909,4.332536112,,,,,,,,,,
190,3/19/2009,-1.45,790.75,801.5,777.25,780,,780,2739197,2418461,-0.228,0.359470069,0.246484202,0.092913433,0.432311068,0.060657336,0,-2.43,961,1.8015,0.00187461,0.526,4.349073805,,,,,,,,,,
191,3/20/2009,-2.05,780,785.5,761.5,764,,764,2385394,2424211,-0.317454545,0.360322716,0.246756265,0.093229683,0.433215632,0.060296898,0,-0.38,958.5,1.79,0.001867501,0.511454545,4.350772353,,,,,,,,,,
192,3/23/2009,6.74,774,817,774,815.5,,815.5,1131,1877,-0.198363636,0.359743251,0.245974005,0.092069686,0.430113377,0.061834632,0,2.88,954.8,1.8345,0.001921345,0.533454545,4.359788993,,,,,,,,,,
193,3/24/2009,-1.87,815.5,816.25,799.75,800.25,,800.25,1316,2876,-0.238181818,0.349360054,0.245115147,0.090850857,0.42681686,0.063413434,0,1.23,926,1.801,0.001944924,0.464181818,4.316916205,,,,,,,,,,
194,3/25/2009,0.59,803.25,820,784.25,805,,805,2609,4781,-0.177454545,0.333999147,0.245887279,0.091431261,0.428749802,0.063024756,0,-1.36,938,1.7995,0.001918443,0.363818182,4.29350478,,,,,,,,,,
195,3/26/2009,2.36,803.5,827,803.5,824,,824,3558,6827,-0.137090909,0.338790385,0.246527072,0.091964163,0.430455398,0.062598746,0,2.46,942.2,1.852,0.001965612,0.365090909,4.294126856,,,,,,,,,,
196,3/27/2009,-1.37,823,823,806.75,812.75,,812.75,963,7188,-0.118727273,0.340439119,0.248481256,0.092808578,0.434098412,0.0628641,0,0.84,925.3,1.834,0.00198206,0.243454545,4.180665913,,,,,,,,,,
197,3/30/2009,-3.91,810,811,772.25,781,,781,1018,7211,-0.153272727,0.347142448,0.250403681,0.093749675,0.437903032,0.06290433,0,-2.91,917.7,1.766,0.001924376,0.223272727,4.193373103,,,,,,,,,,
198,3/31/2009,0.7,782,803.75,781.5,786.5,,786.5,2008,8416,-0.141636364,0.354611225,0.252203055,0.094796053,0.44179516,0.06261095,0,3.62,925,1.8445,0.001994054,0.355090909,4.18394368,,,,,,,,,,
199,4/1/2009,2.42,786.25,806,776.75,805.5,,805.5,1113,9075,-0.036727273,0.377863024,0.254433611,0.096298884,0.447031378,0.061835843,0,-0.05,927.7,1.849,0.001993101,0.255454545,4.125696717,,,,,,,,,,
200,4/2/2009,3.29,811.25,838.5,810,832,,832,1421,9297,0.023636364,0.390970986,0.257032476,0.098036054,0.453104585,0.060960368,0,4.33,908.9,1.89,0.002079437,0.345272727,4.160135706,,,,,,,,,,
201,4/3/2009,0.63,833,839,819.5,837.25,,837.25,1591,10332,0.014909091,0.390646523,0.259977508,0.099588869,0.459155246,0.060799771,0,7.21,897.3,2.0005,0.002229466,0.404181818,4.234685563,,,,,,,,,,
202,4/6/2009,-1.22,839.5,845,815.5,827,,827,1395,10958,0.016363636,0.380295057,0.262624925,0.100831739,0.464288402,0.060961447,0,0.67,872.8,1.959,0.0022445,0.461272727,4.216345642,,,,,,,,,,
203,4/7/2009,-2,829,829,807.25,810.5,,810.5,1771,10881,0.049272727,0.379405587,0.26610197,0.10151164,0.469125249,0.06307869,0,0.37,883.3,1.99,0.002252915,0.507818182,4.2006365,,,,,,,,,,
204,4/8/2009,1.05,811,820.5,799.5,819,,819,1744,11250,-0.001818182,0.377850164,0.268925884,0.102433363,0.473792611,0.064059158,0,0.13,885.9,1.9985,0.002255898,0.491090909,4.200269247,,,,,,,,,,
205,4/9/2009,3.66,818.5,850.5,818.5,849,,849,1594,11557,0.089272727,0.374798511,0.272380033,0.102747364,0.477874762,0.066885304,0,3.93,883.3,2.071,0.002344617,0.621818182,4.193243282,,,,,,,,,,
206,4/13/2009,0.18,843,857.5,838,850.5,,850.5,1436,11986,0.096909091,0.419152624,0.277406002,0.103048119,0.483502239,0.071309765,0,1.2,895.8,2.1255,0.002372739,0.718909091,4.14245976,,,,,,,,,,
207,4/14/2009,-1.62,849.75,853.5,833,836.75,,836.75,1211,12209,0.051454545,0.413864006,0.282262481,0.103070993,0.488404468,0.076120494,0,-0.07,892,2.115,0.002371076,0.784181818,4.100252337,,,,,,,,,,
208,4/15/2009,0.99,834,846.5,829.25,845,,845,1193,12242,0.050727273,0.416382031,0.287174752,0.102904651,0.492984054,0.08136545,0,3.8,893.5,2.199,0.002461108,0.832545455,4.120166402,,,,,,,,,,
209,4/16/2009,1.51,846,863,838.5,857.75,,857.75,2941,13847,0.008,0.413558939,0.292168277,0.102238502,0.496645281,0.087691272,0,0.19,879.8,2.1695,0.002465901,0.721818182,4.052332246,,,,,,,,,,
210,4/17/2009,0.64,857.75,867.5,850.5,863.25,,863.25,7987,20295,0.079818182,0.435121216,0.298272655,0.100523197,0.499319049,0.097226261,0,2.52,867.9,2.194,0.002527941,0.868727273,3.965921057,,,,,,,,,,
211,4/20/2009,-3.94,858.75,859.25,826,829.25,,829.25,3520,22205,0.052,0.464730273,0.305102627,0.098793365,0.502689357,0.107515897,0,-6.24,887.5,2.1035,0.002370141,0.718181818,4.076255131,,,,,,,,,,
212,4/21/2009,1.78,829.75,844.75,819.75,844,,844,6649,26078,0.086545455,0.444252103,0.311112823,0.096971218,0.505055259,0.117170387,0,-0.24,882.7,2.087,0.002364337,0.782909091,4.031197631,,,,,,,,,,
213,4/22/2009,-1.27,845.25,855.25,832.25,833.25,,833.25,10039,35370,0.037272727,0.443026016,0.316936343,0.095047083,0.507030509,0.126842177,0,-2.4,892.5,2.0595,0.002307563,0.768727273,4.041167348,,,,,,,,,,
214,4/23/2009,1.41,834.5,846,828,845,,845,5171,35142,0.07,0.421341735,0.322635201,0.091616466,0.505868134,0.139402269,0,-4.78,906.6,1.992,0.00219722,0.686909091,4.107797857,,,,,,,,,,
215,4/24/2009,2.1,846,864.75,839.25,862.75,,862.75,3171,36384,0.084545455,0.420044252,0.327624738,0.089239374,0.506103485,0.14914599,0,2.09,914.1,2.0505,0.00224319,0.577454545,3.984701401,,,,,,,,,,
216,4/27/2009,-1.13,859,861.25,844.75,853,,853,4842,36313,0.004909091,0.42338531,0.332660941,0.086599176,0.505859292,0.159462589,0,-2.49,908.2,1.9865,0.002187294,0.541090909,4.003703689,,,,,,,,,,
217,4/28/2009,-0.59,851,857.5,835.25,848,,848,5937,38338,-0.000545455,0.438004211,0.337977493,0.083833722,0.505644937,0.170310048,0,-1.97,893.6,1.916,0.002144136,0.565454545,3.983862735,,,,,,,,,,
218,4/29/2009,2,847.25,875,846.25,865,,865,7979,41952,0.117090909,0.41948379,0.342371828,0.081586118,0.505544065,0.179199592,0,3.85,902.2,2.009,0.002226779,0.48,3.857835701,,,,,,,,,,
219,4/30/2009,0.12,865,881.25,861.25,866,,866,2219,41385,0.108727273,0.418765936,0.346861577,0.078773314,0.504408205,0.189314949,0,3.22,892.8,2.052,0.002298387,0.512545455,3.873517025,,,,,,,,,,
220,5/1/2009,0.69,863,874.25,859,872,,872,1480,41372,0.112545455,0.392894312,0.350946092,0.075077811,0.501101713,0.200790471,0,2.82,889.9,2.103,0.002363187,0.647090909,3.82152271,,,,,,,,,,
221,5/4/2009,3.07,874,900.5,874,898.75,,898.75,3106,43415,0.201636364,0.400890971,0.355790172,0.069218003,0.494226179,0.217354165,0,0.49,903.9,2.1465,0.00237471,0.754545455,3.72975514,,,,,,,,,,
222,5/5/2009,0.08,898.75,900.25,889.75,899.5,,899.5,3917,46357,0.228727273,0.399669227,0.359569184,0.065683868,0.490936919,0.228201448,0,-3.08,906.1,2.0855,0.002301622,0.714,3.759523019,,,,,,,,,,
223,5/6/2009,1.53,899,914,888.5,913.25,,913.25,13444,57057,0.308545455,0.408480056,0.364024667,0.060216472,0.484457611,0.243591724,0,4.19,912.8,2.189,0.002398116,0.771818182,3.788500676,,,,,,,,,,
224,5/7/2009,-1.12,912.25,924.25,894.5,903,,903,4310,56850,0.302727273,0.378633754,0.367220311,0.056023685,0.479267681,0.255172941,0,-1.55,917.4,2.166,0.00236102,0.924181818,3.508278406,,,,,,,,,,
225,5/8/2009,1.94,903.5,923,901,920.5,,920.5,9400,61498,0.338,0.368292976,0.370583653,0.050007956,0.470599565,0.27056774,0,-0.82,916.7,2.1465,0.002341551,0.912727273,3.513008869,,,,,,,,,,
226,5/11/2009,-1.71,921.75,921.75,901.5,904.75,,904.75,7077,63365,0.330363636,0.37997359,0.374064341,0.043316954,0.460698249,0.287430433,0,-2.47,915.4,2.0905,0.002283701,0.820181818,3.534180973,,,,,,,,,,
227,5/12/2009,-0.25,904,910.25,890,902.5,,902.5,3944,65023,0.384545455,0.371573257,0.375120961,0.042512563,0.460146087,0.290095835,0,-1.25,925.9,2.088,0.002255103,0.910363636,3.412662675,,,,,,,,,,
228,5/13/2009,-2.38,904,907,876,881,,881,2986,65639,0.282363636,0.405552258,0.376743186,0.041925883,0.460594953,0.29289142,0,-2.84,927.9,2.033,0.002190969,0.818363636,3.444757027,,,,,,,,,,
229,5/14/2009,0.45,880.75,892,875,885,,885,10310,74321,0.307818182,0.382989649,0.377231124,0.041837887,0.460906898,0.29355535,0,-0.41,930.3,2.03,0.002182092,0.698181818,3.367973944,,,,,,,,,,
230,5/15/2009,-0.73,885,890.5,872.25,878.5,,878.5,6959,78162,0.317272727,0.439180625,0.37961067,0.041566027,0.462742723,0.296478616,0,-0.82,933.1,2.0195,0.002164291,0.528,3.196506426,,,,,,,,,,
231,5/18/2009,2.73,876,904,871,902.5,,902.5,7255,81956,0.41,0.437807058,0.381082564,0.042174113,0.46543079,0.296734339,0,3.72,923.5,2.073,0.002244721,0.641636364,3.196875074,,,,,,,,,,
232,5/19/2009,-0.06,903,911.25,899.5,902,,902,10066,87645,0.480363636,0.436271852,0.383266937,0.041857823,0.466982583,0.299551291,0,-0.75,928.5,2.0685,0.002227787,0.646363636,3.194578952,,,,,,,,,,
233,5/20/2009,-0.75,900,918.5,894.75,895.25,,895.25,7918,91277,0.508181818,0.534879534,0.388294878,0.043162507,0.474619892,0.301969863,0.060259642,0.63,939.2,2.1055,0.002241802,0.498,2.992456194,,buy,165,"-147,716",B,,,,,
234,5/21/2009,-1.23,895.25,896.25,874,884.25,,884.25,9349,96153,0.435454545,0.528762079,0.392623126,0.045088324,0.482799773,0.302446478,0.045962305,-3.98,952.8,2.051,0.002152603,0.308363636,2.93827599,,,,,,,,,,
235,5/22/2009,-0.42,885,891,878.25,880.5,,880.5,8430,96153,0.485090909,0.498499843,0.396103678,0.045745642,0.487594962,0.304612394,0.010904882,1.47,960.5,2.098,0.002184279,0.419818182,2.861586902,,,,,,,,,,
236,5/26/2009,2.12,881.25,906,873.25,904.25,,904.25,16453,114725,0.560545455,0.504310766,0.39930394,0.047052274,0.493408488,0.305199392,0.010902277,2.82,955.1,2.145,0.002245838,0.462545455,2.87983617,,,,,,,,,,
237,5/27/2009,-1.8,902.75,909,886.25,888,,888,11697,119142,0.419818182,0.508656123,0.402674636,0.048132343,0.498939322,0.30640995,0.009716801,-1.11,955.2,2.1215,0.002221001,0.447818182,2.8858728,,,,,,,,,,
