,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,,,5.98%,"173,647","184,029",,,
252,6/12/2013,-1.06,1622.25,1632.25,1603.5,1604,,1604,423619,539058,0.076545455,-0.079980243,0.052335679,0.181109541,0.414554761,-0.309883403,0,-0.13,1392,3.2255,0.00231717,0.165090909,1.98098168,,,,,,,,,,
253,6/13/2013,1.68,1605,1633.5,1591.75,1631,,1631,850751,803534,0.094909091,-0.087118502,0.04444522,0.177457169,0.399359558,-0.310469117,0,-0.24,1377.8,3.185,0.002311656,0.151272727,1.981110851,,,,,,,,,,
254,6/14/2013,-0.77,1631.5,1635,1617.25,1618.5,,1618.5,1838205,1095330,0.081272727,-0.083594731,0.036623194,0.173324679,0.383272553,-0.310026165,0,-0.19,1387.6,3.2015,0.002307221,0.153818182,1.980570897,,,,,,,,,,
255,6/17/2013,0.94,1618.75,1641,1618,1633.75,,1633.75,2107228,1505868,0.091636364,-0.080541843,0.029122361,0.169182205,0.367486772,-0.30924205,0,0.2,1383.1,3.1975,0.002311836,0.166363636,1.978601605,,,,,,,,,,
256,6/18/2013,0.7,1634.75,1648.75,1632.25,1645.25,,1645.25,1770620,1921432,0.112181818,-0.090733727,0.021220588,0.164288061,0.34979671,-0.307355535,0,-0.16,1366.9,3.155,0.002308143,0.184,1.971141425,,,,,,,,,,
257,6/19/2013,-1.31,1646.5,1649,1620.25,1623.75,,1623.75,2365202,2421431,0.078363636,-0.079473791,0.013065247,0.157701828,0.328468903,-0.302338409,0,-0.96,1374,3.141,0.002286026,0.135454545,1.965734071,,,,,,,,,,
258,6/20/2013,-2.45,1620.75,1623,1577,1584,,1584,3636226,2640697,0.052545455,-0.172151981,0.003561596,0.152656445,0.308874485,-0.301751293,0,4.14,1286.2,3.062,0.002380656,0.209272727,2.038497862,,,,,,,,,,
259,6/21/2013,0,1584.25,1597.25,1570.5,1584,,1584,2972984,2711374,0.045454545,-0.173999238,-0.005975566,0.14685237,0.287729173,-0.299680306,0,0.64,1292,3.0955,0.002395898,0.209454545,2.038536529,,,,,,,,,,
260,6/24/2013,-1.53,1572.75,1579.5,1547,1559.75,,1559.75,6523,11269,0.027636364,-0.160945597,-0.015656163,0.138839547,0.26202293,-0.293335257,0,-1.15,1277.1,3.0245,0.002368256,0.219636364,2.030153218,,,,,,,,,,
261,6/25/2013,0.98,1560.75,1581,1549.75,1575,,1575,7472,11559,0.029818182,-0.152412375,-0.025468764,0.12852259,0.231576416,-0.282513945,0,1.75,1275.1,3.0725,0.002409615,0.232727273,2.037782432,,,,,,,,,,
262,6/26/2013,0.9,1573.5,1594.75,1567,1589.25,,1589.25,3214,13962,0.041454545,-0.132190362,-0.034709098,0.116862437,0.199015775,-0.268433972,0,2.62,1229.8,3.041,0.00247276,0.258909091,2.059315486,,,,,,,,,,
263,6/27/2013,0.69,1589,1608,1588.75,1600.25,,1600.25,6845,13899,0.030909091,-0.132207092,-0.044327582,0.101441277,0.158554972,-0.247210137,0,1.96,1212.7,3.0575,0.002521234,0.274727273,2.069135492,,,,,,,,,,
264,6/28/2013,-0.45,1600.5,1608.25,1588,1593,,1593,3548,14313,0.016909091,-0.125020349,-0.053770077,0.082200803,0.110631529,-0.218171684,0,-1.05,1224.8,3.0555,0.002494693,0.254545455,2.076668288,,,,,,,,,,
265,7/1/2013,0.47,1594.25,1614,1586.5,1600.5,,1600.5,2798,14386,0.032,-0.118300262,-0.062435,0.060113132,0.057791264,-0.182661263,0,0.68,1256.9,3.157,0.002511735,0.236181818,2.068188052,,,,,,,,,,
266,7/2/2013,0.03,1600.5,1612,1594,1601,,1601,5160,15194,0.076909091,0.077958915,-0.058725508,0.062366729,0.066007949,-0.183458965,0.011950966,0.56,1244.6,3.1435,0.002525711,0.105090909,1.791859031,,buy,108,"-172,908",B,,,,,
267,7/3/2013,0.11,1601,1606.5,1588,1602.75,,1602.75,2304,18147,0.049272727,0.100678085,-0.054188318,0.064720281,0.075252244,-0.18362888,0.025425841,0.36,1253.1,3.1765,0.002534913,0.128363636,1.786603195,,,,,,,,,,
268,7/5/2013,1.14,1603,1624,1602,1621,,1621,4361,18860,0.096181818,0.0343373,-0.052517622,0.065808724,0.079099825,-0.184135069,0,-0.23,1213.9,3.07,0.002529039,0.183090909,1.726606469,,sell,-108,"175,068",B,,,,,
269,7/8/2013,0.49,1622.25,1633.25,1620,1629,,1629,2003,19801,0.119272727,0.026109574,-0.051022921,0.066654039,0.082285157,-0.184331,0,-0.72,1236.1,3.1035,0.002510719,0.173090909,1.730278154,,,,,,,,,,
270,7/9/2013,0.61,1630.25,1642.25,1629.25,1639,,1639,2226,20346,0.114363636,0.033900591,-0.049081296,0.067554591,0.086027887,-0.184190478,0,-1.95,1247.1,3.07,0.002461711,0.173454545,1.729821462,,,,,,,,,,
271,7/10/2013,0.18,1640.25,1652,1634.75,1642,,1642,4426,21120,0.107818182,0.049695033,-0.046578209,0.068628778,0.090679347,-0.183835764,0,0.71,1248.6,3.0955,0.002479177,0.229090909,1.69603598,,,,,,,,,,
272,7/11/2013,1.31,1653.25,1665,1651.5,1663.5,,1663.5,1877,22265,0.110727273,0.055769311,-0.04369168,0.06954476,0.095397841,-0.182781201,0,0.13,1281,3.18,0.002482436,0.237636364,1.694298679,,,,,,,,,,
273,7/12/2013,0.03,1663.5,1667.25,1660.25,1664,,1664,2058,22316,0.110727273,0.05736511,-0.040503038,0.070092479,0.09968192,-0.180687996,0,-0.47,1278.7,3.1595,0.002470869,0.210909091,1.693644189,,,,,,,,,,
274,7/15/2013,0.42,1665,1673,1665,1671,,1671,1435,22745,0.109454545,0.054991481,-0.037259244,0.070312178,0.103365112,-0.1778836,0,-0.78,1284.5,3.149,0.002451538,0.199454545,1.698254461,,,,,,,,,,
275,7/16/2013,-0.37,1671.25,1673,1660.25,1664.75,,1664.75,3060,23392,0.108727273,0.044541495,-0.034287832,0.070251945,0.106216057,-0.174791722,0,0.73,1291.2,3.1885,0.002469408,0.231818182,1.690947675,,,,,,,,,,
276,7/17/2013,0.27,1665.25,1674,1659.75,1669.25,,1669.25,7890,23776,0.1,0.042283767,-0.031421486,0.070098596,0.108775706,-0.171618678,0,-0.81,1278.1,3.1305,0.002449339,0.212909091,1.69677327,,,,,,,,,,
277,7/18/2013,0.3,1670.25,1682.25,1665.25,1674.25,,1674.25,2756,26769,0.100909091,0.044483904,-0.028299306,0.069574231,0.110849156,-0.167447767,0,-0.43,1284.8,3.1335,0.002438901,0.233454545,1.681682599,,,,,,,,,,
278,7/19/2013,0.52,1673.5,1684,1669,1683,,1683,3501,28362,0.127636364,0.014223509,-0.026226082,0.069101357,0.111976632,-0.164428795,0,-0.4,1293.4,3.142,0.002429256,0.256181818,1.664111921,,,,,,,,,,
279,7/22/2013,0.06,1684,1687.25,1679.25,1684,,1684,4228,28195,0.111090909,0.026748752,-0.023775616,0.068534199,0.113292782,-0.160844014,0,-1.91,1336.6,3.185,0.002382912,0.233818182,1.685059061,,,,,,,,,,
280,7/23/2013,-0.12,1684.75,1689,1679.5,1682,,1682,3786,30460,0.090545455,-0.071790335,-0.024865962,0.068816946,0.11276793,-0.162499853,0,0.5,1334.9,3.197,0.002394936,0.115818182,1.407571708,,,,,,,,,,
281,7/24/2013,-0.27,1682,1688.5,1671.25,1677.5,,1677.5,1735,32901,0.08,-0.072177496,-0.025948352,0.069088819,0.112229287,-0.16412599,0,0.51,1319.8,3.177,0.002407183,0.131818182,1.406948485,,,,,,,,,,
282,7/25/2013,0.01,1677.25,1680,1665.75,1677.75,,1677.75,5802,33192,0.072,-0.077597635,-0.027286784,0.069367912,0.11144904,-0.166022608,0,-0.47,1329.1,3.1845,0.002395982,0.104363636,1.403627264,,,,,,,,,,
283,7/26/2013,0.15,1679.5,1682.25,1664.25,1680.25,,1680.25,3105,36118,0.065454545,-0.081162486,-0.028992682,0.069520797,0.110048913,-0.168034277,0,-1.97,1321.6,3.104,0.002348668,0.061818182,1.430630644,,,,,,,,,,
284,7/29/2013,-0.24,1680.25,1681.25,1670.25,1676.25,,1676.25,3042,36225,0.065636364,-0.081321621,-0.030927588,0.069468379,0.108009171,-0.169864347,0,-0.52,1329,3.105,0.002336343,0.062,1.430554671,,,,,,,,,,
285,7/30/2013,0.13,1675.75,1682,1671.25,1678.5,,1678.5,2666,37940,0.062363636,-0.095861288,-0.033027172,0.069657297,0.106287422,-0.172341765,0,-1.69,1324.4,3.042,0.002296889,-0.017636364,1.403201318,,,,,,,,,,
286,7/31/2013,-0.25,1677.5,1687.5,1674.25,1674.25,,1674.25,2716,38965,0.056727273,-0.10774614,-0.03537927,0.069961354,0.104543439,-0.175301978,0,3.44,1312.6,3.1185,0.002375819,0.038,1.477933242,,,,,,,,,,
287,8/1/2013,1.18,1678.5,1697.25,1678.5,1694,,1694,3021,39129,0.058909091,-0.054347378,-0.036097164,0.069949513,0.103801861,-0.175996189,0,1.66,1310.8,3.166,0.002415319,0.095272727,1.478657868,,,,,,,,,,
288,8/2/2013,0.21,1694,1698.5,1689.5,1697.5,,1697.5,2134,40587,0.055818182,-0.060499548,-0.037093373,0.069898848,0.102704323,-0.17689107,0,0.24,1310.3,3.1725,0.002421201,0.076363636,1.469850539,,,,,,,,,,
289,8/5/2013,-0.09,1696.5,1698.25,1692.75,1696,,1696,1231,40470,0.060727273,-0.052167377,-0.037479048,0.069922869,0.102366691,-0.177324787,0,0.48,1302.2,3.168,0.002432806,0.056909091,1.457009714,,,,,,,,,,
290,8/6/2013,-0.5,1693.25,1697,1682.5,1687.5,,1687.5,3733,40996,0.035272727,-0.102228355,-0.039254026,0.070310907,0.101367788,-0.179875839,0,1.69,1282.6,3.173,0.002473881,0.042363636,1.436113536,,,,,,,,,,
291,8/7/2013,-0.34,1685.75,1685.75,1674.5,1681.75,,1681.75,3579,43414,0.027090909,-0.099908339,-0.041015924,0.070599263,0.100182602,-0.182214449,0,-0.23,1285.5,3.173,0.0024683,0.044181818,1.435696619,,,,,,,,,,
292,8/8/2013,0.33,1681.75,1690.5,1678.25,1687.25,,1687.25,2043,44310,0.032,-0.093884666,-0.042697649,0.070739367,0.098781086,-0.184176384,0,1.14,1310.1,3.2705,0.002496374,0.066,1.443182697,,,,,,,,,,
293,8/9/2013,-0.44,1688,1689.5,1676,1679.75,,1679.75,3306,44648,0.034909091,-0.082415918,-0.043845976,0.070864338,0.0978827,-0.185574651,0,0.93,1312.3,3.3065,0.002519622,0.047636364,1.425209489,,,,,,,,,,
294,8/12/2013,0.06,1677.75,1682.25,1669,1680.75,,1680.75,6662,45116,0.042363636,-0.11699646,-0.046119793,0.071173597,0.096227402,-0.188466987,0,-1.75,1334.3,3.303,0.002475455,0.088909091,1.335263426,,,,,,,,,,
295,8/13/2013,0.22,1681.75,1688.25,1673.25,1684.5,,1684.5,4239,45632,0.045454545,-0.1115982,-0.04828066,0.071327245,0.094373829,-0.19093515,0,1.47,1320.6,3.317,0.002511737,0.113090909,1.348186536,,,,,,,,,,
296,8/14/2013,-0.53,1685,1686.5,1674.75,1675.5,,1675.5,4164,47462,0.031454545,-0.111539595,-0.050509726,0.071354139,0.092198551,-0.193218004,0,-0.29,1333.6,3.34,0.002504499,0.086727273,1.341495924,,,,,,,,,,
297,8/15/2013,-1.57,1673.5,1675,1648,1649.25,,1649.25,8687,49565,0.011454545,-0.061016535,-0.052031929,0.070652897,0.089273864,-0.193337723,0,-2.09,1361.1,3.3375,0.002452061,0.074545455,1.358367509,,,,,,,,,,
298,8/16/2013,-0.29,1649,1655,1643.25,1644.5,,1644.5,7894,52834,-0.001090909,-0.055677013,-0.053404413,0.069961286,0.086518159,-0.193326984,0,0.04,1371,3.363,0.002452954,0.088545455,1.353882508,,,,,,,,,,
299,8/19/2013,-0.38,1644,1650,1635.75,1638.25,,1638.25,4600,58351,0.019090909,-0.038063684,-0.054271593,0.069459272,0.08464695,-0.193190137,0,-0.54,1365.7,3.332,0.002439774,0.066727273,1.354171955,,,,,,,,,,
300,8/20/2013,0.35,1637.5,1650,1634.5,1644,,1644,7956,59802,0.017272727,-0.038322176,-0.055111139,0.068971822,0.082832504,-0.193054782,0,-0.32,1372.6,3.338,0.002431881,0.064545455,1.354706225,,,,,,,,,,
301,8/21/2013,-0.87,1644.5,1648,1627.75,1629.75,,1629.75,8416,63397,0.007090909,-0.014057079,-0.055287562,0.068851891,0.08241622,-0.192991344,0,-0.76,1370.1,3.3065,0.002413327,0.010363636,1.326194729,,,,,,,,,,
302,8/22/2013,1.12,1628,1650.75,1625,1648,,1648,8658,65192,0.053818182,-0.002541499,-0.054594578,0.069192849,0.083791119,-0.192980275,0,0.67,1370.7,3.33,0.002429416,0.022909091,1.329162466,,,,,,,,,,
303,8/23/2013,0.41,1648.5,1656,1644.25,1654.75,,1654.75,4820,67964,0.044545455,0.034012921,-0.052612047,0.070152054,0.087692061,-0.192916156,0,-1.24,1395.6,3.3485,0.002399326,0.050545455,1.285306446,,,,,,,,,,
304,8/26/2013,-0.44,1654.25,1660.75,1646.75,1647.5,,1647.5,5663,69339,0.018545455,0.026835511,-0.050789664,0.070900044,0.091010424,-0.192589752,0,-0.68,1393,3.3195,0.002382986,0.023454545,1.284705209,,,,,,,,,,
305,8/27/2013,-1.58,1648.5,1648.75,1620,1621.5,,1621.5,14505,70246,-0.014,0.076693939,-0.047872968,0.072794429,0.097715891,-0.193461827,0,-1.64,1420,3.3285,0.002344014,0.012909091,1.296093379,,,,,,,,,,
306,8/28/2013,0.25,1621.5,1632.5,1618.25,1625.5,,1625.5,7095,74846,0.007272727,0.061256111,-0.045267375,0.074101425,0.102935475,-0.193470225,0,-0.71,1418.5,3.3015,0.002327459,0.014,1.295447299,,,,,,,,,,
307,8/29/2013,0.28,1624.25,1638.25,1621.5,1630,,1630,7890,77018,0.031636364,0.054025399,-0.042830908,0.075134782,0.107438656,-0.193100473,0,-1.08,1412.9,3.253,0.002302357,-0.003272727,1.303709884,,,,,,,,,,
308,8/30/2013,-0.34,1632.25,1638,1618.75,1624.5,,1624.5,19574,79181,-0.005090909,0.061198368,-0.040134238,0.076170308,0.112206378,-0.192474854,0,0.43,1396.1,3.228,0.002312155,0.008909091,1.304586883,,,,,,,,,,
309,9/3/2013,0.49,1629.25,1643,1624.5,1632.5,,1632.5,32266,94333,0.017818182,0.067652298,-0.037384292,0.07729413,0.117203967,-0.191972552,0,1.05,1412,3.299,0.002336402,0.031454545,1.311780552,,,,,,,,,,
310,9/4/2013,0.86,1630.75,1648.25,1628.75,1646.5,,1646.5,30516,103362,0.016363636,0.059276391,-0.034842142,0.078143023,0.121443903,-0.191128188,0,-0.31,1390,3.2375,0.002329137,0.022181818,1.312369487,,,,,,,,,,
311,9/5/2013,-0.02,1647.75,1651.25,1644,1646.25,,1646.25,27141,121921,0.003272727,0.061056029,-0.032082329,0.078810087,0.125537845,-0.189702502,0,1.36,1373,3.2415,0.002360889,0.049818182,1.324411107,,,,,,,,,,
312,9/6/2013,0.03,1645,1657.25,1632.25,1646.75,,1646.75,55870,135716,0.027636364,0.036413077,-0.029975295,0.079068313,0.128161332,-0.188111921,0,-0.52,1386.5,3.2565,0.00234872,0.057818182,1.319518278,,,,,,,,,,
313,9/9/2013,0.96,1646,1665,1645.75,1662.5,,1662.5,78108,166936,0.089636364,0.30928735,-0.021221852,0.089055515,0.156889179,-0.199332883,0.152398172,0.54,1386.7,3.2745,0.002361362,-0.007636364,1.196860033,,buy,104,"-172,900",B,,,,,
314,9/10/2013,0.8,1664.5,1676.75,1662.5,1675.75,,1675.75,149436,220981,0.104181818,0.325691435,-0.012136567,0.098200084,0.1842636,-0.208536735,0.141427835,1.2,1364,3.2595,0.002389663,0.002545455,1.204827048,,,,,,,,,,
315,9/11/2013,0.39,1675.75,1684,1671.25,1682.25,,1682.25,311905,305925,0.139090909,0.299559459,-0.003763748,0.104694477,0.205625206,-0.213152702,0.093934253,-0.14,1363.8,3.2545,0.002386347,0.020909091,1.194588528,,,,,,,,,,
316,9/12/2013,-0.24,1683.25,1683.25,1674.75,1678.25,,1678.25,596376,530657,0.116909091,0.258480607,0.003707033,0.108482496,0.220672025,-0.213257959,0.037808582,1.06,1330.6,3.209,0.002411694,0.008363636,1.179622921,,,,,,,,,,
317,9/13/2013,0.22,1678.25,1683.75,1674,1682,,1682,1162403,837087,0.104545455,0.218035171,0.01007477,0.110615677,0.231306124,-0.211156583,0,1.49,1308.6,3.203,0.002447654,-0.012181818,1.142551872,,sell,-104,"174,928",B,,,,,
318,9/16/2013,0.55,1693,1703.75,1688,1691.25,,1691.25,2029918,1188257,0.102,0.190563159,0.01594332,0.11148596,0.238915241,-0.2070286,0,-0.11,1317.8,3.222,0.002444984,-0.049818182,1.110014166,,,,,,,,,,
319,9/17/2013,0.41,1689,1699.75,1687.75,1698.25,,1698.25,1448713,1774880,0.117636364,0.182105253,0.021527422,0.111985156,0.245497734,-0.202442889,0,0.67,1309.4,3.223,0.002461433,-0.018545455,1.105533922,,,,,,,,,,
320,9/18/2013,1.15,1699.25,1723.25,1693.25,1717.75,,1717.75,2330546,2172500,0.13,0.220284678,0.027683512,0.11345294,0.254589393,-0.199222369,0,1.86,1307.6,3.2785,0.002507265,0.002909091,1.130509018,,,,,,,,,,
321,9/19/2013,-0.01,1718.5,1726.75,1713.25,1717.5,,1717.5,1860579,2466887,0.129272727,0.222077513,0.03030385,0.116265066,0.262833981,-0.202226281,0,-2.57,1369.3,3.345,0.002442854,-0.054,1.17965877,,,,,,,,,,
322,9/20/2013,-0.87,1717.25,1719.5,1701.25,1702.5,,1702.5,1767388,2575036,0.111454545,0.161368636,0.031407315,0.117229358,0.265866031,-0.203051402,0,1.95,1332.5,3.3185,0.002490432,-0.025090909,1.20910722,,,,,,,,,,
323,9/23/2013,-0.97,1698.75,1700.5,1682.75,1686,,1686,2565,4938,0.073090909,0.172454066,0.033918529,0.118762584,0.271443696,-0.203606639,0,-0.24,1327,3.297,0.002484552,-0.025272727,1.209139355,,,,,,,,,,
324,9/24/2013,-0.01,1686.25,1694,1681,1685.75,,1685.75,3346,5103,0.064,0.181920057,0.036751447,0.120419625,0.277590696,-0.204087803,0,-0.49,1316.3,3.2545,0.002472461,-0.021090909,1.207088129,,,,,,,,,,
325,9/25/2013,-0.4,1685.25,1688,1677.75,1679,,1679,5442,4898,0.045636364,0.225538242,0.040235767,0.12307875,0.286393267,-0.205921732,0,-1.02,1336.2,3.27,0.002447238,-0.004181818,1.185895022,,,,,,,,,,
326,9/26/2013,0.4,1680.75,1690.5,1679.25,1685.75,,1685.75,3384,5106,0.049636364,0.235331107,0.043610969,0.125856959,0.295324886,-0.208102949,0,1.98,1324.1,3.3045,0.002495657,0.018909091,1.212132606,,,,,,,,,,
327,9/27/2013,-0.37,1687.25,1688.25,1673.5,1679.5,,1679.5,2571,5099,0.019090909,0.245373131,0.047058311,0.128759402,0.304577115,-0.210460493,0,-0.45,1339.2,3.327,0.002484319,0.008363636,1.213670227,,,,,,,,,,
328,9/30/2013,-0.71,1670,1674,1660.25,1667.5,,1667.5,7350,5161,0.005636364,0.228217741,0.050164722,0.131053204,0.312271131,-0.211941686,0,0.74,1327,3.321,0.002502638,0.030363636,1.215803291,,,,,,,,,,
329,10/1/2013,0.91,1672.75,1685.25,1668.75,1682.75,,1682.75,5130,5769,0.014545455,0.266821473,0.054016177,0.134270862,0.322557902,-0.214525548,0,1.66,1286.1,3.272,0.002544126,0.074727273,1.230118715,,,,,,,,,,
330,10/2/2013,-0.37,1684.25,1684.5,1666.75,1676.5,,1676.5,7863,5694,0.014545455,0.284624651,0.058381325,0.137812969,0.334007264,-0.217244613,0,-1.41,1320.7,3.3125,0.00250814,0.035818182,1.242787624,,,,,,,,,,
331,10/3/2013,-0.81,1675.25,1677.75,1656.75,1663,,1663,4315,5523,-0.005090909,0.309450418,0.063238901,0.141883439,0.347005779,-0.220527978,0,-1.23,1317.6,3.264,0.002477231,0.028181818,1.249354042,,,,,,,,,,
332,10/4/2013,0.9,1663.25,1679,1661,1678,,1678,6259,6002,0.005818182,0.336019402,0.068539546,0.146539167,0.36161788,-0.224538788,0,1.56,1309.9,3.2955,0.002515841,0.064363636,1.264562234,,,,,,,,,,
333,10/7/2013,-1.01,1669,1673,1660,1661,,1661,6251,5811,-0.022,0.363600236,0.07489185,0.151625301,0.378142451,-0.228358751,0,-1.27,1325.1,3.2915,0.002483963,0.048545455,1.275869229,,,,,,,,,,
334,10/8/2013,-1.04,1661.75,1664.75,1639.75,1643.75,,1643.75,4527,6587,-0.042,0.37275798,0.081182927,0.156684527,0.394551982,-0.232186127,0,-0.16,1324.6,3.285,0.002479994,0.080363636,1.247630293,,,,,,,,,,
335,10/9/2013,-0.11,1642.75,1651.25,1633.5,1642,,1642,8502,7400,-0.041818182,0.374083568,0.089289725,0.160120185,0.409530095,-0.230950645,0,-0.54,1307.2,3.2245,0.002466723,0.061454545,1.249032838,,,,,,,,,,
336,10/10/2013,2.21,1644.25,1681,1641.5,1678.25,,1678.25,7672,8751,0.003272727,0.397635297,0.097831776,0.163835381,0.425502539,-0.229838987,0,1.36,1296.9,3.2425,0.002500193,0.076909091,1.259896928,,,,,,,,,,
337,10/11/2013,0.83,1676.5,1693.25,1666.75,1692.25,,1692.25,4136,10160,0.018181818,0.421851974,0.106912678,0.167727065,0.442366809,-0.228541453,0,2.97,1268.2,3.265,0.002574515,0.139454545,1.316364829,,,,,,,,,,
338,10/14/2013,0.31,1678.75,1700,1674.25,1697.5,,1697.5,4531,10677,0.021090909,0.438820276,0.11636691,0.171541068,0.459449045,-0.226715225,0,0.41,1276.6,3.3,0.002584991,0.182727273,1.284469129,,,,,,,,,,
339,10/15/2013,-0.71,1699.75,1702.75,1683.25,1685.5,,1685.5,5703,12028,0.012545455,0.429860956,0.125661139,0.174455181,0.474571502,-0.223249224,0,0.39,1273.2,3.304,0.002595036,0.199272727,1.281106082,,,,,,,,,,
340,10/16/2013,1.26,1688.75,1710.25,1685,1706.75,,1706.75,5102,12786,0.033090909,0.40710563,0.134805992,0.175805459,0.486416911,-0.216804927,0,-0.71,1282.3,3.304,0.00257662,0.217090909,1.261000004,,,,,,,,,,
341,10/17/2013,0.85,1705.5,1722,1700,1721.25,,1721.25,1836,13149,0.053090909,0.362812443,0.143361602,0.175232,0.493825602,-0.207102397,0,-3.38,1323,3.2935,0.002489418,0.093090909,1.27346694,,,,,,,,,,
342,10/18/2013,0.51,1720.5,1733.5,1720.5,1730,,1730,5859,13463,0.040909091,0.344091133,0.150605939,0.175143052,0.500892043,-0.199680165,0,0.72,1314.6,3.296,0.002507227,0.076,1.258265414,,,,,,,,,,
343,10/21/2013,0.09,1730.5,1735.75,1728.5,1731.5,,1731.5,3602,15282,0.038727273,0.343713107,0.15795526,0.174600547,0.507156353,-0.191245833,0,0.05,1315.8,3.3005,0.00250836,0.072545455,1.258067622,,,,,,,,,,
344,10/22/2013,0.65,1730.75,1747.5,1729.75,1742.75,,1742.75,6633,17237,0.052181818,0.327537665,0.164858988,0.173642579,0.512144145,-0.182426169,0,-1.05,1342.6,3.3325,0.002482124,0.044727273,1.265783105,,,,,,,,,,
345,10/23/2013,-0.43,1742,1742,1728.25,1735.25,,1735.25,3660,19255,0.053454545,0.361032012,0.173281904,0.171671545,0.516624993,-0.170061186,0,-1.32,1334,3.2675,0.0024494,-0.01,1.258379322,,,,,,,,,,
346,10/24/2013,0.39,1734.75,1745,1733.5,1742,,1742,3462,19891,0.066727273,0.347592034,0.181418274,0.169068829,0.519555932,-0.156719384,0,-1.34,1350.3,3.263,0.0024165,-0.030181818,1.270812646,,,,,,,,,,
347,10/25/2013,0.3,1742,1748.75,1736.5,1747.25,,1747.25,2779,21855,0.066181818,0.344460884,0.189388193,0.166157452,0.521703096,-0.14292671,0,-0.01,1352.5,3.268,0.002416266,-0.051090909,1.260622528,,,,,,,,,,
348,10/28/2013,0.29,1747.75,1755.25,1745.25,1752.25,,1752.25,3425,23259,0.079454545,0.357795013,0.197392028,0.163401807,0.524195643,-0.129411586,0,-0.08,1352.2,3.2645,0.002414214,-0.069454545,1.253401916,,,,,,,,,,
349,10/29/2013,0.49,1751.5,1762,1748.25,1760.75,,1760.75,6996,24123,0.087272727,0.36781669,0.206206813,0.159149304,0.524505421,-0.112091796,0,0.84,1345.5,3.2755,0.002434411,-0.022363636,1.237648552,,,,,,,,,,
350,10/30/2013,-0.38,1761,1766.5,1745,1754,,1754,7726,28318,0.076363636,0.352911877,0.214652451,0.154220761,0.523093972,-0.093789071,0,1.18,1350.1,3.3255,0.002463151,-0.027636364,1.231776741,,,,,,,,,,
351,10/31/2013,-0.54,1750.5,1757.25,1743.75,1744.5,,1744.5,16256,31292,0.076181818,0.332003187,0.222716865,0.148332169,0.519381204,-0.073947474,0,1.17,1324.5,3.3005,0.002491884,-0.001090909,1.241709802,,,,,,,,,,
352,11/1/2013,0.21,1747.25,1754.25,1740.75,1748.25,,1748.25,2307,37306,0.108545455,0.282966545,0.228971103,0.1433143,0.515599703,-0.057657497,0,0.74,1314,3.2985,0.002510274,0.050363636,1.211821347,,,,,,,,,,
353,11/4/2013,0.47,1747.25,1757.5,1747.25,1756.5,,1756.5,1178,36909,0.122363636,0.267476094,0.234846614,0.137952272,0.510751157,-0.041057929,0,-1.5,1315.6,3.253,0.002472636,0.022363636,1.229724395,,,,,,,,,,
354,11/5/2013,-0.37,1754.75,1757,1743.75,1750,,1750,7682,37016,0.122545455,0.2545899,0.240167588,0.132777825,0.505723238,-0.025388062,0,0.67,1309,3.2585,0.002489305,0.044363636,1.230300721,,,,,,,,,,
355,11/6/2013,0.51,1750,1763.5,1749.5,1759,,1759,2540,43103,0.125454545,0.241349889,0.245252535,0.127151126,0.499554786,-0.009049717,0,-1.39,1318.7,3.237,0.00245469,0.024909091,1.244546433,,,,,,,,,,
356,11/7/2013,-1.15,1756.5,1767.75,1735.75,1738.75,,1738.75,5140,43357,0.120363636,0.194656192,0.249047321,0.122290377,0.493628076,0.004466567,0,1.06,1309.5,3.2485,0.002480718,0.058,1.247482502,,,,,,,,,,
357,11/8/2013,1.19,1738.5,1761.25,1729.5,1759.5,,1759.5,6342,45194,0.121636364,0.220375308,0.253100354,0.117393626,0.487887607,0.018313102,0,2.02,1285.7,3.254,0.002530917,0.082545455,1.272772154,,,,,,,,,,
358,11/11/2013,0.09,1758.75,1763.5,1756.5,1761,,1761,4911,46393,0.115818182,0.230629702,0.256675205,0.113528507,0.483732218,0.029618192,0,0.44,1282.2,3.2595,0.002542115,0.113090909,1.260544963,,,,,,,,,,
359,11/12/2013,-0.14,1761,1763,1752,1758.5,,1758.5,4353,49804,0.121272727,0.223970499,0.260259477,0.109165836,0.478591149,0.041927805,0,-0.01,1272.3,3.234,0.002541853,0.125272727,1.255967761,,,,,,,,,,
360,11/13/2013,0.77,1759,1775.25,1748,1772,,1772,4819,50783,0.164,0.137910887,0.261372513,0.10755984,0.476492194,0.046252832,0,-2.09,1269.5,3.1595,0.002488775,0.117090909,1.269077636,,,,,,,,,,
361,11/14/2013,0.51,1773.25,1782.25,1770.5,1781,,1781,4375,53210,0.168727273,0.127257434,0.262572537,0.105636827,0.473846191,0.051298883,0,-1.35,1287.3,3.1605,0.002455139,0.105454545,1.27969154,,,,,,,,,,
362,11/15/2013,0.34,1780.25,1789,1780.25,1787,,1787,5954,54735,0.169818182,0.131568133,0.263982405,0.103293401,0.470569206,0.057395603,0,0.25,1288.3,3.171,0.002461383,0.129636364,1.269400505,,,,,,,,,,
