,Date,Closing_Price,B_Rating,5_YR,Yield_Spread,SP500_Returns,Yield_Spread_Returns,Correl55day,55Day_Std,55Day_Mean,Z_Score
172,1998-05-19,1123.5,9.17,5.63,3.54,0.0013368983957218195,0.0028328611898016387,0.26741223972220474,0.22518386043462374,0.07943882074556415,0.8347552911378113
173,1998-05-20,1135.0,9.16,5.6,3.5600000000000005,0.01023587004895421,0.005649717514124353,0.2799124368199747,0.2212122823967805,0.08964432708958865,0.8601154857627163
174,1998-05-21,1131.0,9.16,5.66,3.5,-0.0035242290748899174,-0.016853932584269815,0.2986484481104816,0.2179882122385668,0.09960194675261282,0.9131067194589029
175,1998-05-22,1127.5,9.16,5.65,3.51,-0.0030946065428824054,0.0028571428571428914,0.3045365207719962,0.21421036099526752,0.10974369701971207,0.9093529502832388
176,1998-05-26,1107.0,9.16,5.6,3.5600000000000005,-0.018181818181818188,0.014245014245014342,0.2090711272838822,0.21031481152055465,0.11718666025144979,0.4368901380179412
177,1998-05-27,1108.75,9.16,5.57,3.59,0.0015808491418247694,0.008426966292134574,0.21835222921592096,0.20597508119354935,0.12490397938548786,0.45368716103392254
178,1998-05-28,1110.0,9.16,5.56,3.6000000000000005,0.0011273957158963732,0.002785515320334442,0.22744814662545043,0.20103249171212279,0.1329498382318918,0.4700648516503471
179,1998-05-29,1111.0,9.15,5.56,3.5900000000000007,0.0009009009009008917,-0.002777777777777768,0.22381635405712838,0.1960033666940181,0.14070765752468573,0.4240166785613641
180,1998-06-01,1107.75,9.19,5.53,3.6599999999999993,-0.0029252925292528875,0.019498607242339316,0.20626590986557158,0.19037609197877067,0.14816250328342379,0.3052032740992869
181,1998-06-02,1108.0,9.18,5.56,3.62,0.00022568269013767406,-0.01092896174863367,0.2023422367446723,0.1844260956963565,0.1554572969497411,0.25422074689540514
182,1998-06-03,1092.0,9.19,5.57,3.619999999999999,-0.014440433212996373,-2.220446049250313e-16,0.21157490675318302,0.1781399901156255,0.16285962794996722,0.2734662709456542
183,1998-06-04,1110.25,9.18,5.6,3.58,0.016712454212454153,-0.011049723756905827,0.1740624327188638,0.17113897866839187,0.16961042372689944,0.026013997667888415
184,1998-06-05,1129.0,9.17,5.6,3.5700000000000003,0.01688808826840793,-0.0027932960893853886,0.16532411713451806,0.16352289804472675,0.17621915136496472,-0.06662696393422927
185,1998-06-08,1129.75,9.17,5.6,3.5700000000000003,0.0006643046944199149,0.0,0.17105681304773054,0.15510160799217523,0.18298642227324172,-0.07691480043271384
186,1998-06-09,1132.0,9.17,5.61,3.5599999999999996,0.0019915910599690445,-0.002801120448179484,0.17603949707211078,0.14603002714045335,0.1897840411780679,-0.0941213555533854
187,1998-06-10,1124.0,9.17,5.55,3.62,-0.007067137809187329,0.016853932584269815,0.15883060470809368,0.13641725594975812,0.19615285767173182,-0.2735889437431857
188,1998-06-11,1105.25,9.17,5.46,3.71,-0.016681494661921703,0.024861878453038555,0.09940661462521622,0.12582339153907163,0.20161498355812021,-0.8123161177161997
189,1998-06-12,1111.5,9.18,5.43,3.75,0.005654829224157387,0.010781671159029615,0.08088995370991774,0.11537113118574205,0.20644826608725197,-1.088299222577538
190,1998-06-15,1086.0,9.18,5.42,3.76,-0.022941970310391357,0.002666666666666595,0.09559234877501377,0.10381155517481867,0.2114213927347937,-1.1157625349579228
191,1998-06-16,1100.0,9.23,5.49,3.74,0.012891344383057168,-0.005319148936170137,0.07303733081238474,0.09103200822591187,0.21600451097314302,-1.5705155027005466
192,1998-06-17,1122.75,9.25,5.57,3.6799999999999997,0.020681818181818246,-0.016042780748663277,0.013469778005408556,0.08112261831417487,0.2189444895468707,-2.5328905280854177
193,1998-06-18,1118.25,9.24,5.55,3.6900000000000004,-0.004008016032064132,0.0027173913043481157,-0.027362093246654343,0.08501429857925229,0.21737629466594297,-2.8787908857995994
194,1998-06-19,1112.5,9.24,5.52,3.7200000000000006,-0.005141962888441709,0.008130081300813163,-0.04650728649168456,0.09042352408011332,0.21502351233081365,-2.8922871728687265
195,1998-06-22,1128.0,9.27,5.52,3.75,0.013932584269662929,0.008064516129032029,-0.034640525966862526,0.09524970762584412,0.21260620474217523,-2.5957741695151646
196,1998-06-23,1140.25,9.27,5.51,3.76,0.010859929078014252,0.002666666666666595,-0.06857041600371508,0.10192937589227721,0.2090407689562421,-2.7235640611922034
197,1998-06-24,1154.0,9.24,5.48,3.76,0.012058759044069278,0.0,-0.07937353002297354,0.10863910147340676,0.2052150006312184,-2.6195773602182726
198,1998-06-25,1152.5,9.22,5.5,3.7200000000000006,-0.0012998266897746857,-0.010638297872340163,-0.07813696650875031,0.11510966668912473,0.20062309178130197,-2.42169112558458
199,1998-06-26,1161.0,9.22,5.49,3.7300000000000004,0.007375271149674623,0.0026881720430107503,-0.10098195365543025,0.12207193436457134,0.19500246170391916,-2.4246721156673363
