Date,SP500,SP500corr,filterSP500corr,Open,High,Low,Last,,,,,,,,,,,,,
1998-11-19,1168,-0.023896884,0,1160,1168.5,1158,1168,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-11-20,1177,-0.021935058,0,1167,1178.25,1167,1177,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-11-23,1204.5,-0.031292327,0,1183.5,1206.5,1183.5,1204.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-11-24,1199.75,-0.03530892,0,1204,1206,1196.5,1199.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-11-25,1199.25,-0.011435146,0,1194.5,1202,1194,1199.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-11-30,1172.75,-0.018763543,0,1210,1210,1172.75,1172.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-01,1187.5,-0.008367187,0,1175.5,1190,1149.25,1187.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-02,1185,-0.008984485,0,1187,1191.75,1170.25,1185,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-03,1164.5,0.003916587,0,1188.75,1193,1160,1164.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-04,1190.5,0.004373842,0,1161.5,1196.75,1160,1190.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-07,1201.25,0.03593224,0,1194,1204,1189.5,1201.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-08,1195,0.032251324,0,1200.25,1208,1184,1195,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-09,1197.25,0.028836236,0,1193.25,1198.75,1188.25,1197.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-10,1177.75,0.025203613,0,1195.25,1201.5,1176.25,1177.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-11,1175.5,0.0269017,0,1177.25,1181.75,1165.5,1175.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-14,1148,0.028099554,0,1173,1173,1147.25,1148,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-15,1174.5,0.031829567,0,1149,1176.5,1148,1174.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-16,1175.25,0.032013173,0,1175,1179.75,1165.75,1175.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-17,1192.5,0.036233569,0,1174.75,1194,1167,1192.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-18,1197.25,0.036251312,0,1192,1202,1186.75,1197.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-21,1223.5,0.042423579,0,1230,1230,1223.5,1223.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-22,1226,0.035081759,0,1230,1230.5,1216.5,1226,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-23,1250,0.031788243,0,1238,1253,1225.5,1250,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-24,1250.75,0.035210806,0,1250.75,1253,1249.75,1250.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-28,1242.25,0.033498023,0,1257.75,1257.75,1242.25,1242.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-29,1263,0.022086641,0,1248,1265.5,1248,1263,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-30,1263,0.018530332,0,1263,1263,1256.5,1263,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1998-12-31,1251,0.028392639,0,1251,1254,1249,1251,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-04,1241.75,0.029396324,0,1261,1270,1241.75,1241.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-05,1266,0.030359673,0,1248.5,1267.5,1248.5,1266,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-06,1295,0.026238713,0,1270,1297,1270,1295,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-07,1281.25,0.018291182,0,1291.25,1291.25,1280.25,1281.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-08,1296,0.017014103,0,1300,1301,1284.75,1296,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-11,1280,0.018677474,0,1298.25,1298.25,1277,1280,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-12,1254.5,0.01045685,0,1276.25,1286.25,1254.5,1254.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-13,1258.5,0.010210646,0,1252,1266.25,1228,1258.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-14,1230.5,-0.009209546,0,1260,1260,1229.5,1230.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-15,1263.5,-0.021490857,0,1248,1263.5,1245,1263.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-19,1272.25,-0.0228138,0,1272,1272.5,1255,1272.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-20,1278.25,-0.013337973,0,1271.75,1292.5,1271.75,1278.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-21,1253.25,-0.012579921,0,1275,1278.75,1251,1253.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-22,1242.5,-0.016701879,0,1237.5,1253.5,1235,1242.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-25,1248.25,-0.025069706,0,1242,1249.25,1232.25,1248.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-26,1275,-0.037031269,0,1258.5,1276,1252.75,1275,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-28,1282.25,-0.037811916,0,1273.75,1284.5,1259,1282.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-01-29,1298,-0.047419181,0,1284,1298.5,1271.5,1298,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-01,1299,-0.092185142,0,1301.5,1302,1286.5,1299,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-03,1290,-0.081643605,0,1279.5,1293.25,1272,1290,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-04,1268.25,-0.080428751,0,1291.25,1293.5,1265,1268.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-05,1256.75,-0.079407277,0,1264.75,1269.75,1248.5,1256.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-08,1256,-0.086461751,0,1251.5,1264,1249.5,1256,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-09,1232.75,-0.081134778,0,1258,1258,1231.75,1232.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-10,1239.75,-0.079258623,0,1230.25,1242.5,1228.25,1239.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-11,1273.25,-0.082973341,0,1240,1273.25,1239.5,1273.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-12,1244.5,-0.105885219,0,1271.25,1298,1241.5,1244.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-16,1257,-0.119441713,0,1261.5,1267.5,1248.25,1257,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-17,1235.25,-0.027130502,0,1253.25,1264,1235.25,1235.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-18,1254,-0.025124274,0,1242.25,1254,1236,1254,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-19,1257.25,-0.016889949,0,1252,1263,1246.75,1257.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-22,1286.75,-0.034770127,0,1255,1287.5,1253.5,1286.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-23,1286.25,-0.036706032,0,1286.5,1296.25,1276,1286.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-24,1263,-0.081656223,0,1290,1298,1262,1263,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-25,1257.25,-0.055734452,0,1267.25,1268.75,1239,1257.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-02-26,1241.5,-0.065629987,0,1260,1260,1239.25,1241.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-01,1248.5,-0.068196489,0,1244.75,1252.25,1236.25,1248.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-02,1237.5,-0.065875499,0,1249.5,1262,1234,1237.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-03,1243.25,-0.116955751,0,1245,1246.25,1228.75,1243.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-04,1262.5,-0.102198032,0,1245.75,1263.75,1242.5,1262.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-05,1290.75,-0.099925076,0,1265,1290.75,1264,1290.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-08,1295.5,-0.098076591,0,1293.75,1298.5,1285.25,1295.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-09,1291,-0.09469107,0,1298.5,1313,1287.5,1291,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-10,1302,-0.101395483,0,1291.25,1302.5,1286,1302,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-11,1316.75,-0.082859073,0,1301.25,1321.25,1298,1316.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-12,1304.25,-0.082985806,0,1317,1321,1301.25,1304.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-15,1319.75,-0.063811585,0,1305.25,1322.25,1303.25,1319.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-16,1319,-0.065656725,0,1319,1325.25,1314.25,1319,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-17,1311.75,-0.070489509,0,1319,1319,1304.5,1311.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-18,1331.25,-0.078178743,0,1310.25,1332.75,1302,1331.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-19,1307.75,-0.0599951,0,1330.75,1338,1307.75,1307.75,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-22,1323.25,-0.083833995,0,1322.25,1326.75,1320.75,1323.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-23,1286.5,-0.069253372,0,1294,1294,1284.5,1286.5,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-24,1293,-0.066240226,0,1290,1293,1280,1293,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-25,1316,-0.043322956,0,1303.5,1316,1297.25,1316,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-26,1306,-0.040981811,0,1310,1312,1301,1306,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-29,1329,-0.049803334,0,1329,1334.5,1308,1329,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-30,1326,-0.042607572,0,1326,1331.25,1321,1326,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-03-31,1307,-0.063875531,0,1338.75,1338.75,1307,1307,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-04-01,1314,-0.051890317,0,1314,1315.75,1310,1314,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-04-02,1315.25,-0.110412542,0,1315.25,1320.25,1315.25,1315.25,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-04-05,1345,-0.10679866,0,1325,1345.25,1324.5,1345,91508.22282,"$102,896",,0,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-04-06,1344,-0.162079794,-0.162079794,1341,1349,1335,1344,91508.22282,"$102,896",,1344,,"$97,186","$91,508","$109,280","$112,444",,0,,"$88,933"
1999-04-07,1349.75,-0.117484335,0,1348.25,1351.75,1336.75,1349.75,92292.89222,"$103,778",1.008574851,1349.75,0.991498052,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-08,1370,-0.096184119,0,1353,1370,1345,1370,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-09,1370.5,-0.100433918,0,1356.25,1376.25,1356.25,1370.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-12,1382.5,-0.064923441,0,1360,1384.25,1352.5,1382.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-13,1373,-0.067062,0,1380.75,1383.5,1367.5,1373,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-14,1364,-0.067278047,0,1376.5,1378.25,1349.5,1364,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-15,1345,-0.068343002,0,1341.75,1357.25,1330,1345,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-16,1342.5,-0.060225822,0,1345.75,1347,1332.5,1342.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-19,1311,-0.066833569,0,1349,1362,1305.75,1311,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-20,1327.5,-0.062424321,0,1318,1328.75,1309.75,1327.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-21,1363.75,-0.05596835,0,1331,1366,1324.75,1363.75,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-22,1381,-0.066134467,0,1364.25,1381.25,1363.5,1381,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-23,1380,-0.068587379,0,1371,1384.5,1369.5,1380,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-26,1383.5,-0.046899154,0,1379,1385,1374.5,1383.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-27,1388.5,-0.063728334,0,1383.5,1392.25,1377.75,1388.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-28,1379.25,-0.045667973,0,1388.25,1388.5,1370.25,1379.25,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-29,1364.75,-0.054627413,0,1370,1376,1357,1364.75,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-04-30,1349,0.000143027,0,1358,1371.25,1333.25,1349,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-03,1369.5,-0.004816118,0,1359,1374.5,1350.5,1369.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-04,1349.25,0.048190442,0,1366,1373.25,1349.25,1349.25,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-05,1370,0.051716118,0,1349.75,1370,1336.25,1370,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-06,1351.5,0.051112328,0,1357.25,1365.25,1341.5,1351.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-07,1361,0.045997426,0,1369,1369,1351.75,1361,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-10,1356.75,0.060415711,0,1362.5,1371,1352.25,1356.75,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-11,1374,0.072563932,0,1368.5,1378.5,1364,1374,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-12,1383,0.077587461,0,1368.5,1385.5,1355,1383,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-13,1385.5,0.073598352,0,1388,1396,1385,1385.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-14,1364.5,0.089693322,0,1386.5,1388.5,1351,1364.5,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-17,1357,0.093634547,0,1352.5,1357.75,1338.75,1357,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-18,1350,0.121557797,0,1356.25,1363.5,1341,1350,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-19,1361,0.12620493,0,1356.25,1362.25,1346.5,1361,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-20,1357,0.126029079,0,1365,1372,1356,1357,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,0,,"$88,933"
1999-05-21,1348,0.134038339,0.134038339,1356.25,1357.5,1342,1348,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,1348,,"$88,933"
1999-05-24,1320.75,0.135115967,0.135115967,1347,1351,1318.75,1320.75,92292.89222,"$103,778",,0,,"$96,359","$92,293","$108,351","$112,444",,1348,,"$88,933"
1999-05-25,1299.5,0.129016648,0,1325,1334.75,1298.5,1299.5,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",0.929336048,1299.5,1.076037029,"$95,695"
1999-05-26,1320,0.127971,0,1295.5,1321.25,1294.25,1320,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,0,,"$95,695"
1999-05-27,1295.75,0.142247955,0.142247955,1300,1320.25,1292.75,1295.75,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-05-28,1318.25,0.148209444,0.148209444,1295.75,1318.75,1295.75,1318.25,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-06-02,1309.5,0.151495554,0.151495554,1309.5,1311.75,1291.25,1309.5,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-06-03,1317,0.152039054,0.152039054,1312,1319.5,1305,1317,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-06-04,1343.25,0.152146965,0.152146965,1318,1344,1312.25,1343.25,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-06-07,1346.75,0.151674407,0.151674407,1344,1352,1341,1346.75,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-06-08,1334.5,0.155256563,0.155256563,1344.5,1348,1327.5,1334.5,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-06-09,1332.25,0.150086257,0.150086257,1333.5,1340.75,1328.5,1332.25,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-06-10,1320.5,0.152188165,0.152188165,1331,1332.5,1306.75,1320.5,99310.56955,"$103,778",,0,,"$96,359","$99,311","$100,694","$104,499",,1295.75,,"$95,695"
1999-06-11,1309,0.109604934,0,1320.5,1331.75,1300.5,1309,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",1.020556042,1309,0.979857998,"$93,768"
1999-06-14,1309.5,0.095981621,0,1307.75,1317,1305.5,1309.5,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-15,1318.25,0.09706521,0,1309.5,1325.5,1306.75,1318.25,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-16,1343,0.107319447,0,1318.25,1347.25,1318,1343,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-17,1355.75,0.109661641,0,1342.75,1358,1336,1355.75,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-18,1356.75,0.10272354,0,1354.5,1362.5,1346.75,1356.75,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-21,1377,0.085656128,0,1377,1377,1377,1377,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-22,1366,0.07277806,0,1368,1377.5,1364.75,1366,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-23,1354.5,0.073323461,0,1355,1360.75,1352.25,1354.5,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-24,1340,0.06816269,0,1336.25,1358.25,1334.75,1340,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-25,1343.75,0.045345474,0,1343.75,1354.5,1340.75,1343.75,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-28,1359,0.053400952,0,1357.5,1359.75,1357.5,1359,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-29,1376,0.050981463,0,1365.25,1376,1356,1376,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-06-30,1389,0.066285278,0,1367,1397.75,1366,1389,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-07-01,1410,0.060008656,0,1389,1410,1389,1410,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-07-02,1416,0.046345102,0,1416,1419.5,1405.75,1416,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
1999-07-06,1427,0.031262491,0,1420.75,1431.25,1414.25,1427,97310.25587,"$103,778",,0,,"$96,359","$97,310","$102,764","$106,647",,0,,"$93,768"
