,Date,SP_Daily_Pct_Return,Open,High,Low,Last,Change,Settle,Volume,SP_MA,dly_chg_correlation,dly_chg_corr_mean,Std_daily_chg_correl,upper_correl,lower_correl,signal,Gold-Copp_Dly_Ret,Gold_Price,Copper_Price,GoldCopperRatio,MA,rolling_std
2448,2008-04-01,3.55,1323.0,1373.0,1317.0,1371.25,,1371.25,5253.0,-0.05490909090909174,0.09925585788175413,0.15065963898258097,0.12855294486986527,0.40776552872231153,-0.10644625075714956,0.0,3.13,887.8,3.8065,0.004287564766839379,0.291090909090908,1.7366108678680179
2449,2008-04-02,0.05,1370.0,1380.75,1365.0,1372.0,,1372.0,11347.0,-0.012545454545455385,0.10720692072691188,0.1454396531801759,0.12423262884464924,0.3939049108694744,-0.10302560450912257,0.0,0.46,900.2,3.8775,0.004307376138635859,0.32436363636363535,1.7216623788656564
2450,2008-04-03,0.16,1369.25,1378.25,1361.75,1374.25,,1374.25,758.0,0.005999999999999161,0.10594926084172725,0.14032092570470356,0.11979593191402695,0.3799127895327574,-0.09927093812335033,0.0,-0.42,909.6,3.9015,0.004289248021108179,0.31309090909090803,1.7245191200117787
2451,2008-04-04,-0.13,1373.5,1390.25,1365.25,1372.5,,1372.5,1250.0,0.052727272727271894,0.10497036116805497,0.1351257429449974,0.11482920904658397,0.36478416103816536,-0.09453267514817054,0.0,0.96,913.2,3.9545,0.004330376697328077,0.32327272727272627,1.7266935374844536
2452,2008-04-07,0.04,1373.75,1389.5,1371.25,1373.0,,1373.0,1189.0,0.07272727272727189,0.05959626207539536,0.12880167400521447,0.10898447057681437,0.3467706151588432,-0.08916726714841428,0.0,-0.84,926.8,3.9795,0.00429380664652568,0.35945454545454447,1.6796024862402759
2453,2008-04-08,-0.09,1370.0,1372.25,1363.25,1371.75,,1371.75,6252.0,0.15309090909090825,0.061007874582942594,0.12246697706637996,0.10229185035166276,0.3270506777697055,-0.08211672363694555,0.0,-1.3,918.0,3.8905,0.004238017429193899,0.32945454545454445,1.6944445371750279
2454,2008-04-09,-0.78,1371.5,1384.0,1352.25,1361.0,,1361.0,1211.0,0.07799999999999914,0.06455405404560421,0.11659453173675084,0.09586157879467816,0.30831768932610715,-0.07512862585260548,0.0,0.68,937.5,4.0,0.004266666666666667,0.331999999999999,1.6948717858205011
2455,2008-04-10,0.2,1361.0,1369.25,1353.0,1363.75,,1363.75,641.0,0.036545454545453694,0.07382456956927433,0.11112765901983562,0.08922493726675165,0.28957753355333893,-0.06732221551366768,0.0,-1.3,931.8,3.924,0.004211204121056021,0.28054545454545354,1.700775877609566
2456,2008-04-11,-2.03,1365.0,1368.5,1332.75,1336.0,,1336.0,2764.0,-0.01527272727272812,0.12114216407281732,0.10733234508373436,0.08403618621124227,0.2754047175062189,-0.06074002733875018,0.0,1.04,927.0,3.9445,0.00425512405609493,0.3361818181818172,1.6739645676469315
2457,2008-04-14,-0.3,1333.25,1336.75,1327.25,1332.0,,1332.0,1558.0,0.003999999999999156,0.19864412417247992,0.10632176079221348,0.0825581949950114,0.27143815078223626,-0.05879462919780931,0.0,-1.4,928.7,3.8965,0.004195649833100032,0.36763636363636265,1.6231085443682907
2458,2008-04-15,0.36,1332.25,1339.5,1326.0,1336.75,,1336.75,1233.0,-0.017272727272728116,0.19009817230950535,0.10496470681754604,0.08049364868316304,0.2659520041838721,-0.056022590548780046,0.0,-1.31,932.0,3.859,0.004140557939914163,0.33090909090908993,1.6380038356660127
2459,2008-04-16,2.66,1342.25,1372.5,1338.5,1372.25,,1372.25,3963.0,0.02109090909090825,0.18952414929524694,0.10366482996328692,0.07847896806064983,0.26062276608458657,-0.053293106158012735,0.0,0.8,948.3,3.958,0.004173784667299378,0.34945454545454446,1.6374250541874618
2460,2008-04-17,0.15,1372.25,1375.0,1361.25,1374.25,,1374.25,20560.0,0.03945454545454461,0.21493184547040792,0.10305829055665774,0.07746282889867569,0.2579839483540091,-0.05186736724069363,0.0,-0.6,942.9,3.912,0.004148902322621699,0.36781818181818077,1.6206202412440647
2461,2008-04-18,1.15,1376.0,1400.25,1372.5,1390.0,,1390.0,8741.0,0.021818181818180973,0.2235746197584155,0.10315973571635836,0.07761963211608541,0.2583989999485292,-0.05207952851581246,0.0,2.39,915.2,3.888,0.004248251748251748,0.34618181818181715,1.58448202882308
2462,2008-04-21,0.04,1390.5,1395.75,1383.25,1390.5,,1390.5,760.0,-0.0007272727272735717,0.21277729671014875,0.10303422663995977,0.07743308891624719,0.25790040447245416,-0.0518319511925346,0.0,-0.83,917.6,3.866,0.004213164777680907,0.3589090909090899,1.5718939658038782
2463,2008-04-22,-0.56,1388.0,1391.5,1372.75,1382.75,,1382.75,1609.0,0.012727272727271883,0.1825273409105107,0.10216280115536677,0.07623293281457912,0.254628666784525,-0.05030306447379146,0.0,1.73,925.2,3.9655,0.004286100302637268,0.35345454545454447,1.5664990669002425
2464,2008-04-23,-0.16,1383.0,1390.0,1375.25,1380.5,,1380.5,4394.0,0.057454545454544606,0.17919451277964382,0.1008788411022525,0.07426948895867784,0.2494178190196082,-0.047660136815103185,0.0,0.2,909.0,3.904,0.004294829482948295,0.34218181818181714,1.5653099218733508
2465,2008-04-24,0.54,1385.25,1401.0,1371.0,1388.0,,1388.0,3073.0,0.08509090909090825,0.19418875217074252,0.10023463368335114,0.07327918007485144,0.24679299383305403,-0.046323726466351745,0.0,1.44,889.4,3.875,0.004356869799865078,0.345999999999999,1.5677698243754492
2466,2008-04-25,0.81,1386.25,1401.75,1383.25,1399.25,,1399.25,2397.0,0.08581818181818099,0.1846031796981779,0.09918717651576377,0.07160475665324884,0.24239668982226142,-0.044022336790733904,0.0,1.01,889.7,3.9155,0.004400921658986175,0.37399999999999906,1.5655854425031495
2467,2008-04-28,0.04,1401.0,1406.5,1398.0,1399.75,,1399.75,1187.0,0.10036363636363553,0.19509389205050945,0.09880266140040155,0.07101892101843515,0.24084050343727187,-0.043235180636468765,0.0,-0.14,895.5,3.9355,0.004394751535455053,0.3469090909090899,1.5612695127947949
2468,2008-04-29,-0.46,1399.5,1399.5,1389.25,1393.25,,1393.25,5818.0,0.08109090909090827,0.1827358639037972,0.09799453862843807,0.06977298597958724,0.23754051058761255,-0.04155143333073641,0.0,0.46,881.1,3.89,0.004414935875610033,0.28599999999999903,1.4872552397447294
2469,2008-04-30,-0.52,1390.5,1408.0,1385.75,1386.0,,1386.0,2106.0,0.05563636363636281,0.17776088932259038,0.09771058343134516,0.06940844050599752,0.23652746444334022,-0.04110629758064989,0.0,2.09,869.4,3.9185,0.004507131354957442,0.3038181818181808,1.5030961760573138
2470,2008-05-02,0.28,1413.75,1428.0,1408.25,1417.5,,1417.5,1129.0,0.09436363636363555,0.1748063926810414,0.09734913642890718,0.06894429560362841,0.23523772763616402,-0.04053945477834965,0.0,-1.17,862.1,3.84,0.004454239647372694,0.2814545454545444,1.5158867569619654
2471,2008-05-05,-0.53,1414.0,1417.0,1402.5,1410.0,,1410.0,10472.0,0.0847272727272719,0.15935604929510364,0.09749836868561998,0.06907166748409065,0.23564170365380127,-0.04064496628256131,0.0,1.38,878.4,3.9665,0.004515596539162113,0.2745454545454535,1.5098771328253704
2472,2008-05-06,0.89,1410.5,1423.5,1399.0,1422.5,,1422.5,1693.0,0.08018181818181735,0.14692382484290695,0.09754629452810602,0.06910564004782442,0.23575757462375485,-0.04066498556754282,0.0,-2.19,882.0,3.8955,0.004416666666666667,0.24799999999999897,1.5403912441925882
2473,2008-05-07,-1.79,1423.5,1425.0,1392.0,1397.0,,1397.0,3576.0,0.06254545454545372,0.1440039705457383,0.09716724656314824,0.06878606668343765,0.23473937993002353,-0.04040488680372706,0.0,-0.38,875.4,3.8515,0.0043997029929175235,0.26418181818181713,1.5287803065153707
2474,2008-05-08,-0.25,1396.25,1403.75,1391.0,1393.5,,1393.5,3083.0,0.05290909090909009,0.14713308041023043,0.09674105893352339,0.0683943320666586,0.23352972306684058,-0.040047605199793807,0.0,-2.41,886.2,3.805,0.004293613179869104,0.19254545454545352,1.5603527832130826
2475,2008-05-09,-0.22,1392.25,1394.25,1384.0,1390.5,,1390.5,3133.0,0.06490909090909008,0.1742057125048949,0.09809261220296848,0.06918719692576808,0.23646700605450466,-0.040281781648567674,0.0,-2.31,890.0,3.733,0.004194382022471911,0.09599999999999896,1.5476512670638853
2476,2008-05-12,1.13,1391.75,1406.25,1388.75,1406.25,,1406.25,3627.0,0.07399999999999918,0.18537938905372872,0.09972290342262252,0.07017940273758227,0.24008170889778707,-0.04063590205254203,0.0,1.03,889.1,3.7675,0.004237431110111349,0.1374545454545444,1.541453400482347
2477,2008-05-13,0.02,1406.0,1411.0,1398.5,1406.5,,1406.5,3571.0,0.052545454545453715,0.1973554163712319,0.102198995442993,0.07118918776825303,0.24457737097949905,-0.04017938009351306,0.0,1.25,873.9,3.7495,0.0042905366746767365,0.1325454545454535,1.5373934388628667
2478,2008-05-14,0.23,1407.25,1423.0,1402.5,1409.75,,1409.75,9741.0,0.04181818181818099,0.19742993795326116,0.10490654056744828,0.07193752264531453,0.24878158585807733,-0.03896850472318078,0.0,-1.1,870.8,3.695,0.004243224621038126,0.11981818181818078,1.5447635452632924
2479,2008-05-15,1.19,1409.0,1427.0,1409.0,1426.5,,1426.5,3056.0,0.0667272727272719,0.20271118827229823,0.10817041496880277,0.07223341254162575,0.2526372400520543,-0.03629641011444874,0.0,-0.05,884.1,3.7495,0.004241036081891188,0.12890909090908986,1.5422178266755413
2480,2008-05-16,0.07,1427.0,1430.75,1416.5,1427.5,,1427.5,2182.0,0.08745454545454462,0.2030560007589679,0.11165547415101655,0.07210080410389713,0.25585708235881083,-0.03254613405677771,0.0,0.06,904.1,3.8365,0.0042434465214025,0.12709090909090803,1.5422394404185418
2481,2008-05-19,0.28,1425.5,1442.25,1423.5,1431.5,,1431.5,10718.0,0.13945454545454464,0.19625395163261253,0.11492687459961506,0.07177655123193188,0.2584799770634788,-0.028626227864248704,0.0,-1.89,910.2,3.7895,0.004163370687760931,0.0876363636363626,1.565831885915439
2482,2008-05-20,-0.87,1430.5,1430.5,1410.75,1419.0,,1419.0,11531.0,0.12254545454545372,0.2046337927343904,0.11835251519487276,0.07147399419188136,0.2613005035786355,-0.024595473188889952,0.0,-1.53,924.6,3.7905,0.0040996106424399745,0.06327272727272622,1.5805871559568498
2483,2008-05-21,-1.74,1417.75,1422.5,1389.75,1394.25,,1394.25,9785.0,0.09763636363636281,0.2068880998541192,0.12099349752527651,0.0720209170059769,0.2650353315372303,-0.0230483364866773,0.0,-1.85,933.2,3.755,0.00402378911273039,0.052181818181817136,1.592000477979051
2484,2008-05-22,0.04,1394.5,1400.75,1392.25,1394.75,,1394.75,6174.0,0.08636363636363555,0.2073914005942359,0.12384362869812167,0.0722862187303253,0.2684160661587723,-0.02072880876252893,0.0,0.27,923.0,3.7239999999999998,0.004034669555796316,0.040545454545453496,1.587948149845999
2485,2008-05-23,-1.42,1394.75,1396.25,1374.25,1375.0,,1375.0,6548.0,0.09818181818181734,0.202275510951025,0.12623377155386947,0.07267273976669468,0.27157925108725883,-0.019111707979519887,0.0,-0.02,930.6,3.7539999999999996,0.004033956587148076,0.023636363636362585,1.5834635778434902
2486,2008-05-27,0.69,1376.75,1389.25,1372.5,1386.5,,1386.5,9956.0,0.15909090909090826,0.19843563995586355,0.12831048845028753,0.07308063743141367,0.27447176331311485,-0.017850786412539815,0.0,1.54,912.8,3.739,0.004096187554776512,0.06581818181818078,1.5925343079147547
2487,2008-05-28,0.49,1386.5,1394.75,1379.75,1393.25,,1393.25,10452.0,0.0985454545454537,0.20940314568818122,0.13059348717863373,0.07362488358426166,0.27784325434715706,-0.016656279989889583,0.0,0.46,905.0,3.7239999999999998,0.004114917127071823,0.05999999999999895,1.5904599847097591
2488,2008-05-29,0.45,1392.0,1408.5,1389.0,1399.5,,1399.5,13624.0,0.1265454545454537,0.17177777010624393,0.1321722010182147,0.07355890441800471,0.27929000985422414,-0.01494560781779472,0.0,-1.92,881.7,3.5585,0.004035953272088012,0.07690909090908984,1.5636671909888908
2489,2008-05-30,0.2,1401.25,1406.5,1396.75,1402.25,,1402.25,9063.0,0.12490909090909007,0.2127427072303783,0.13489072973277413,0.07372628299945409,0.2823432957316823,-0.012561836266134052,0.0,0.22,891.5,3.6060000000000003,0.004044868199663489,0.09290909090908984,1.5604862403742337
2490,2008-06-02,-1.09,1402.25,1402.25,1379.25,1387.0,,1387.0,27819.0,0.13581818181818098,0.23257401462322846,0.1380592813443196,0.07411761951875262,0.28629452038182485,-0.010175957693185633,0.0,-0.87,897.0,3.5965,0.004009476031215161,0.0603636363636353,1.5615827246933192
2491,2008-06-03,-0.49,1386.5,1395.0,1371.25,1380.25,,1380.25,50004.0,0.14581818181818096,0.2344438010873904,0.14144828300075266,0.07418709352483079,0.2898224700504142,-0.006925904048908915,0.0,0.78,885.5,3.5780000000000003,0.0040406549971767364,0.1043636363636353,1.5468088579710317
2492,2008-06-04,-0.07,1379.5,1390.25,1373.0,1379.25,,1379.25,24176.0,0.06709090909090824,0.2290233967351431,0.1452918659422038,0.07312168260953104,0.2915352311612659,-0.0009514992768582808,0.0,-0.73,883.8,3.545,0.004011088481556914,0.10054545454545347,1.5486366981624926
2493,2008-06-05,2.03,1378.5,1407.75,1377.75,1407.25,,1407.25,25689.0,0.15109090909090822,0.20827737508725774,0.14865225913300303,0.0716509294137985,0.2919541179606,0.005350400305406039,0.0,0.89,875.5,3.543,0.0040468303826384925,0.18399999999999891,1.4612457901596376
2494,2008-06-06,-3.27,1407.75,1414.0,1360.25,1361.25,,1361.25,75059.0,0.05636363636363551,0.17477277779099865,0.15045501844202586,0.0710240151438083,0.29250304872964245,0.008406988154409267,0.0,-0.42,899.0,3.623,0.004030033370411568,0.1472727272727262,1.4503415364632488
2495,2008-06-09,0.31,1361.0,1373.25,1352.5,1365.5,,1365.5,76235.0,0.024181818181817326,0.2796817396159989,0.1553800342666063,0.07040875041900437,0.296197535104615,0.014562533428597563,0.0,-0.18,898.1,3.613,0.004022937312103329,0.08872727272727166,1.3953574539315825
2496,2008-06-10,-0.51,1364.0,1369.5,1349.5,1358.5,,1358.5,154431.0,0.015272727272726418,0.24400930030482537,0.15935284217245319,0.06909717881714639,0.29754719980674593,0.02115848453816041,0.0,1.58,871.2,3.56,0.004086317722681359,0.08999999999999894,1.3967090950861245
2497,2008-06-11,-1.51,1357.75,1365.0,1337.25,1338.0,,1338.0,339988.0,0.00963636363636278,0.24059377267048404,0.16308264657643995,0.06781003618471969,0.2987027189458793,0.027462574207000573,0.0,-0.78,882.9,3.5795,0.004054253029788198,0.057999999999998934,1.3961022460699237
2498,2008-06-12,0.39,1337.0,1355.5,1333.25,1343.25,,1343.25,1672537.0,0.02454545454545369,0.24085801507983526,0.16713504726380266,0.06560159064594062,0.2983382285556839,0.03593186597192141,0.0,0.08,872.0,3.5380000000000003,0.0040573394495412845,0.0683636363636353,1.3940731205069086
2499,2008-06-13,1.23,1343.0,1363.5,1339.0,1359.75,,1359.75,2033847.0,0.061999999999999146,0.2535587154729212,0.17139058089682435,0.06340214327232825,0.2981948674414808,0.04458629435216785,0.0,1.31,873.1,3.589,0.004110640247394342,0.09581818181818076,1.403526894686293
2500,2008-06-17,-0.51,1360.25,1372.0,1351.25,1353.0,,1353.0,2018896.0,-0.01872727272727357,0.3034862751647243,0.1769770470034692,0.06118016953140801,0.29933738606628524,0.05461670794065318,0.004148889098439079,0.1,886.9,3.6495,0.004114894576615177,0.018181818181817116,1.2749278714661005
2501,2008-06-18,-1.05,1352.75,1355.5,1334.5,1338.75,,1338.75,2294625.0,-0.03872727272727357,0.2700744242948764,0.18193378494377874,0.057285823322330565,0.2965054315884399,0.06736213829911761,0.0,1.93,893.5,3.7475,0.004194180190263011,0.05345454545454438,1.300709518887771
2502,2008-06-19,0.21,1338.75,1349.75,1332.25,1341.5,,1341.5,2356034.0,-0.03781818181818266,0.26427492890927734,0.1861991542143644,0.05440044206408939,0.2950000383425432,0.07739827008618562,0.0,-0.34,904.2,3.7795,0.0041799380667993805,0.017999999999998927,1.283964347030107
2503,2008-06-20,-1.68,1342.5,1343.5,1315.25,1319.0,,1319.0,2322976.0,-0.06600000000000084,0.09546800795176252,0.18613028421563726,0.054514826471407866,0.295159937158453,0.07710063127282153,0.0,1.45,903.7,3.832,0.004240345247316587,-0.01254545454545562,1.2272918367386205
2504,2008-06-23,0.17,1322.0,1329.75,1319.75,1321.25,,1321.25,1826.0,-0.06363636363636448,0.09873621514957444,0.18597627138695844,0.05475336990938613,0.29548301120573073,0.07646953156818617,0.0,1.26,887.2,3.8095,0.004293845807033363,0.0019999999999989267,1.237692596310961
2505,2008-06-24,-0.21,1320.25,1330.25,1310.0,1318.5,,1318.5,7444.0,-0.06581818181818266,0.10154150303301666,0.18589613033589097,0.054875761419719296,0.2956476531753296,0.07614460749645238,0.0,-1.06,891.6,3.7880000000000003,0.004248541947061463,-0.009636363636364711,1.2447221371266775
2506,2008-06-25,0.51,1318.75,1340.25,1318.75,1325.25,,1325.25,2194.0,-0.04236363636363721,0.10885341663386289,0.1859667313443602,0.054772117434642144,0.2955109662136445,0.07642249647507592,0.0,0.76,882.3,3.7769999999999997,0.004280856851411084,-0.013272727272728347,1.2421263944534728
2507,2008-06-26,-2.91,1321.0,1322.75,1285.5,1286.75,,1286.75,7404.0,-0.09890909090909175,0.1847912592136661,0.1882430040196015,0.0519519168874624,0.2921468377945263,0.0843391702446767,0.0,-2.23,915.1,3.83,0.00418533493607256,-0.03854545454545562,1.2730154026908787
2508,2008-06-27,-0.37,1288.5,1292.0,1275.75,1282.0,,1282.0,1617.0,-0.06872727272727358,0.18923547854463846,0.19057441500072322,0.04892536751809909,0.2884251500369214,0.09272367996452505,0.0,-0.85,936.0,3.884,0.00414957264957265,-0.03036363636363744,1.266185527972025
2509,2008-06-30,0.18,1282.75,1293.75,1279.25,1284.25,,1284.25,1157.0,-0.06000000000000085,0.19861301744189538,0.1930118506988376,0.045768352590354784,0.2845485558795472,0.10147514551812804,0.0,0.53,933.0,3.892,0.004171489817792069,-0.03309090909091017,1.2647878942765154
2510,2008-07-01,0.31,1285.0,1288.25,1263.25,1288.25,,1288.25,6387.0,-0.06090909090909176,0.19934015240070557,0.19529395220486362,0.04274473618359013,0.28078342457204386,0.10980447983768336,0.0,-0.98,949.3,3.9210000000000003,0.004130411882439693,-0.02727272727272835,1.2595773167356665
2511,2008-07-02,-1.82,1288.5,1295.75,1263.25,1264.75,,1264.75,2572.0,-0.14236363636363722,0.13173997848456329,0.19548663973962266,0.04242698549045275,0.2803406107205282,0.11063266875871716,0.0,3.71,951.4,4.0755,0.0042836871978137485,0.02127272727272619,1.3497010019307236
2512,2008-07-03,0.16,1263.25,1278.25,1254.5,1266.75,,1266.75,1286.0,-0.14218181818181905,0.12289410849580476,0.1941093667273195,0.043537559075522855,0.2811844848783652,0.10703424857627378,0.0,-1.46,938.5,3.9615,0.004221097496004262,0.020181818181817097,1.3508947527459856
2513,2008-07-07,-1.05,1261.0,1276.25,1242.0,1253.5,,1253.5,2143.0,-0.18290909090909177,0.1527392273822071,0.19343011318318679,0.04389129063754294,0.2812126944582727,0.1056475319081009,0.0,-2.01,933.7,3.862,0.00413623219449502,0.007454545454544375,1.366862070287973
2514,2008-07-08,1.76,1253.75,1277.25,1240.0,1275.5,,1275.5,1084.0,-0.14072727272727356,0.0407657055737632,0.19072541420643255,0.048480020560804526,0.2876854553280416,0.0937653730848235,-0.05299966751106029,-3.38,928.2,3.7095,0.003996444731738849,-0.06854545454545562,1.4364171195770905
2515,2008-07-09,-2.04,1276.0,1280.0,1247.0,1249.5,,1249.5,2075.0,-0.17490909090909176,0.026734203254952568,0.18730363889342425,0.05315596638436354,0.29361557166215135,0.08099170612469717,-0.054257502869744595,0.61,933.6,3.7539999999999996,0.004020994001713796,-0.04654545454545562,1.4373924670656615
2516,2008-07-10,0.54,1249.5,1260.0,1239.0,1256.25,,1256.25,12127.0,-0.17490909090909176,-0.03139313690214798,0.1826678614995958,0.06053936385309022,0.30374658920577624,0.06158913379341535,-0.09298227069556333,-1.87,947.0,3.7365,0.003945617740232312,-0.12400000000000107,1.4183161638861572
2517,2008-07-11,-1.17,1258.0,1261.5,1228.0,1241.5,,1241.5,2568.0,-0.21090909090909177,-0.013934623336767786,0.17854582658965185,0.06592956842357103,0.3104049634367939,0.04668668974250978,-0.06062131307927757,-1.4,965.8,3.7575,0.0038905570511493064,-0.13436363636363743,1.4256340546972293
2518,2008-07-15,-1.44,1229.0,1236.0,1202.0,1212.0,,1212.0,7342.0,-0.24672727272727354,0.03192785674943316,0.17580765415035954,0.06882490409282425,0.313457462336008,0.03815784596471103,-0.00622998921527787,-2.85,983.9,3.719,0.0037798556763898768,-0.2176363636363647,1.448299083646137
2519,2008-07-16,2.52,1215.0,1247.75,1205.0,1242.5,,1242.5,2990.0,-0.1914545454545463,0.04832253910551153,0.17342816371992079,0.07093560146756507,0.3152993666550509,0.031556960784790644,0.0,0.38,967.8,3.6719999999999997,0.0037941723496590202,-0.21436363636363742,1.4494632002998813
2520,2008-07-17,1.01,1242.75,1263.0,1239.0,1255.0,,1255.0,5287.0,-0.20909090909090994,0.05079711684879344,0.17082104307770352,0.07276979790840644,0.3163606388945164,0.025281447260890627,0.0,0.98,975.9,3.739,0.003831335177784609,-0.22272727272727377,1.441043159383296
2521,2008-07-18,0.58,1250.25,1264.5,1242.5,1262.25,,1262.25,4984.0,-0.20363636363636448,0.0393907216368005,0.16818081656749667,0.07486463545464658,0.31791008747678984,0.018451545658203505,0.0,0.04,963.1,3.6915,0.003832935313051604,-0.24036363636363742,1.4315815698889798
2522,2008-07-21,0.1,1262.25,1269.5,1257.75,1263.5,,1263.5,840.0,-0.19218181818181904,0.03907482773440234,0.16534410630720384,0.07675791652921911,0.31885993936564205,0.01182827324876562,0.0,-0.25,968.9,3.7045,0.0038234079884404996,-0.2423636363636374,1.4315155962674337
2523,2008-07-22,1.01,1257.0,1279.5,1250.0,1276.25,,1276.25,4705.0,-0.19000000000000086,0.07238163190814388,0.16333766572546465,0.07773103290140103,0.3187997315282667,0.007875599922662596,0.0,2.24,953.6,3.7275,0.0039088716442953015,-0.21000000000000105,1.4673609467844484
2524,2008-07-23,0.65,1277.25,1293.0,1277.25,1284.5,,1284.5,6081.0,-0.1456363636363645,0.10036965482020653,0.16193055237087586,0.07816437694803756,0.318259306266951,0.0056017984748007454,0.0,1.9,927.8,3.6955,0.003983078249622764,-0.21345454545454648,1.4620599599877329
2525,2008-07-24,-2.26,1282.75,1285.75,1252.75,1255.5,,1255.5,3739.0,-0.18218181818181906,0.13821390457903196,0.1612652344053848,0.07820847223186601,0.3176821788691168,0.004848289941652761,0.0,-1.88,927.3,3.6239999999999997,0.003908120349401488,-0.2263636363636374,1.4737497697500714
2526,2008-07-25,0.02,1254.75,1264.0,1251.5,1255.75,,1255.75,2642.0,-0.17781818181818268,0.14713742958434808,0.16104307768337103,0.07823134642061842,0.3175057705246079,0.004580384842134189,0.0,0.59,931.8,3.6630000000000003,0.003931101094655506,-0.2407272727272738,1.461603450483287
2527,2008-07-28,-1.51,1255.0,1260.75,1235.0,1236.75,,1236.75,2376.0,-0.2258181818181827,0.1684772750332494,0.16143495859592272,0.07821329099825614,0.317861540592435,0.005008376599410447,0.0,0.08,932.7,3.6695,0.003934276830706551,-0.19945454545454652,1.437390148049736
2528,2008-07-29,2.16,1235.5,1264.5,1234.0,1263.5,,1263.5,2658.0,-0.18690909090909177,0.17524294999995646,0.16200294004054488,0.07819779031115237,0.3183985206628496,0.005607359418240143,0.0,0.34,921.3,3.637,0.003947682622381417,-0.18636363636363742,1.4389931712142874
2529,2008-07-30,1.82,1264.5,1286.5,1262.25,1286.5,,1286.5,3256.0,-0.15800000000000086,0.20940643077124962,0.1631351827743816,0.07842899215628207,0.31999316708694575,0.006277198461817457,0.0,1.79,907.3,3.6460000000000004,0.004018516477460598,-0.11000000000000104,1.4302201332765647
2530,2008-07-31,-1.4,1283.5,1291.0,1266.75,1268.5,,1268.5,4159.0,-0.20509090909090996,0.21848686521391555,0.16394029464181833,0.078771277973582,0.3214828505889823,0.006397738694654348,0.0,-0.75,918.0,3.6615,0.003988562091503268,-0.08163636363636467,1.4009517447955857
2531,2008-08-01,-0.51,1268.25,1273.5,1255.0,1262.0,,1262.0,4078.0,-0.2156363636363645,0.20961311122478565,0.16438090777220118,0.07896096812644833,0.32230284402509785,0.006458971519304524,0.0,-1.72,912.9,3.5785,0.003919925512104283,-0.13163636363636466,1.4095898584423674
2532,2008-08-04,-0.93,1260.5,1262.0,1248.5,1250.25,,1250.25,1981.0,-0.23763636363636448,0.22188706594045496,0.16482693776436888,0.07921954496975628,0.32326602770388146,0.006387847824856324,0.0,-2.87,903.5,3.44,0.003807415605976757,-0.20654545454545556,1.4438634107219261
2533,2008-08-05,2.74,1252.0,1286.0,1250.0,1284.5,,1284.5,2430.0,-0.17200000000000085,0.2678321177692949,0.16610697739738767,0.08031728221245502,0.3267415418222977,0.005472412972477636,0.0,1.78,881.8,3.417,0.0038750283511000227,-0.15418181818181922,1.4629583054096271
2534,2008-08-06,0.39,1284.5,1293.25,1277.5,1289.5,,1289.5,3785.0,-0.13327272727272813,0.27184988319187225,0.16736404457774356,0.08143408334983986,0.3302322112774233,0.004495877878063853,0.0,0.53,878.8,3.4235,0.0038956531634046433,-0.14363636363636467,1.4658108154879168
2535,2008-08-07,-1.55,1289.0,1289.5,1265.75,1269.5,,1269.5,6634.0,-0.162181818181819,0.26102075025326993,0.1684179491140036,0.0822752955299353,0.33296854017387423,0.003867358054132991,0.0,0.41,873.8,3.418,0.003911650263218128,-0.1372727272727283,1.4674700508590814
2536,2008-08-08,1.93,1270.0,1299.25,1263.5,1294.0,,1294.0,2468.0,-0.10127272727272811,0.24795958562421755,0.16935805155021458,0.08289233647005369,0.33514272449032195,0.003573378610107203,0.0,-1.0,860.7,3.333,0.00387242941791565,-0.12109090909091014,1.4526166335875026
2537,2008-08-11,1.0,1293.25,1315.0,1291.25,1307.0,,1307.0,4330.0,-0.08581818181818267,0.26251377785199037,0.17041041491598916,0.08371183272989162,0.3378340803757724,0.002986749456205917,0.0,3.12,824.3,3.2915,0.0039930850418536945,-0.03654545454545559,1.5035245236663077
2538,2008-08-12,-1.07,1304.25,1309.0,1287.75,1293.0,,1293.0,3729.0,-0.11781818181818267,0.24319697716724017,0.17107057632168227,0.08414686490190834,0.33936430612549895,0.0027768465178655832,0.0,-0.31,810.8,3.2275,0.003980636408485447,-0.008545454545455591,1.4833313585277983
2539,2008-08-13,-0.52,1294.0,1295.25,1276.75,1286.25,,1286.25,3334.0,-0.13618181818181901,0.23314092179265516,0.1715387494343808,0.08442386372850315,0.3403864768913871,0.0026910219773745025,0.0,1.75,827.6,3.352,0.004050265828902852,0.01836363636363532,1.5017875319917249
2540,2008-08-14,0.72,1287.0,1301.75,1277.25,1295.5,,1295.5,3550.0,-0.13127272727272812,0.23832689138894633,0.17219422907870663,0.08480601719796732,0.34180626347464127,0.0025821946827719877,0.0,0.65,810.7,3.305,0.004076723818921919,0.030545454545453498,1.5041860333401675
2541,2008-08-15,0.46,1295.5,1303.75,1293.0,1301.5,,1301.5,3120.0,-0.1265454545454554,0.23647131009253108,0.1728857867175551,0.08517823334171298,0.3432422534009811,0.0025293200341291455,0.0,3.37,788.4,3.3225,0.0042142313546423135,0.06381818181818076,1.557489065307424
2542,2008-08-18,-1.38,1300.5,1307.25,1276.0,1283.5,,1283.5,5916.0,-0.13181818181818267,0.2513240635892468,0.1736479852248472,0.085697032146738,0.3450420495183232,0.002253920931371195,0.0,-1.89,801.8,3.315,0.004134447493140434,0.02109090909090804,1.5785115735650443
