,Date,Closing Price,B Rating,5 Year Rate,Yield Spread,S&P 500 Returns,Yield Spread Returns,Correl55day,55Day std,55Day Mean,55Z-Score,,signal,Long/Short
364,2/25/1999,1257.25,10.84,5.23,5.61,-0.004552652,-0.005319149,-0.327459467,0.080223094,-0.234529665,-1.158392142,,0,
365,2/26/1999,1241.5,10.84,5.21,5.63,-0.012527341,0.003565062,-0.325256162,0.081124754,-0.236422065,-1.095030715,,0,
366,3/1/1999,1248.5,10.77,5.32,5.45,0.005638341,-0.031971581,-0.317214744,0.081743311,-0.238426202,-0.963853084,,0,
367,3/2/1999,1237.5,10.8,5.27,5.53,-0.008810573,0.014678899,-0.330978442,0.082576547,-0.240654232,-1.093824018,,0,
368,3/3/1999,1243.25,10.87,5.29,5.58,0.004646465,0.009041591,-0.31036853,0.08305121,-0.242313153,-0.819438719,,0,
369,3/4/1999,1262.5,10.88,5.32,5.56,0.015483612,-0.003584229,-0.310451501,0.083482707,-0.243999623,-0.795995725,,0,
370,3/5/1999,1290.75,10.88,5.24,5.64,0.022376238,0.014388489,-0.228754661,0.083475742,-0.243419988,0.175683695,,0,
371,3/8/1999,1295.5,10.89,5.21,5.68,0.003680031,0.007092199,-0.217847943,0.08349799,-0.242584671,0.296255373,,0,
372,3/9/1999,1291,10.86,5.11,5.75,-0.003473562,0.012323944,-0.223824319,0.083492008,-0.241889465,0.216369763,,0,
373,3/10/1999,1302,10.82,5.13,5.69,0.008520527,-0.010434783,-0.232862717,0.083456379,-0.241367344,0.101905046,,0,
374,3/11/1999,1316.75,10.79,5.13,5.66,0.011328725,-0.005272408,-0.234367479,0.083410315,-0.240854546,0.077772964,,0,
375,3/12/1999,1304.25,10.77,5.08,5.69,-0.00949307,0.005300353,-0.229424683,0.083332378,-0.241169575,0.140940325,,0,
376,3/15/1999,1319.75,10.75,5.07,5.68,0.011884225,-0.001757469,-0.228671545,0.082668646,-0.242354068,0.165510428,,0,
377,3/16/1999,1319,10.75,5.03,5.72,-0.000568289,0.007042254,-0.191405103,0.082741639,-0.242229159,0.614250048,,0,
378,3/17/1999,1311.75,10.73,5.05,5.68,-0.005496588,-0.006993007,-0.189158841,0.080386888,-0.244044227,0.682765411,,0,
379,3/18/1999,1331.25,10.72,5.02,5.7,0.014865638,0.003521127,-0.1725901,0.078529964,-0.245376298,0.926858925,,0,
380,3/19/1999,1307.75,10.69,5.07,5.62,-0.017652582,-0.014035088,-0.16713863,0.075770421,-0.247047941,1.05462408,,0,
381,3/22/1999,1323.25,10.69,5.13,5.56,0.011852418,-0.010676157,-0.17651871,0.071018567,-0.249505406,1.027712861,,0,
382,3/23/1999,1286.5,10.72,5.11,5.61,-0.02777253,0.008992806,-0.186803221,0.066855932,-0.251749641,0.971438399,,0,
383,3/24/1999,1293,10.68,5.07,5.61,0.005052468,-1.11E-16,-0.189120831,0.06283108,-0.253856513,1.030313071,,0,
384,3/25/1999,1316,10.67,5.12,5.55,0.01778809,-0.010695187,-0.189801249,0.060129397,-0.255383375,1.090683233,,0,
385,3/26/1999,1306,10.67,5.1,5.57,-0.007598784,0.003603604,-0.198300289,0.058773143,-0.256330345,0.987356693,,0,
386,3/29/1999,1329,10.69,5.15,5.54,0.017611026,-0.005385996,-0.20563103,0.057556848,-0.257241685,0.896690095,,0,
387,3/30/1999,1326,10.69,5.09,5.6,-0.002257336,0.010830325,-0.188489404,0.057035544,-0.25761229,1.211926497,,0,
388,3/31/1999,1307,10.39,5.12,5.27,-0.014328808,-0.058928571,-0.078943165,0.060712749,-0.256030537,2.916807017,,2.916807017,
389,4/1/1999,1314,10.38,5.15,5.23,0.005355777,-0.007590133,-0.048866128,0.066564204,-0.253123573,3.068577905,,3.068577905,
390,4/2/1999,1315.25,10.38,5.07,5.31,0.000951294,0.015296367,-0.056798054,0.07122428,-0.250634147,2.721488982,,2.721488982,
391,4/5/1999,1345,10.36,5.07,5.29,0.022619274,-0.003766478,-0.006188012,0.078428814,-0.245880435,3.056178103,,3.056178103,
392,4/6/1999,1344,10.31,5.01,5.3,-0.000743494,0.001890359,0.014409664,0.085800698,-0.240617559,2.972321055,,2.972321055,
393,4/7/1999,1349.75,10.24,5.04,5.2,0.004278274,-0.018867925,0.018157392,0.092493169,-0.23533835,2.740696899,,2.740696899,
394,4/8/1999,1370,10.2,4.94,5.26,0.015002778,0.011538462,0.041634316,0.099624638,-0.229728026,2.723847707,,2.723847707,
395,4/9/1999,1370.5,10.19,4.96,5.23,0.000364964,-0.005703422,0.068061518,0.106871665,-0.222981874,2.723298015,,2.723298015,
396,4/12/1999,1382.5,10.18,4.98,5.2,0.008755928,-0.005736138,0.08553952,0.114339066,-0.21629309,2.639803004,,2.639803004,
397,4/13/1999,1373,10.17,5.02,5.15,-0.006871609,-0.009615385,0.093501956,0.121106615,-0.209127768,2.498870302,,0,
398,4/14/1999,1364,10.15,5.04,5.11,-0.006554989,-0.00776699,0.106955592,0.127692942,-0.201714632,2.417284928,,0,
399,4/15/1999,1345,10.13,5.08,5.05,-0.013929619,-0.011741683,0.120355878,0.134218603,-0.194199446,2.343604521,,0,
400,4/16/1999,1342.5,10.13,5.13,5,-0.001858736,-0.00990099,0.123816406,0.140244477,-0.186717042,2.214229432,,0,
401,4/19/1999,1311,10.14,5.08,5.06,-0.023463687,0.012,0.071441323,0.143904176,-0.180369302,1.74984932,,0,
402,4/20/1999,1327.5,10.15,5.06,5.09,0.012585812,0.005928854,0.083653401,0.147556055,-0.173765922,1.744552754,,0,
403,4/21/1999,1363.75,10.15,5.07,5.08,0.027306968,-0.001964637,0.08652838,0.150886571,-0.167073735,1.680746755,,0,
404,4/22/1999,1381,10.13,5.15,4.98,0.012648946,-0.019685039,0.067141034,0.15313177,-0.160540757,1.486835758,,0,
405,4/23/1999,1380,10.13,5.15,4.98,-0.000724113,0,0.04743558,0.155024502,-0.154938286,1.305431485,,0,
406,4/26/1999,1383.5,10.14,5.14,5,0.002536232,0.004016064,0.041551417,0.156583237,-0.14948133,1.220007648,,0,
407,4/27/1999,1388.5,10.13,5.12,5.01,0.003614022,0.002,0.042587306,0.158085484,-0.144187201,1.181477909,,0,
408,4/28/1999,1379.25,10.13,5.16,4.97,-0.006661865,-0.007984032,0.086477575,0.160128935,-0.137709016,1.400037982,,0,
409,4/29/1999,1364.75,10.14,5.09,5.05,-0.01051296,0.016096579,0.058425592,0.161271824,-0.131792754,1.179489021,,0,
410,4/30/1999,1349,10.06,5.24,4.82,-0.011540575,-0.045544554,0.125226181,0.163637692,-0.124448577,1.525777804,,0,
411,5/3/1999,1369.5,10.03,5.25,4.78,0.015196442,-0.008298755,0.078451331,0.165309131,-0.118957728,1.194181221,,0,
412,5/4/1999,1349.25,10.01,5.3,4.71,-0.014786418,-0.014644351,0.095139584,0.167092548,-0.113079529,1.246130452,,0,
413,5/5/1999,1370,10.08,5.27,4.81,0.015378914,0.021231423,0.158834955,0.169989994,-0.105683555,1.55608282,,0,
414,5/6/1999,1351.5,10.07,5.39,4.68,-0.01350365,-0.027027027,0.195316437,0.173461677,-0.097482658,1.687975695,,0,
415,5/7/1999,1361,10.12,5.4,4.72,0.007029227,0.008547009,0.200075661,0.172666759,-0.086419536,1.659237704,,0,
416,5/10/1999,1356.75,10.15,5.38,4.77,-0.003122704,0.01059322,0.161150423,0.171088683,-0.07660836,1.389681528,,0,
417,5/11/1999,1374,10.16,5.4,4.76,0.012714207,-0.002096436,0.160380954,0.16890197,-0.066813662,1.345127094,,0,
418,5/12/1999,1383,10.19,5.39,4.8,0.006550218,0.008403361,0.150845706,0.167040157,-0.057820725,1.249199202,,0,
419,5/13/1999,1385.5,10.18,5.29,4.89,0.001807664,0.01875,0.146718155,0.165091074,-0.049199314,1.186723572,,0,
420,5/14/1999,1364.5,10.22,5.48,4.74,-0.015156983,-0.030674847,0.197289864,0.163942079,-0.039698477,1.445561393,,0,
421,5/17/1999,1357,10.25,5.53,4.72,-0.005496519,-0.004219409,0.216469489,0.163003438,-0.029995127,1.512020974,,0,
422,5/18/1999,1350,10.26,5.58,4.68,-0.005158438,-0.008474576,0.2425429,0.161732063,-0.019567466,1.620645665,,0,
423,5/19/1999,1361,10.31,5.54,4.77,0.008148148,0.019230769,0.249473044,0.160705101,-0.009388529,1.610786285,,0,
424,5/20/1999,1357,10.33,5.53,4.8,-0.002939015,0.006289308,0.248649927,0.158982435,0.000776952,1.55912177,,0,
425,5/21/1999,1348,10.32,5.46,4.86,-0.006632277,0.0125,0.205525862,0.158153738,0.008672961,1.244693317,,0,
426,5/24/1999,1320.75,10.36,5.43,4.93,-0.020215134,0.014403292,0.159494836,0.156319196,0.015533739,0.920943178,,0,
427,5/25/1999,1299.5,10.35,5.44,4.91,-0.016089343,-0.004056795,0.166481893,0.154095364,0.022630216,0.933523721,,0,
428,5/26/1999,1320,10.38,5.49,4.89,0.015775298,-0.00407332,0.1693906,0.15126446,0.029943912,0.921873435,,0,
429,5/27/1999,1295.75,10.4,5.59,4.81,-0.018371212,-0.016359918,0.193429184,0.14839325,0.037722033,1.049287281,,0,
430,5/28/1999,1318.25,10.41,5.6,4.81,0.017364461,0,0.203972783,0.145421918,0.045601987,1.089043504,,0,
431,6/1/1999,1310.25,10.48,5.74,4.74,-0.006068652,-0.014553015,0.20948904,0.142081694,0.053568544,1.097400318,,0,
432,6/2/1999,1309.5,10.49,5.75,4.74,-0.00057241,0,0.210654354,0.139565063,0.060878715,1.073159973,,0,
433,6/3/1999,1317,10.52,5.75,4.77,0.005727377,0.006329114,0.213175889,0.136732129,0.068193892,1.06033598,,0,
434,6/4/1999,1343.25,10.53,5.75,4.78,0.019931663,0.002096436,0.211699555,0.133991317,0.075180977,1.018861383,,0,
435,6/7/1999,1346.75,10.57,5.73,4.84,0.002605621,0.012552301,0.198232536,0.130773626,0.081824089,0.890152322,,0,
436,6/8/1999,1334.5,10.54,5.74,4.8,-0.009095972,-0.008264463,0.213352173,0.12702355,0.088912651,0.979657098,,0,
437,6/9/1999,1332.25,10.54,5.79,4.75,-0.001686025,-0.010416667,0.26080414,0.123316344,0.097050966,1.327911356,,0,
438,6/10/1999,1320.5,10.58,5.85,4.73,-0.008819666,-0.004210526,0.259584963,0.118793008,0.105209253,1.299535323,,0,
439,6/11/1999,1309,10.59,5.92,4.67,-0.008708822,-0.012684989,0.286288505,0.114153359,0.113865431,1.510451161,,0,
440,6/14/1999,1309.5,10.62,5.89,4.73,0.000381971,0.012847966,0.290781486,0.108284277,0.122757827,1.551690267,,0,
441,6/15/1999,1318.25,10.61,5.87,4.74,0.00668194,0.002114165,0.304219476,0.101245845,0.132027836,1.700727961,,0,
442,6/16/1999,1343,10.61,5.84,4.77,0.018774891,0.006329114,0.319294386,0.094397537,0.141260268,1.886003853,,0,
443,6/17/1999,1355.75,10.6,5.67,4.93,0.009493671,0.033542977,0.291433425,0.091566267,0.147994388,1.566505233,,0,
444,6/18/1999,1356.75,10.6,5.75,4.85,0.000737599,-0.016227181,0.29261819,0.089525329,0.154203194,1.546098724,,0,
445,6/21/1999,1377,10.61,5.81,4.8,0.014925373,-0.010309278,0.277120634,0.086212295,0.160274443,1.355330944,,0,
446,6/22/1999,1366,10.61,5.84,4.77,-0.007988381,-0.00625,0.294373125,0.0849824,0.165739191,1.51365382,,0,
447,6/23/1999,1354.5,10.63,5.9,4.73,-0.008418741,-0.008385744,0.29941254,0.084270237,0.170921061,1.524755153,,0,
448,6/24/1999,1340,10.63,5.93,4.7,-0.010705057,-0.006342495,0.315183141,0.083815302,0.176321529,1.656757271,,0,
449,6/25/1999,1343.75,10.63,5.91,4.72,0.002798507,0.004255319,0.300440596,0.08337747,0.181027098,1.432203426,,0,
450,6/28/1999,1359,10.64,5.86,4.78,0.011348837,0.012711864,0.314476966,0.083814275,0.185507379,1.538754425,,0,
451,6/29/1999,1376,10.65,5.84,4.81,0.012509198,0.006276151,0.327683417,0.084819564,0.189909995,1.624311843,,0,
452,6/30/1999,1389,10.74,5.67,5.07,0.009447674,0.054054054,0.334068667,0.085951143,0.194283936,1.626327782,,0,
453,7/1/1999,1410,10.72,5.73,4.99,0.01511879,-0.015779093,0.300060992,0.086261327,0.197794943,1.185537633,,0,
454,7/2/1999,1416,10.71,5.7,5.01,0.004255319,0.004008016,0.289688185,0.08646784,0.200873712,1.027138796,,0,
455,7/6/1999,1427,10.71,5.77,4.94,0.007768362,-0.013972056,0.27560407,0.086385121,0.203633488,0.833136324,,0,
456,7/7/1999,1417,10.7,5.79,4.91,-0.007007708,-0.006072874,0.324953752,0.085963422,0.208242805,1.357681503,,0,
457,7/8/1999,1419,10.69,5.72,4.97,0.001411433,0.012219959,0.319118254,0.085505806,0.212523984,1.246631957,,0,
458,7/9/1999,1423,10.68,5.72,4.96,0.002818887,-0.002012072,0.341544954,0.085461298,0.217160649,1.455446009,,0,
459,7/12/1999,1426,10.69,5.62,5.07,0.002108222,0.022177419,0.374400702,0.085515673,0.222747188,1.773400233,,0,
460,7/13/1999,1421.5,10.66,5.6,5.06,-0.00315568,-0.001972387,0.374880414,0.084476508,0.228700731,1.730418163,,0,
461,7/14/1999,1422.75,10.65,5.63,5.02,0.000879353,-0.007905138,0.373159697,0.082686749,0.234729972,1.674146419,,0,
462,7/15/1999,1435,10.6,5.63,4.97,0.008610086,-0.009960159,0.360458365,0.080075776,0.240509446,1.497942633,,0,
463,7/16/1999,1444.5,10.58,5.57,5.01,0.006620209,0.00804829,0.359585607,0.078804985,0.245475047,1.448011955,,0,
464,7/19/1999,1435,10.58,5.56,5.02,-0.00657667,0.001996008,0.384448451,0.07670841,0.251402735,1.73443454,,0,
465,7/20/1999,1402,10.58,5.54,5.04,-0.022996516,0.003984064,0.326166923,0.075360954,0.255056203,0.943601644,,0,
466,7/21/1999,1397,10.59,5.55,5.04,-0.003566334,0,0.349774987,0.072408902,0.25998936,1.239980504,,0,
467,7/22/1999,1385,10.66,5.66,5,-0.008589835,-0.007936508,0.337185661,0.069501301,0.264390198,1.047397138,,0,
468,7/23/1999,1376.75,10.71,5.72,4.99,-0.005956679,-0.002,0.312245692,0.068253828,0.267179484,0.660273699,,0,
469,7/26/1999,1376.5,10.73,5.73,5,-0.000181587,0.002004008,0.277359775,0.067547041,0.268671181,0.128630257,,0,
470,7/27/1999,1392,10.8,5.7,5.1,0.011260443,0.02,0.292060181,0.06695333,0.270343627,0.32435361,,0,
471,7/28/1999,1387,10.8,5.7,5.1,-0.003591954,0,0.298321601,0.065346075,0.272837648,0.389984434,,0,
472,7/29/1999,1367.75,10.83,5.79,5.04,-0.013878875,-0.011764706,0.324584713,0.063846885,0.275823171,0.763726248,,0,
473,7/30/1999,1347,10.85,5.82,5.03,-0.015170901,-0.001984127,0.319637348,0.061750579,0.27889211,0.659835725,,0,
474,8/2/1999,1359,10.92,5.85,5.07,0.008908686,0.007952286,0.325258999,0.059318599,0.282138307,0.726933757,,0,
475,8/3/1999,1346.5,10.99,5.86,5.13,-0.00919794,0.01183432,0.265763484,0.058213086,0.283383282,-0.302677617,,0,
476,8/4/1999,1330,11.06,5.86,5.2,-0.012253992,0.013645224,0.237563397,0.057832314,0.283766808,-0.798920314,,0,
477,8/5/1999,1333,11.08,5.77,5.31,0.002255639,0.021153846,0.234129448,0.057954373,0.283613836,-0.85385081,,0,
478,8/6/1999,1322,11.12,5.94,5.18,-0.008252063,-0.024482109,0.237881507,0.058101717,0.283403081,-0.783480703,,0,
479,8/9/1999,1319,11.12,6.04,5.08,-0.002269289,-0.019305019,0.239616768,0.058214433,0.283238842,-0.74933434,,0,
480,8/10/1999,1302,11.19,6,5.19,-0.012888552,0.021653543,0.210557055,0.058093884,0.283330318,-1.252683718,,0,
481,8/11/1999,1320,11.21,5.96,5.25,0.013824885,0.011560694,0.267745661,0.055600953,0.285298515,-0.315693401,,0,
482,8/12/1999,1317.25,11.18,5.97,5.21,-0.002083333,-0.007619048,0.264678267,0.053241527,0.287083903,-0.42083009,,0,
483,8/13/1999,1351,11.16,5.88,5.28,0.02562156,0.013435701,0.303483928,0.050764884,0.289521964,0.275031937,,0,
484,8/16/1999,1350,11.14,5.88,5.26,-0.000740192,-0.003787879,0.273220909,0.049080077,0.290972722,-0.361690826,,0,
485,8/17/1999,1362.5,11.14,5.8,5.34,0.009259259,0.015209125,0.295607916,0.047605231,0.292638816,0.062369193,,0,
486,8/18/1999,1349,11.15,5.79,5.36,-0.009908257,0.003745318,0.280351725,0.046252872,0.293927228,-0.293506167,,0,
487,8/19/1999,1341.75,11.17,5.81,5.36,-0.005374351,0,0.280984501,0.044859231,0.295205958,-0.317024092,,0,
488,8/20/1999,1360,11.18,5.79,5.39,0.01360164,0.005597015,0.280326094,0.043477841,0.296426871,-0.370321448,,0,
489,8/23/1999,1381.75,11.19,5.79,5.4,0.015992647,0.001855288,0.283471771,0.041937538,0.29773182,-0.340030671,,0,
490,8/24/1999,1383.75,11.18,5.73,5.45,0.00144744,0.009259259,0.282345859,0.03971679,0.299261154,-0.425897823,,0,
491,8/25/1999,1399.75,11.2,5.63,5.57,0.011562782,0.022018349,0.2922357,0.037941654,0.300695399,-0.222966031,,0,
492,8/26/1999,1382.5,11.19,5.67,5.52,-0.012323629,-0.008976661,0.304389558,0.037546151,0.301487862,0.077283447,,0,
493,8/27/1999,1367.5,11.19,5.75,5.44,-0.01084991,-0.014492754,0.316883376,0.037154831,0.302529651,0.386321887,,0,
494,8/30/1999,1340.75,11.24,5.86,5.38,-0.019561243,-0.011029412,0.325772222,0.037216608,0.303247537,0.605232079,,0,
495,8/31/1999,1334,11.24,5.88,5.36,-0.005034496,-0.003717472,0.330400576,0.037354023,0.303967884,0.707626382,,0,
496,9/1/1999,1350,11.24,5.88,5.36,0.011994003,0,0.32450505,0.037456561,0.304336712,0.53844606,,0,
497,9/2/1999,1334,11.26,5.9,5.36,-0.011851852,-1.11E-16,0.324039446,0.037497094,0.304422986,0.523146131,,0,
498,9/3/1999,1377,11.26,5.78,5.48,0.032233883,0.02238806,0.352892724,0.038015017,0.305540428,1.245620822,,0,
499,9/7/1999,1366.5,11.25,5.83,5.42,-0.007625272,-0.010948905,0.36788687,0.038886046,0.306908949,1.568118301,,0,
500,9/8/1999,1361.75,11.26,5.82,5.44,-0.003476034,0.003690037,0.399446652,0.040610741,0.309133059,2.223884388,,0,
501,9/9/1999,1361.75,11.26,5.85,5.41,0,-0.005514706,0.392926012,0.042094548,0.31092493,1.94802145,,0,
502,9/10/1999,1369.25,11.27,5.78,5.49,0.005507619,0.014787431,0.39010329,0.043391518,0.312573852,1.786741755,,0,
503,9/13/1999,1362,11.28,5.8,5.48,-0.005294869,-0.001821494,0.384532832,0.044463121,0.313834756,1.590038547,,0,
504,9/14/1999,1352.25,11.29,5.85,5.44,-0.00715859,-0.00729927,0.390087049,0.045591833,0.315464691,1.636748364,,0,
505,9/15/1999,1331.25,11.31,5.81,5.5,-0.015529673,0.011029412,0.356832061,0.045931287,0.316234784,0.883869779,,0,
506,9/16/1999,1333.75,11.31,5.77,5.54,0.001877934,0.007272727,0.356509578,0.046227851,0.316758896,0.859886003,,0,
507,9/17/1999,1352.25,11.31,5.76,5.55,0.013870665,0.001805054,0.339610596,0.046272298,0.316859658,0.491675109,,0,
508,9/20/1999,1366,11.33,5.81,5.52,0.010168238,-0.005405405,0.379780924,0.046979531,0.318309112,1.308480754,,0,
509,9/21/1999,1338.75,11.38,5.83,5.55,-0.019948755,0.005434783,0.358151603,0.047113961,0.319553901,0.819241281,,0,
510,9/22/1999,1333,11.39,5.81,5.58,-0.004295051,0.005405405,0.386862158,0.047578185,0.321576775,1.37217052,,0,
511,9/23/1999,1309.5,11.4,5.76,5.64,-0.017629407,0.010752688,0.352639211,0.047760679,0.322080147,0.639837295,,0,
512,9/24/1999,1305,11.41,5.65,5.76,-0.003436426,0.021276596,0.336410219,0.047797721,0.322394547,0.293228875,,0,
513,9/27/1999,1318.25,11.44,5.73,5.71,0.010153257,-0.008680556,0.314867143,0.047735106,0.321909496,-0.147529848,,0,
514,9/28/1999,1312.75,11.46,5.78,5.68,-0.004172198,-0.00525394,0.315933914,0.047192437,0.320846463,-0.104096104,,0,
515,9/29/1999,1300,11.46,5.86,5.6,-0.009712436,-0.014084507,0.326935347,0.046615134,0.319974735,0.149320872,,0,
516,9/30/1999,1300,11.52,5.78,5.74,0,0.025,0.325758728,0.046048361,0.319112899,0.144322825,,0,
517,10/1/1999,1299,11.63,5.9,5.73,-0.000769231,-0.00174216,0.349326816,0.045887456,0.318910507,0.662845847,,0,
518,10/4/1999,1329.75,11.61,5.85,5.76,0.023672055,0.005235602,0.339411499,0.045636241,0.318543705,0.457263646,,0,
519,10/5/1999,1344.75,11.62,5.94,5.68,0.011280316,-0.013888889,0.30237862,0.044775035,0.317051526,-0.327702846,,0,
520,10/6/1999,1351,11.6,5.98,5.62,0.004647704,-0.01056338,0.304283228,0.044789763,0.316653641,-0.276188395,,0,
521,10/7/1999,1350,11.57,5.99,5.58,-0.000740192,-0.007117438,0.302239583,0.044597021,0.315789361,-0.303826979,,0,
522,10/8/1999,1361,11.56,5.97,5.59,0.008148148,0.001792115,0.292723945,0.044604966,0.314980966,-0.498980788,,0,
523,10/12/1999,1339.75,11.56,5.99,5.57,-0.015613519,-0.003577818,0.297012953,0.044669508,0.314704007,-0.396043171,,0,
524,10/13/1999,1315.25,11.58,6.04,5.54,-0.018286994,-0.005385996,0.307126147,0.04438811,0.315245214,-0.182910849,,0,
525,10/14/1999,1307.5,11.58,6.09,5.49,-0.005892416,-0.009025271,0.291405667,0.044394528,0.315233314,-0.536724865,,0,
526,10/15/1999,1273,11.57,5.99,5.58,-0.026386233,0.016393443,0.227923975,0.045881088,0.313953357,-1.875051033,,0,
527,10/18/1999,1276.75,11.59,6.03,5.56,0.002945797,-0.003584229,0.207176292,0.048057006,0.311818658,-2.177463279,,0,
528,10/19/1999,1289,11.6,6.09,5.51,0.009594674,-0.008992806,0.185118918,0.050985543,0.309372869,-2.437042784,,0,
529,10/20/1999,1315,11.6,6.11,5.49,0.020170675,-0.003629764,0.159835847,0.054769854,0.306365175,-2.675364585,,-2.675364585,
530,10/21/1999,1312.75,11.61,6.11,5.5,-0.001711027,0.001821494,0.173436814,0.057389549,0.304686508,-2.286996441,,0,
531,10/22/1999,1322.5,11.61,6.13,5.48,0.007427157,-0.003636364,0.190830479,0.058732008,0.303836819,-1.924101417,,0,
532,10/25/1999,1320.5,11.63,6.14,5.49,-0.001512287,0.001824818,0.190107183,0.059986157,0.303036414,-1.882588185,,0,
533,10/26/1999,1305,11.64,6.17,5.47,-0.011737978,-0.003642987,0.177106213,0.061742657,0.301931409,-2.021701063,,0,
534,10/27/1999,1309,11.73,6.13,5.6,0.003065134,0.023765996,0.179732087,0.063368523,0.300842596,-1.911209282,,0,
535,10/28/1999,1369,11.74,6.05,5.69,0.045836516,0.016071429,0.282434085,0.062202511,0.302149451,-0.316954511,,0,
536,10/29/1999,1391,11.74,5.97,5.77,0.016070124,0.014059754,0.287881768,0.062055351,0.302515562,-0.235818412,,0,
537,11/1/1999,1384,11.29,6,5.29,-0.005032351,-0.083188908,0.236903518,0.062480523,0.302010567,-1.042037506,,0,
538,11/2/1999,1370,11.29,5.98,5.31,-0.010115607,0.003780718,0.211899922,0.063649984,0.300345403,-1.389560137,,0,
539,11/3/1999,1378,11.25,5.97,5.28,0.005839416,-0.005649718,0.208198668,0.064757342,0.299163181,-1.404698067,,0,
540,11/4/1999,1386,11.22,5.91,5.31,0.005805515,0.005681818,0.201030675,0.06609539,0.297443594,-1.458693547,,0,
541,11/5/1999,1390.25,11.2,5.88,5.32,0.003066378,0.001883239,0.206149282,0.067198827,0.296094459,-1.338493273,,0,
542,11/8/1999,1400.75,11.2,5.9,5.3,0.007552598,-0.003759398,0.203692603,0.068319513,0.294689152,-1.33192619,,0,
543,11/9/1999,1389,11.18,5.87,5.31,-0.008388363,0.001886792,0.19645352,0.069570649,0.293164196,-1.390107428,,0,
544,11/10/1999,1392,11.19,5.9,5.29,0.002159827,-0.003766478,0.19535673,0.070801659,0.291562104,-1.358801124,,0,
545,11/12/1999,1420.25,11.19,5.85,5.34,0.02029454,0.009451796,0.207825299,0.071688781,0.290207185,-1.149160086,,0,
546,11/15/1999,1420,11.19,5.87,5.32,-0.000176025,-0.003745318,0.190413228,0.07293927,0.288355867,-1.342797093,,0,
547,11/16/1999,1448.25,11.18,5.91,5.27,0.019894366,-0.009398496,0.16327599,0.074822413,0.285790166,-1.637399431,,0,
548,11/17/1999,1438.75,11.2,5.98,5.22,-0.006559641,-0.009487666,0.155780034,0.076712208,0.282861014,-1.656593961,,0,
549,11/18/1999,1445.75,11.17,5.99,5.18,0.004865334,-0.007662835,0.136692733,0.07895744,0.279423206,-1.807688721,,0,
550,11/19/1999,1446,11.16,6,5.16,0.000172921,-0.003861004,0.135456117,0.080976429,0.275878761,-1.734117515,,0,
551,11/22/1999,1446,11.16,6.02,5.14,0,-0.003875969,0.13603684,0.082846719,0.272452066,-1.64659781,,0,
552,11/23/1999,1428,11.15,6.02,5.13,-0.012448133,-0.001945525,0.138428331,0.084470899,0.269077319,-1.546674528,,0,
553,11/24/1999,1438.5,11.13,6.02,5.11,0.007352941,-0.003898635,0.072780532,0.087706241,0.26398437,-2.180048241,,0,
554,11/26/1999,1432.75,11.13,6.06,5.07,-0.003997219,-0.007827789,0.067894661,0.0904114,0.258529966,-2.108531728,,0,
555,11/29/1999,1428.25,11.12,6.14,4.98,-0.003140813,-0.017751479,0.076315342,0.091576134,0.252654851,-1.925605523,,0,
556,11/30/1999,1410.5,11.16,6.11,5.05,-0.012427796,0.014056225,0.054006629,0.093348293,0.24649268,-2.062020048,,0,
557,12/1/1999,1422.25,11.14,6.14,5,0.008330379,-0.00990099,0.040007884,0.095290422,0.240127309,-2.100100116,,0,
558,12/2/1999,1430.75,11.07,6.16,4.91,0.005976446,-0.018,0.031237983,0.097263167,0.233703767,-2.081628541,,0,
559,12/3/1999,1456.5,11.05,6.08,4.97,0.017997554,0.012219959,0.048985576,0.097979239,0.227501922,-1.821981337,,0,
560,12/6/1999,1444.75,11.03,6.07,4.96,-0.008067285,-0.002012072,0.07178881,0.098548664,0.222319317,-1.527473852,,0,
561,12/7/1999,1434,11,6.03,4.97,-0.007440734,0.002016129,0.067890071,0.098954359,0.21707169,-1.507580074,,0,
562,12/8/1999,1418.5,11.03,6.06,4.97,-0.010808926,0,0.061079951,0.099691489,0.212007496,-1.513946144,,0,
563,12/9/1999,1429.75,11.01,6.03,4.98,0.007930913,0.002012072,0.067203958,0.098856136,0.206324279,-1.407300821,,0,
564,12/10/1999,1436,10.99,5.98,5.01,0.004371394,0.006024096,0.08712396,0.097898146,0.201396503,-1.167259529,,0,
565,12/13/1999,1436.5,11,6.01,4.99,0.000348189,-0.003992016,0.091943386,0.095601372,0.196034344,-1.088801923,,0,
566,12/14/1999,1424.75,11.01,6.12,4.89,-0.008179603,-0.02004008,0.136851878,0.093459287,0.192110938,-0.59126344,,0,
567,12/15/1999,1428.5,11.01,6.14,4.87,0.002632041,-0.00408998,0.153397989,0.091463199,0.188783443,-0.386881871,,0,
568,12/16/1999,1437.75,11.02,6.2,4.82,0.006475324,-0.01026694,0.155194205,0.089907925,0.185880298,-0.341305764,,0,
569,12/17/1999,1444.25,11.02,6.22,4.8,0.004520953,-0.004149378,0.153684982,0.0882074,0.182930318,-0.33155195,,0,
570,12/20/1999,1453,11.04,6.28,4.76,0.006058508,-0.008333333,0.138943642,0.086142031,0.179512287,-0.470950642,,0,
571,12/21/1999,1472.75,11.05,6.29,4.76,0.013592567,4.44E-16,0.153625914,0.083826058,0.176382599,-0.271475078,,0,
